source,target,conf,realConf
AgencyID,AgencyID,1.0,1
AgencyID,Age,0.033333333333333326,0
AgencyID,Country,0.8148148148148149,0
AgencyID,Phone,0.4781499202551834,0
AgencyID,NetWorth,0.033333333333333326,0
AgencyID,MiddleInitial,0.5858823529411765,0
AgencyID,OwnOrRentFlag,0.6020541549953315,0
AgencyID,Employer,0.4262626262626263,0
AgencyID,NumberChildren,0.033333333333333326,0
AgencyID,NumberCreditCards,0.033333333333333326,0
AgencyID,City,0.7570370370370372,0
AgencyID,PostalCode,0.5146153846153847,0
AgencyID,State,0.9111111111111112,0
AgencyID,Income,0.033333333333333326,0
AgencyID,NumberCars,0.033333333333333326,0
AgencyID,MaritalStatus,0.6315384615384616,0
AgencyID,CreditRating,0.033333333333333326,0
Age,AgencyID,0.033333333333333326,0
Age,Age,1.0,1
Age,Country,0.033333333333333326,0
Age,Phone,0.033333333333333326,0
Age,NetWorth,0.6266666666666667,0
Age,MiddleInitial,0.033333333333333326,0
Age,OwnOrRentFlag,0.033333333333333326,0
Age,Employer,0.033333333333333326,0
Age,NumberChildren,0.6363636363636364,0
Age,NumberCreditCards,0.6436363636363636,0
Age,City,0.033333333333333326,0
Age,PostalCode,0.033333333333333326,0
Age,State,0.033333333333333326,0
Age,Income,0.4285714285714286,0
Age,NumberCars,0.664069264069264,0
Age,MaritalStatus,0.033333333333333326,0
Age,CreditRating,0.5636363636363637,0
Country,AgencyID,0.8148148148148149,0
Country,Age,0.033333333333333326,0
Country,Country,1.0,1
Country,Phone,0.52,0
Country,NetWorth,0.033333333333333326,0
Country,MiddleInitial,0.7684981684981687,0
Country,OwnOrRentFlag,0.6348717948717948,0
Country,Employer,0.5428571428571429,0
Country,NumberChildren,0.033333333333333326,0
Country,NumberCreditCards,0.033333333333333326,0
Country,City,0.9000000000000001,0
Country,PostalCode,0.48000000000000004,0
Country,State,1.0,0
Country,Income,0.033333333333333326,0
Country,NumberCars,0.033333333333333326,0
Country,MaritalStatus,0.48000000000000004,0
Country,CreditRating,0.033333333333333326,0
Phone,AgencyID,0.4781499202551834,0
Phone,Age,0.033333333333333326,0
Phone,Country,0.52,0
Phone,Phone,1.0,1
Phone,NetWorth,0.033333333333333326,0
Phone,MiddleInitial,0.4711111111111111,0
Phone,OwnOrRentFlag,0.692982456140351,0
Phone,Employer,0.5555555555555556,0
Phone,NumberChildren,0.033333333333333326,0
Phone,NumberCreditCards,0.033333333333333326,0
Phone,City,0.48235294117647065,0
Phone,PostalCode,0.46060606060606063,0
Phone,State,0.52,0
Phone,Income,0.033333333333333326,0
Phone,NumberCars,0.033333333333333326,0
Phone,MaritalStatus,0.46060606060606063,0
Phone,CreditRating,0.033333333333333326,0
NetWorth,AgencyID,0.033333333333333326,0
NetWorth,Age,0.6266666666666667,0
NetWorth,Country,0.033333333333333326,0
NetWorth,Phone,0.033333333333333326,0
NetWorth,NetWorth,1.0,1
NetWorth,MiddleInitial,0.033333333333333326,0
NetWorth,OwnOrRentFlag,0.033333333333333326,0
NetWorth,Employer,0.033333333333333326,0
NetWorth,NumberChildren,0.623030303030303,0
NetWorth,NumberCreditCards,0.716,0
NetWorth,City,0.033333333333333326,0
NetWorth,PostalCode,0.033333333333333326,0
NetWorth,State,0.033333333333333326,0
NetWorth,Income,0.781453634085213,0
NetWorth,NumberCars,0.6311111111111112,0
NetWorth,MaritalStatus,0.033333333333333326,0
NetWorth,CreditRating,0.65,0
MiddleInitial,AgencyID,0.5858823529411765,0
MiddleInitial,Age,0.033333333333333326,0
MiddleInitial,Country,0.7684981684981687,0
MiddleInitial,Phone,0.4711111111111111,0
MiddleInitial,NetWorth,0.033333333333333326,0
MiddleInitial,MiddleInitial,1.0,1
MiddleInitial,OwnOrRentFlag,0.7743589743589745,0
MiddleInitial,Employer,0.4666666666666667,0
MiddleInitial,NumberChildren,0.033333333333333326,0
MiddleInitial,NumberCreditCards,0.033333333333333326,0
MiddleInitial,City,0.6222222222222222,0
MiddleInitial,PostalCode,0.5857142857142857,0
MiddleInitial,State,0.6888888888888889,0
MiddleInitial,Income,0.033333333333333326,0
MiddleInitial,NumberCars,0.033333333333333326,0
MiddleInitial,MaritalStatus,0.5800000000000001,0
MiddleInitial,CreditRating,0.033333333333333326,0
OwnOrRentFlag,AgencyID,0.6020541549953315,0
OwnOrRentFlag,Age,0.033333333333333326,0
OwnOrRentFlag,Country,0.6348717948717948,0
OwnOrRentFlag,Phone,0.692982456140351,0
OwnOrRentFlag,NetWorth,0.033333333333333326,0
OwnOrRentFlag,MiddleInitial,0.7743589743589745,0
OwnOrRentFlag,OwnOrRentFlag,1.0,1
OwnOrRentFlag,Employer,0.6266666666666667,0
OwnOrRentFlag,NumberChildren,0.033333333333333326,0
OwnOrRentFlag,NumberCreditCards,0.033333333333333326,0
OwnOrRentFlag,City,0.5785620915032679,0
OwnOrRentFlag,PostalCode,0.5781818181818181,0
OwnOrRentFlag,State,0.5975757575757575,0
OwnOrRentFlag,Income,0.033333333333333326,0
OwnOrRentFlag,NumberCars,0.033333333333333326,0
OwnOrRentFlag,MaritalStatus,0.5373426573426574,0
OwnOrRentFlag,CreditRating,0.033333333333333326,0
Employer,AgencyID,0.4262626262626263,0
Employer,Age,0.033333333333333326,0
Employer,Country,0.5428571428571429,0
Employer,Phone,0.5555555555555556,0
Employer,NetWorth,0.033333333333333326,0
Employer,MiddleInitial,0.4666666666666667,0
Employer,OwnOrRentFlag,0.6266666666666667,0
Employer,Employer,1.0,1
Employer,NumberChildren,0.033333333333333326,0
Employer,NumberCreditCards,0.033333333333333326,0
Employer,City,0.5,0
Employer,PostalCode,0.35515151515151516,0
Employer,State,0.5,0
Employer,Income,0.033333333333333326,0
Employer,NumberCars,0.033333333333333326,0
Employer,MaritalStatus,0.35515151515151516,0
Employer,CreditRating,0.033333333333333326,0
NumberChildren,AgencyID,0.033333333333333326,0
NumberChildren,Age,0.6363636363636364,0
NumberChildren,Country,0.033333333333333326,0
NumberChildren,Phone,0.033333333333333326,0
NumberChildren,NetWorth,0.623030303030303,0
NumberChildren,MiddleInitial,0.033333333333333326,0
NumberChildren,OwnOrRentFlag,0.033333333333333326,0
NumberChildren,Employer,0.033333333333333326,0
NumberChildren,NumberChildren,1.0,1
NumberChildren,NumberCreditCards,0.8158441558441558,0
NumberChildren,City,0.033333333333333326,0
NumberChildren,PostalCode,0.033333333333333326,0
NumberChildren,State,0.033333333333333326,0
NumberChildren,Income,0.4285714285714286,0
NumberChildren,NumberCars,0.7333333333333334,0
NumberChildren,MaritalStatus,0.033333333333333326,0
NumberChildren,CreditRating,0.6105627705627705,0
NumberCreditCards,AgencyID,0.033333333333333326,0
NumberCreditCards,Age,0.6436363636363636,0
NumberCreditCards,Country,0.033333333333333326,0
NumberCreditCards,Phone,0.033333333333333326,0
NumberCreditCards,NetWorth,0.716,0
NumberCreditCards,MiddleInitial,0.033333333333333326,0
NumberCreditCards,OwnOrRentFlag,0.033333333333333326,0
NumberCreditCards,Employer,0.033333333333333326,0
NumberCreditCards,NumberChildren,0.8158441558441558,0
NumberCreditCards,NumberCreditCards,1.0,1
NumberCreditCards,City,0.033333333333333326,0
NumberCreditCards,PostalCode,0.033333333333333326,0
NumberCreditCards,State,0.033333333333333326,0
NumberCreditCards,Income,0.5943977591036416,0
NumberCreditCards,NumberCars,0.8917171717171717,0
NumberCreditCards,MaritalStatus,0.033333333333333326,0
NumberCreditCards,CreditRating,0.8206060606060606,0
City,AgencyID,0.7570370370370372,0
City,Age,0.033333333333333326,0
City,Country,0.9000000000000001,0
City,Phone,0.48235294117647065,0
City,NetWorth,0.033333333333333326,0
City,MiddleInitial,0.6222222222222222,0
City,OwnOrRentFlag,0.5785620915032679,0
City,Employer,0.5,0
City,NumberChildren,0.033333333333333326,0
City,NumberCreditCards,0.033333333333333326,0
City,City,1.0,1
City,PostalCode,0.43111111111111117,0
City,State,0.9000000000000001,0
City,Income,0.033333333333333326,0
City,NumberCars,0.033333333333333326,0
City,MaritalStatus,0.43111111111111117,0
City,CreditRating,0.033333333333333326,0
LastName,AgencyID,0.6799999999999999,0
LastName,Age,0.033333333333333326,0
LastName,Country,0.5576470588235294,0
LastName,Phone,0.8311111111111111,0
LastName,NetWorth,0.033333333333333326,0
LastName,MiddleInitial,0.6909090909090909,0
LastName,OwnOrRentFlag,0.6780284043441938,0
LastName,Employer,0.6553606237816765,0
LastName,NumberChildren,0.033333333333333326,0
LastName,NumberCreditCards,0.033333333333333326,0
LastName,City,0.5607843137254902,0
LastName,PostalCode,0.5923076923076924,0
LastName,State,0.7656565656565657,0
LastName,Income,0.033333333333333326,0
LastName,NumberCars,0.033333333333333326,0
LastName,MaritalStatus,0.7761904761904763,0
LastName,CreditRating,0.033333333333333326,0
FirstName,AgencyID,0.655952380952381,0
FirstName,Age,0.033333333333333326,0
