source,target,conf,realConf
AgencyID,AgID,0.0881782189902233,1
AgencyID,LaNa,0.04112547004051618,0
AgencyID,FirN,0.04112547004051618,0
AgencyID,MiIn,0.05288865727794296,0
AgencyID,Ge,0.05524129472542831,0
AgencyID,AddrLi1,0.0505360198304576,0
AgencyID,AddLi2,0.05120820195831057,0
AgencyID,PoCo,0.04112547004051618,0
AgencyID,Ci,0.04112547004051618,0
AgencyID,St,0.04112547004051618,0
AgencyID,Co,0.04112547004051618,0
AgencyID,Pho,0.04112547004051618,0
AgencyID,Inc,0.0663560264904533,0
AgencyID,NuCa,0.04069089069970398,0
AgencyID,NumCh,0.04069089069970398,0
AgencyID,MaSta,0.04112547004051618,0
AgencyID,Ag,0.06892254006952823,0
AgencyID,CreRa,0.051549217380405625,0
AgencyID,OORFl,0.04112547004051618,0
AgencyID,Em,0.04112547004051618,0
AgencyID,NumCreCa,0.04951328112777406,0
AgencyID,NWo,0.04069089069970398,0
LastName,AgID,0.04112547004051618,0
LastName,LaNa,0.08817821899022328,1
LastName,FirN,0.05288865727794296,0
LastName,MiIn,0.04112547004051618,0
LastName,Ge,0.05524129472542831,0
LastName,AddrLi1,0.05053601983045759,0
LastName,AddLi2,0.051208201958310565,0
LastName,PoCo,0.04112547004051618,0
LastName,Ci,0.04112547004051618,0
LastName,St,0.05524129472542831,0
LastName,Co,0.04112547004051618,0
LastName,Pho,0.04112547004051618,0
LastName,Inc,0.04069089069970398,0
LastName,NuCa,0.06421726517455753,0
LastName,NumCh,0.06240754406110726,0
LastName,MaSta,0.0737004500826211,0
LastName,Ag,0.04069089069970398,0
LastName,CreRa,0.051549217380405625,0
LastName,OORFl,0.04112547004051618,0
LastName,Em,0.05524129472542831,0
LastName,NumCreCa,0.06715806198391422,0
LastName,NWo,0.05352345859507864,0
FirstName,AgID,0.04112547004051618,0
FirstName,LaNa,0.06284212340191947,0
FirstName,FirN,0.08455877676332275,1
FirstName,MiIn,0.05198379672121783,0
FirstName,Ge,0.05395803793589085,0
FirstName,AddrLi1,0.04994786046858627,0
FirstName,AddLi2,0.05053601983045759,0
FirstName,PoCo,0.04112547004051618,0
FirstName,Ci,0.05395803793589085,0
FirstName,St,0.05395803793589085,0
FirstName,Co,0.04112547004051618,0
FirstName,Pho,0.04112547004051618,0
FirstName,Inc,0.04069089069970398,0
FirstName,NuCa,0.06240754406110726,0
FirstName,NumCh,0.060856354535292735,0
FirstName,MaSta,0.061290933876104944,0
FirstName,Ag,0.04069089069970398,0
FirstName,CreRa,0.060856354535292735,0
FirstName,OORFl,0.051208201958310565,0
FirstName,Em,0.05395803793589085,0
FirstName,NumCreCa,0.06560116955543127,0
FirstName,NWo,0.05245407793713075,0
