source,target,conf,realConf
AgencyID,AgID,1.0,1
AgencyID,St,0.00814310505940462,0
AgencyID,NuCh,0.0008009611533840609,0
AgencyID,OwOReFl,0.00040048057669203043,0
AgencyID,Inc,0.9411293552262715,0
AgencyID,PoC,0.9552796689360566,0
AgencyID,Co,0.00026698705112802027,0
AgencyID,AdL2,0.9499399279134962,0
AgencyID,MiIni,0.006941663329328528,0
AgencyID,AddrL1,0.9454011480443199,0
AgencyID,MarSt,0.0006674676278200508,0
AgencyID,NumC,0.0008009611533840609,0
AgencyID,NWor,0.9425977840074756,0
AgencyID,LN,1.0,0
AgencyID,Em,0.13336003203844612,0
AgencyID,Ph,0.9495394473368042,0
AgencyID,A,0.013482846081965025,0
AgencyID,CreRat,0.07355493258576959,0
AgencyID,NumCreCar,0.0014684287812041115,0
State,AgID,0.12708583633693765,0
State,St,0.06407563025210083,1
State,NuCh,0.0063025210084033615,0
State,OwOReFl,0.0031512605042016808,0
State,Inc,0.1350354609929078,0
State,PoC,0.1330352152040246,0
State,Co,0.0021008403361344537,0
State,AdL2,0.13378302417088253,0
State,MiIni,0.0546218487394958,0
State,AddrL1,0.13442530358655747,0
State,MarSt,0.005252100840336135,0
State,NumC,0.0063025210084033615,0
State,NWor,0.13482509559552472,0
State,LN,0.12708583633693765,0
State,Em,0.9529529529529529,0
State,Ph,0.1338394488963869,0
State,A,0.10609243697478991,0
State,CreRat,0.5787815126050421,0
State,NumCreCar,0.011554621848739496,0
NumberChildren,AgID,0.001067948204512081,0
NumberChildren,St,0.13114754098360656,0
NumberChildren,NuCh,0.75,1
NumberChildren,OwOReFl,0.375,0
NumberChildren,Inc,0.0011347517730496454,0
NumberChildren,PoC,0.0011179429849077697,0
NumberChildren,Co,0.25,0
NumberChildren,AdL2,0.0011242270938729624,0
NumberChildren,MiIni,0.15384615384615385,0
NumberChildren,AddrL1,0.0011296243998870376,0
NumberChildren,MarSt,0.625,0
NumberChildren,NumC,0.75,0
NumberChildren,NWor,0.001132983996601048,0
NumberChildren,LN,0.001067948204512081,0
NumberChildren,Em,0.008008008008008008,0
NumberChildren,Ph,0.001124701251230142,0
NumberChildren,A,0.07920792079207921,0
NumberChildren,CreRat,0.014519056261343012,0
NumberChildren,NumCreCar,0.7272727272727273,0
OwnOrRentFlag,AgID,0.00040048057669203043,0
OwnOrRentFlag,St,0.04918032786885246,0
OwnOrRentFlag,NuCh,0.5,0
OwnOrRentFlag,OwOReFl,1.0,1
OwnOrRentFlag,Inc,0.000425531914893617,0
OwnOrRentFlag,PoC,0.00041922861934041365,0
OwnOrRentFlag,Co,0.6666666666666666,0
OwnOrRentFlag,AdL2,0.00042158516020236085,0
OwnOrRentFlag,MiIni,0.057692307692307696,0
OwnOrRentFlag,AddrL1,0.0004236091499576391,0
OwnOrRentFlag,MarSt,0.6,0
OwnOrRentFlag,NumC,0.5,0
OwnOrRentFlag,NWor,0.000424868998725393,0
OwnOrRentFlag,LN,0.00040048057669203043,0
