source,target,conf,realConf
Fiscal year,miller2_FiY,0.04323132635402898,1
Fiscal year,miller2_PBATy,0.04180248449806708,0
Fiscal year,miller2_CounRePe,0.0398431622729117,0
Fiscal year,miller2_Deser,0.04172295641504869,0
Fiscal year,miller2_OrgNa,0.04180248449806708,0
Fiscal year,miller2_UnAmProjBud,0.0384460724581934,0
Fiscal year,miller2_ICTAATFoDeve,0.03817389761153041,0
Fiscal year,miller2_SectNa,0.04117379408144384,0
Fiscal year,miller2_DiviID,0.04117379408144384,0
Fiscal year,miller2_Sta,0.04323132635402898,0
Fiscal year,miller2_IndiIs,0.041094265998425444,0
Fiscal year,miller2_SeN,0.04323132635402898,0
Fiscal year,miller2_CouReNa,0.04059346446609931,0
Fiscal year,miller2_RegiProg,0.03997659414665081,0
Fiscal year,miller2_CouRegID,0.04005612222966919,0
Fiscal year,miller2_TrDevel,0.04051393638308092,0
Fiscal year,miller2_Biodiv,0.041094265998425444,0
Fiscal year,miller2_UrIss,0.04172295641504869,0
Fiscal year,miller2_ChilIss,0.04051393638308092,0
Fiscal year,miller2_YoIss,0.04172295641504869,0
Fiscal year,miller2_DisaIs,0.041094265998425444,0
Fiscal year,miller2_KnoFoDevelo,0.0385795043319325,0
Fiscal year,miller2_GeEqua,0.041094265998425444,0
Fiscal year,miller2_OrganID,0.04059346446609931,0
Fiscal year,miller2_OrganiT,0.04059346446609931,0
Fiscal year,miller2_OrgaCla,0.04059346446609931,0
Fiscal year,miller2_OrgS,0.04248584364657059,0
Fiscal year,miller2_ConID,0.04172295641504869,0
Fiscal year,miller2_ContiN,0.04117379408144384,0
Fiscal year,miller2_ProjBrowCoID,0.03825342569454881,0
Fiscal year,miller2_SeID,0.0424063155635522,0
Fiscal year,miller2_SePerc,0.04096083412468634,0
Fiscal year,miller2_AmSp,0.0422728836898131,0
PBA type,miller2_FiY,0.031048569476880127,0
PBA type,miller2_PBATy,0.04404780741457864,1
PBA type,miller2_CounRePe,0.03373089433351912,0
PBA type,miller2_Deser,0.03049634183249088,0
PBA type,miller2_OrgNa,0.03057586991550927,0
PBA type,miller2_UnAmProjBud,0.032857713199320175,0
PBA type,miller2_ICTAATFoDeve,0.03274166474900245,0
PBA type,miller2_SectNa,0.03037174965037186,0
PBA type,miller2_DiviID,0.03037174965037186,0
PBA type,miller2_Sta,0.031048569476880127,0
PBA type,miller2_IndiIs,0.03029222156735347,0
PBA type,miller2_SeN,0.031048569476880127,0
PBA type,miller2_CouReNa,0.030185378973507267,0
PBA type,miller2_RegiProg,0.029935011103362993,0
PBA type,miller2_CouRegID,0.030014539186381386,0
PBA type,miller2_TrDevel,0.030105850890488874,0
PBA type,miller2_Biodiv,0.03029222156735347,0
PBA type,miller2_UrIss,0.03049634183249088,0
PBA type,miller2_ChilIss,0.030105850890488874,0
PBA type,miller2_YoIss,0.03049634183249088,0
PBA type,miller2_DisaIs,0.03029222156735347,0
PBA type,miller2_KnoFoDevelo,0.029498420536263517,0
PBA type,miller2_GeEqua,0.03029222156735347,0
PBA type,miller2_OrganID,0.030185378973507267,0
PBA type,miller2_OrganiT,0.030185378973507267,0
PBA type,miller2_OrgaCla,0.030185378973507267,0
PBA type,miller2_OrgS,0.03080040220716043,0
PBA type,miller2_ConID,0.03049634183249088,0
PBA type,miller2_ContiN,0.03037174965037186,0
PBA type,miller2_ProjBrowCoID,0.03282119283202084,0
PBA type,miller2_SeID,0.030720874124142036,0
PBA type,miller2_SePerc,0.03444531526150007,0
PBA type,miller2_AmSp,0.03530262037507721,0
CountryRegion percent,miller2_FiY,0.03473714771891535,0
CountryRegion percent,miller2_PBATy,0.034217091308105685,0
CountryRegion percent,miller2_CounRePe,0.044000936008837706,1
CountryRegion percent,miller2_Deser,0.03700306684738618,0
CountryRegion percent,miller2_OrgNa,0.034217091308105685,0
CountryRegion percent,miller2_UnAmProjBud,0.035590077732391694,0
CountryRegion percent,miller2_ICTAATFoDeve,0.03510887764378676,0
CountryRegion percent,miller2_SectNa,0.03936812623422044,0
CountryRegion percent,miller2_DiviID,0.0339793512345927,0
