source,target,conf,realConf
musician,musicianID,1.0,1
musician,musicianName,0,0
musician,genderType,0,0
musician,birthDate,0,0
musician,city,0,0
musician,familyName,0,0
musician,forename,0,0
musician,fatherName,0,0
musician,motherName,0,0
musician,spouse,0,0
musician,NChildren,0,0
musician,kind,0,0
musician,webpage,0,0
musician,residence,0,0
musician,ethnicity,0,0
musician,religionLabel,0,0
musician,kickoff,0,0
musician,twitterUsername,0,0
musician,geniusNameLabel,0,0
musician,recordCompany,0,0
musicianLabel,musicianID,0,0
musicianLabel,musicianName,0.973532745576878,1
musicianLabel,genderType,0,0
musicianLabel,birthDate,0,0
musicianLabel,city,0.9294537098590093,0
musicianLabel,familyName,0.9788556520815576,0
musicianLabel,forename,0.9926779222626141,0
musicianLabel,fatherName,0.9739544320405796,0
musicianLabel,motherName,0.9814325781677695,0
musicianLabel,spouse,0.9931543150098506,0
musicianLabel,NChildren,0,0
musicianLabel,kind,0.9682357128678941,0
musicianLabel,webpage,0,0
musicianLabel,residence,0.9295746230249654,0
musicianLabel,ethnicity,0,0
musicianLabel,religionLabel,0,0
musicianLabel,kickoff,0,0
musicianLabel,twitterUsername,0.9898488009442911,0
musicianLabel,geniusNameLabel,0.9893268830376981,0
musicianLabel,recordCompany,0.971330782511365,0
genderLabel,musicianID,0,0
genderLabel,musicianName,0,0
genderLabel,genderType,0,1
genderLabel,birthDate,0,0
genderLabel,city,0,0
genderLabel,familyName,0,0
genderLabel,forename,0,0
genderLabel,fatherName,0,0
genderLabel,motherName,0,0
genderLabel,spouse,0,0
genderLabel,NChildren,0,0
genderLabel,kind,0,0
genderLabel,webpage,0,0
genderLabel,residence,0,0
genderLabel,ethnicity,0,0
genderLabel,religionLabel,0,0
genderLabel,kickoff,0,0
genderLabel,twitterUsername,0,0
genderLabel,geniusNameLabel,0,0
genderLabel,recordCompany,0,0
birthDate,musicianID,0,0
birthDate,musicianName,0,0
birthDate,genderType,0,0
birthDate,birthDate,1.0,1
birthDate,city,0,0
birthDate,familyName,0,0
birthDate,forename,0,0
birthDate,fatherName,0,0
birthDate,motherName,0,0
birthDate,spouse,0,0
birthDate,NChildren,0,0
birthDate,kind,0,0
birthDate,webpage,0,0
birthDate,residence,0,0
birthDate,ethnicity,0,0
birthDate,religionLabel,0,0
birthDate,kickoff,0.8853825436211527,0
birthDate,twitterUsername,0,0
birthDate,geniusNameLabel,0,0
birthDate,recordCompany,0,0
cityLabel,musicianID,0,0
cityLabel,musicianName,0.9534353641124742,0
cityLabel,genderType,0,0
cityLabel,birthDate,0,0
cityLabel,city,0.9789579225421172,1
cityLabel,familyName,0.967632840511671,0
cityLabel,forename,0.9658378201601977,0
cityLabel,fatherName,0.9321581504428439,0
cityLabel,motherName,0.9652098769490175,0
cityLabel,spouse,0.9881492090741465,0
cityLabel,NChildren,0,0
cityLabel,kind,0.9327549898190947,0
cityLabel,webpage,0,0
cityLabel,residence,0.9399372992035246,0
cityLabel,ethnicity,0,0
cityLabel,religionLabel,0,0
cityLabel,kickoff,0,0
cityLabel,twitterUsername,0.9751397323948825,0
cityLabel,geniusNameLabel,0.9740078655140343,0
cityLabel,recordCompany,0.963884179437635,0
familyNameLabel,musicianID,0,0
familyNameLabel,musicianName,0.9679888015077732,0
familyNameLabel,genderType,0,0
familyNameLabel,birthDate,0,0
familyNameLabel,city,0.9462871684713599,0
familyNameLabel,familyName,1.0,1
familyNameLabel,forename,0.9719377285793295,0
familyNameLabel,fatherName,0.9640892369785511,0
familyNameLabel,motherName,0.9525045846249497,0
familyNameLabel,spouse,0.9759436515847635,0
familyNameLabel,NChildren,0,0
familyNameLabel,kind,0.8681196490281156,0
familyNameLabel,webpage,0,0
familyNameLabel,residence,0.9249110134214564,0
familyNameLabel,ethnicity,0,0
familyNameLabel,religionLabel,0,0
familyNameLabel,kickoff,0,0
familyNameLabel,twitterUsername,0.9842950542459631,0
familyNameLabel,geniusNameLabel,0.9790691829375459,0
familyNameLabel,recordCompany,0.9718665687116836,0
givenNameLabel,musicianID,0,0
givenNameLabel,musicianName,0.9784660295166179,0
givenNameLabel,genderType,0,0
givenNameLabel,birthDate,0,0
givenNameLabel,city,0.9231633792607321,0
