source,target,conf,realConf
assay_id,ASI,1.0,1
assay_id,BFO,0.0010666666666666667,0
assay_id,DI,0.14093333333333333,0
assay_id,CEI,0.0002666666666666667,0
assay_id,CHEI,1.0,0
assay_id,ASSTY,0.0005333333333333334,0
assay_id,TISI,0.005333333333333333,0
assay_id,ASTI,0.004,0
assay_id,ASCT,0.0002666666666666667,0
assay_id,ASTIS,0.0054666666666666665,0
assay_id,SASI,0,0
assay_id,Ti,0.0033333333333333335,0
assay_id,RELATY,0.0005333333333333334,0
assay_id,CONFISC,0.0005333333333333334,0
assay_id,CURAB,0.0004,0
assay_id,SRI,0.00013333333333333334,0
assay_id,VARII,0,0
bao_format,ASI,0.4408,0
bao_format,BFO,0.0024198427102238356,1
bao_format,DI,0.3197217180883243,0
bao_format,CEI,0.0006049606775559589,0
bao_format,CHEI,0.4408,0
bao_format,ASSTY,0.0012099213551119178,0
bao_format,TISI,0.012099213551119177,0
bao_format,ASTI,0.009074410163339383,0
bao_format,ASCT,0.0006049606775559589,0
bao_format,ASTIS,0.012401693889897156,0
bao_format,SASI,0,0
bao_format,Ti,0.007562008469449486,0
bao_format,RELATY,0.0012099213551119178,0
bao_format,CONFISC,0.0012099213551119178,0
bao_format,CURAB,0.0009074410163339383,0
bao_format,SRI,0.00030248033877797946,0
bao_format,VARII,0,0
doc_id,ASI,0.23013333333333333,0
doc_id,BFO,0.004634994206257242,0
doc_id,DI,0.6123986095017381,1
doc_id,CEI,0.0011587485515643105,0
doc_id,CHEI,0.23013333333333333,0
doc_id,ASSTY,0.002317497103128621,0
doc_id,TISI,0.023174971031286212,0
doc_id,ASTI,0.01738122827346466,0
doc_id,ASCT,0.0011587485515643105,0
doc_id,ASTIS,0.023754345307068367,0
doc_id,SASI,0,0
doc_id,Ti,0.014484356894553883,0
doc_id,RELATY,0.002317497103128621,0
doc_id,CONFISC,0.002317497103128621,0
doc_id,CURAB,0.0017381228273464658,0
doc_id,SRI,0.0005793742757821553,0
doc_id,VARII,0,0
cell_id,ASI,0.11626666666666667,0
cell_id,BFO,0.009174311926605505,0
cell_id,DI,0.8249763481551561,0
cell_id,CEI,0.0022935779816513763,1
cell_id,CHEI,0.11626666666666667,0
cell_id,ASSTY,0.0045871559633027525,0
cell_id,TISI,0.045871559633027525,0
cell_id,ASTI,0.034403669724770644,0
cell_id,ASCT,0.0022935779816513763,0
cell_id,ASTIS,0.047018348623853214,0
cell_id,SASI,0,0
cell_id,Ti,0.028669724770642203,0
cell_id,RELATY,0.0045871559633027525,0
cell_id,CONFISC,0.0045871559633027525,0
cell_id,CURAB,0.0034403669724770644,0
cell_id,SRI,0.0011467889908256881,0
cell_id,VARII,0,0
chembl_id,ASI,0.9992,0
chembl_id,BFO,0.0010675206832132373,0
chembl_id,DI,0.14104617026954896,0
chembl_id,CEI,0.0002668801708033093,0
chembl_id,CHEI,0.9992,1
chembl_id,ASSTY,0.0005337603416066186,0
chembl_id,TISI,0.0053376034160661865,0
chembl_id,ASTI,0.0040032025620496394,0
chembl_id,ASCT,0.0002668801708033093,0
chembl_id,ASTIS,0.005471043501467841,0
chembl_id,SASI,0,0
chembl_id,Ti,0.0033360021350413663,0
chembl_id,RELATY,0.0005337603416066186,0
chembl_id,CONFISC,0.0005337603416066186,0
chembl_id,CURAB,0.00040032025620496394,0
chembl_id,SRI,0.00013344008540165466,0
chembl_id,VARII,0,0
assay_type,ASI,0.0005333333333333334,0
assay_type,BFO,0.5,0
assay_type,DI,0.003784295175023652,0
assay_type,CEI,0.5,0
assay_type,CHEI,0.0005333333333333334,0
assay_type,ASSTY,1.0,1
assay_type,TISI,0.1,0
assay_type,ASTI,0.13333333333333333,0
assay_type,ASCT,0.5,0
assay_type,ASTIS,0.0975609756097561,0
assay_type,SASI,0,0
assay_type,Ti,0.16,0
assay_type,RELATY,1.0,0
assay_type,CONFISC,1.0,0
assay_type,CURAB,0.75,0
assay_type,SRI,0.25,0
assay_type,VARII,0,0
tissue_id,ASI,0.1556,0
tissue_id,BFO,0.006855184233076264,0
tissue_id,DI,0.9057412167952014,0
tissue_id,CEI,0.001713796058269066,0
tissue_id,CHEI,0.1556,0
tissue_id,ASSTY,0.003427592116538132,0
tissue_id,TISI,0.03427592116538132,1
tissue_id,ASTI,0.02570694087403599,0
tissue_id,ASCT,0.001713796058269066,0
tissue_id,ASTIS,0.03513281919451585,0
tissue_id,SASI,0,0
tissue_id,Ti,0.021422450728363324,0
tissue_id,RELATY,0.003427592116538132,0
tissue_id,CONFISC,0.003427592116538132,0
tissue_id,CURAB,0.002570694087403599,0
tissue_id,SRI,0.000856898029134533,0
tissue_id,VARII,0,0
assay_tax_id,ASI,0.5590666666666667,0
assay_tax_id,BFO,0.0019079418077748629,0
assay_tax_id,DI,0.25208681135225375,0
assay_tax_id,CEI,0.0004769854519437157,0
assay_tax_id,CHEI,0.5590666666666667,0
assay_tax_id,ASSTY,0.0009539709038874314,0
assay_tax_id,TISI,0.009539709038874314,0
assay_tax_id,ASTI,0.007154781779155735,1
assay_tax_id,ASCT,0.0004769854519437157,0
assay_tax_id,ASTIS,0.009778201764846173,0
assay_tax_id,SASI,0,0
assay_tax_id,Ti,0.005962318149296446,0
assay_tax_id,RELATY,0.0009539709038874314,0
assay_tax_id,CONFISC,0.0009539709038874314,0
assay_tax_id,CURAB,0.0007154781779155736,0
assay_tax_id,SRI,0.00023849272597185786,0
assay_tax_id,VARII,0,0
assay_cell_type,ASI,0.0572,0
assay_cell_type,BFO,0.018648018648018648,0
assay_cell_type,DI,0.40586565752128667,0
assay_cell_type,CEI,0.004662004662004662,0
assay_cell_type,CHEI,0.0572,0
assay_cell_type,ASSTY,0.009324009324009324,0
assay_cell_type,TISI,0.09324009324009325,0
assay_cell_type,ASTI,0.06993006993006994,0
assay_cell_type,ASCT,0.004662004662004662,1
assay_cell_type,ASTIS,0.09557109557109557,0
assay_cell_type,SASI,0,0
assay_cell_type,Ti,0.05827505827505827,0
assay_cell_type,RELATY,0.009324009324009324,0
assay_cell_type,CONFISC,0.009324009324009324,0
assay_cell_type,CURAB,0.006993006993006993,0
assay_cell_type,SRI,0.002331002331002331,0
assay_cell_type,VARII,0,0
assay_tissue,ASI,0.07573333333333333,0
assay_tissue,BFO,0.014084507042253521,0
assay_tissue,DI,0.5373699148533586,0
assay_tissue,CEI,0.0035211267605633804,0
assay_tissue,CHEI,0.07573333333333333,0
assay_tissue,ASSTY,0.007042253521126761,0
assay_tissue,TISI,0.07042253521126761,0
assay_tissue,ASTI,0.0528169014084507,0
assay_tissue,ASCT,0.0035211267605633804,0
assay_tissue,ASTIS,0.0721830985915493,1
assay_tissue,SASI,0,0
assay_tissue,Ti,0.04401408450704225,0
assay_tissue,RELATY,0.007042253521126761,0
assay_tissue,CONFISC,0.007042253521126761,0
assay_tissue,CURAB,0.00528169014084507,0
assay_tissue,SRI,0.0017605633802816902,0
assay_tissue,VARII,0,0
src_assay_id,ASI,0,0
src_assay_id,BFO,0,0
src_assay_id,DI,0,0
src_assay_id,CEI,0,0
src_assay_id,CHEI,0,0
src_assay_id,ASSTY,0,0
src_assay_id,TISI,0,0
src_assay_id,ASTI,0,0
src_assay_id,ASCT,0,0
src_assay_id,ASTIS,0,0
src_assay_id,SASI,0,1
src_assay_id,Ti,0,0
src_assay_id,RELATY,0,0
src_assay_id,CONFISC,0,0
src_assay_id,CURAB,0,0
src_assay_id,SRI,0,0
src_assay_id,VARII,0,0
description,ASI,0.9137333333333333,0
description,BFO,0.0011673719538888077,0
description,DI,0.15423901940755874,0
description,CEI,0.00029184298847220193,0
description,CHEI,0.9137333333333333,0
description,ASSTY,0.0005836859769444039,0
description,TISI,0.0058368597694440395,0
description,ASTI,0.00437764482708303,0
description,ASCT,0.00029184298847220193,0
description,ASTIS,0.00598278126368014,0
description,SASI,0,0
description,Ti,0.0036480373559025243,0
description,RELATY,0.0005836859769444039,0
description,CONFISC,0.0005836859769444039,0
description,CURAB,0.00043776448270830295,0
description,SRI,0.00014592149423610097,0
description,VARII,0,0
assay_test_type,ASI,0.0002666666666666667,0
assay_test_type,BFO,0.25,0
assay_test_type,DI,0.001892147587511826,0
assay_test_type,CEI,1.0,0
assay_test_type,CHEI,0.0002666666666666667,0
assay_test_type,ASSTY,0.5,0
assay_test_type,TISI,0.05,0
assay_test_type,ASTI,0.06666666666666667,0
assay_test_type,ASCT,1.0,0
assay_test_type,ASTIS,0.04878048780487805,0
assay_test_type,SASI,0,0
assay_test_type,Ti,0.08,0
assay_test_type,RELATY,0.5,0
assay_test_type,CONFISC,0.5,0
assay_test_type,CURAB,0.6666666666666666,0
assay_test_type,SRI,0.5,0
assay_test_type,VARII,0,0
assay_category,ASI,0,0
