source,target,conf,realConf
Fiscal year,miller2_fsclr,0.028951993753173116,1
Fiscal year,miller2_prjctnmbr,0.024964138425348555,0
Fiscal year,miller2_stts,0.02685561130811119,0
Fiscal year,miller2_mxmmcdcntrbtn(prjct-lvl),0.02185340361288433,0
Fiscal year,miller2_brnchd,0.02600823145663353,0
Fiscal year,miller2_brnchnm,0.02563342883001841,0
Fiscal year,miller2_dvsnd,0.026414267635466577,0
Fiscal year,miller2_dvsnnm,0.02600823145663353,0
Fiscal year,miller2_sctnd,0.026414267635466577,0
Fiscal year,miller2_sctnnm,0.02600823145663353,0
Fiscal year,miller2_rgnlprgrm(mrkr),0.023397943152134917,0
Fiscal year,miller2_fndcntrd,0.02525562501607696,0
Fiscal year,miller2_fndcntrnm,0.024964138425348555,0
Fiscal year,miller2_ntdmnt(prjct-lvlbdgt),0.02227832519538403,0
Fiscal year,miller2_fstcprcnt,0.02488855777359647,0
Fiscal year,miller2_rtcprcnt,0.025210808709178252,0
Fiscal year,miller2_cfl(mrkr),0.024933374080495174,0
Fiscal year,miller2_cdbsnssdlvrmdl(ld),0.022847733632203333,0
Fiscal year,miller2_prgrmmngprcss(nw),0.023030632811857858,0
Fiscal year,miller2_bltrld(ntrntnlmrkr),0.022643696380308824,0
Fiscal year,miller2_pbtp,0.02685561130811119,0
Fiscal year,miller2_nvrmntlsstnblt(mrkr),0.02247930926337237,0
Fiscal year,miller2_clmtchngdpttn(mrkr),0.022643696380308824,0
Fiscal year,miller2_clmtchngmtgtn(mrkr),0.022643696380308824,0
Fiscal year,miller2_dsrtfctn(mrkr),0.023615074798569696,0
Fiscal year,miller2_prtcptrdvlpmntndgdgvrnnc,0.021898219919783034,0
Fiscal year,miller2_trddvlpmnt(mrkr),0.023193219028353546,0
Fiscal year,miller2_bdvrst(mrkr),0.024091363571394388,0
Fiscal year,miller2_rbnsss(mrkr),0.024091363571394388,0
Fiscal year,miller2_chldrnsss(mrkr),0.023397943152134917,0
Fiscal year,miller2_thsss(mrkr),0.02435332239644797,0
Fiscal year,miller2_ndgnssss(mrkr),0.023615074798569696,0
Fiscal year,miller2_dsbltsss(mrkr),0.023615074798569696,0
Fiscal year,miller2_ctstlfrdvlpmnt(mrkr),0.02247930926337237,0
Fiscal year,miller2_knwldgfrdvlpmnt(mrkr),0.02232314150228273,0
Fiscal year,miller2_gndrqlt(mrkr),0.023845777172906656,0
