source,target,conf,realConf
AgencyID,AgencyID,1.0,1
AgencyID,LastName,0.6799999999999999,0
AgencyID,FirstName,0.655952380952381,0
AgencyID,MiddleInitial,0.5858823529411765,0
AgencyID,Gender,0.5377777777777778,0
AgencyID,AddressLine1,0.6369747899159665,0
AgencyID,AddressLine2,0.6369747899159665,0
AgencyID,PostalCode,0.5146153846153847,0
AgencyID,City,0.7570370370370372,0
AgencyID,State,0.9111111111111112,0
AgencyID,Country,0.8148148148148149,0
AgencyID,Phone,0.4781499202551834,0
AgencyID,Income,0.033333333333333326,0
AgencyID,NumberCars,0.033333333333333326,0
AgencyID,NumberChildren,0.033333333333333326,0
AgencyID,MaritalStatus,0.6315384615384616,0
AgencyID,Age,0.033333333333333326,0
AgencyID,CreditRating,0.033333333333333326,0
AgencyID,OwnOrRentFlag,0.6020541549953315,0
AgencyID,Employer,0.4262626262626263,0
AgencyID,NumberCreditCards,0.033333333333333326,0
AgencyID,NetWorth,0.033333333333333326,0
LastName,AgencyID,0.6799999999999999,0
LastName,LastName,1.0,1
LastName,FirstName,0.9428571428571428,0
LastName,MiddleInitial,0.6909090909090909,0
LastName,Gender,0.5285714285714287,0
LastName,AddressLine1,0.7079365079365079,0
LastName,AddressLine2,0.7079365079365079,0
LastName,PostalCode,0.5923076923076924,0
LastName,City,0.5607843137254902,0
LastName,State,0.7656565656565657,0
LastName,Country,0.5576470588235294,0
LastName,Phone,0.8311111111111111,0
LastName,Income,0.033333333333333326,0
LastName,NumberCars,0.033333333333333326,0
LastName,NumberChildren,0.033333333333333326,0
LastName,MaritalStatus,0.7761904761904763,0
LastName,Age,0.033333333333333326,0
LastName,CreditRating,0.033333333333333326,0
LastName,OwnOrRentFlag,0.6780284043441938,0
LastName,Employer,0.6553606237816765,0
LastName,NumberCreditCards,0.033333333333333326,0
LastName,NetWorth,0.033333333333333326,0
FirstName,AgencyID,0.655952380952381,0
FirstName,LastName,0.9428571428571428,0
FirstName,FirstName,1.0,1
FirstName,MiddleInitial,0.7311111111111113,0
FirstName,Gender,0.5285714285714287,0
FirstName,AddressLine1,0.6805555555555556,0
FirstName,AddressLine2,0.6805555555555556,0
FirstName,PostalCode,0.5923076923076924,0
FirstName,City,0.5555555555555556,0
FirstName,State,0.7656565656565657,0
FirstName,Country,0.5576470588235294,0
FirstName,Phone,0.8222222222222222,0
FirstName,Income,0.033333333333333326,0
FirstName,NumberCars,0.033333333333333326,0
FirstName,NumberChildren,0.033333333333333326,0
FirstName,MaritalStatus,0.7761904761904763,0
FirstName,Age,0.033333333333333326,0
FirstName,CreditRating,0.033333333333333326,0
FirstName,OwnOrRentFlag,0.6542857142857144,0
FirstName,Employer,0.6491228070175439,0
FirstName,NumberCreditCards,0.033333333333333326,0
FirstName,NetWorth,0.033333333333333326,0
MiddleInitial,AgencyID,0.5858823529411765,0
MiddleInitial,LastName,0.6909090909090909,0
MiddleInitial,FirstName,0.7311111111111113,0
MiddleInitial,MiddleInitial,1.0,1
MiddleInitial,Gender,0.4444444444444444,0
MiddleInitial,AddressLine1,0.6012987012987013,0
MiddleInitial,AddressLine2,0.6012987012987013,0
MiddleInitial,PostalCode,0.5857142857142857,0
MiddleInitial,City,0.6222222222222222,0
MiddleInitial,State,0.6888888888888889,0
MiddleInitial,Country,0.7684981684981687,0
MiddleInitial,Phone,0.4711111111111111,0
MiddleInitial,Income,0.033333333333333326,0
MiddleInitial,NumberCars,0.033333333333333326,0
MiddleInitial,NumberChildren,0.033333333333333326,0
MiddleInitial,MaritalStatus,0.5800000000000001,0
MiddleInitial,Age,0.033333333333333326,0
MiddleInitial,CreditRating,0.033333333333333326,0
MiddleInitial,OwnOrRentFlag,0.7743589743589745,0
MiddleInitial,Employer,0.4666666666666667,0
MiddleInitial,NumberCreditCards,0.033333333333333326,0
MiddleInitial,NetWorth,0.033333333333333326,0
Gender,AgencyID,0.5377777777777778,0
Gender,LastName,0.5285714285714287,0
Gender,FirstName,0.5285714285714287,0
Gender,MiddleInitial,0.4444444444444444,0
Gender,Gender,1.0,1
Gender,AddressLine1,0.6525252525252525,0
Gender,AddressLine2,0.6525252525252525,0
Gender,PostalCode,0.43111111111111117,0
Gender,City,0.5428571428571429,0
Gender,State,0.6363636363636364,0
Gender,Country,0.6000000000000001,0
Gender,Phone,0.4461538461538462,0
Gender,Income,0.033333333333333326,0
Gender,NumberCars,0.033333333333333326,0
Gender,NumberChildren,0.033333333333333326,0
Gender,MaritalStatus,0.52,0
Gender,Age,0.033333333333333326,0
Gender,CreditRating,0.033333333333333326,0
Gender,OwnOrRentFlag,0.4953846153846154,0
Gender,Employer,0.3230769230769231,0
Gender,NumberCreditCards,0.033333333333333326,0
Gender,NetWorth,0.033333333333333326,0
AddressLine1,AgencyID,0.6369747899159665,0
AddressLine1,LastName,0.7079365079365079,0
AddressLine1,FirstName,0.6805555555555556,0
AddressLine1,MiddleInitial,0.6012987012987013,0
AddressLine1,Gender,0.6525252525252525,0
AddressLine1,AddressLine1,1.0,1
AddressLine1,AddressLine2,0.9200000000000002,0
AddressLine1,PostalCode,0.7177777777777778,0
AddressLine1,City,0.5437037037037037,0
AddressLine1,State,0.5377777777777778,0
