source,target,conf,realConf
AgencyID,prospect_gncd,0.09092471654911595,1
AgencyID,prospect_nmbrchldrn,0.0841493082721546,0
AgencyID,prospect_stt,0.08239733052530603,0
AgencyID,prospect_g,0.0841493082721546,0
AgencyID,prospect_gndr,0.08144984318932713,0
AgencyID,prospect_ct,0.08344455337033531,0
AgencyID,prospect_ncm,0.09188712151598213,0
AgencyID,prospect_nmbrcrs,0.08691281300209301,0
AgencyID,prospect_mrtlstts,0.07841788371419472,0
AgencyID,prospect_crdtrtng,0.07795905767709257,0
AgencyID,prospect_wnrrntflg,0.07780566112786991,0
AgencyID,prospect_mplr,0.08144984318932713,0
AgencyID,prospect_nmbrcrdtcrds,0.082624616007361,0
AgencyID,prospect_ntwrth,0.07934321308965303,0
NumberChildren,prospect_gncd,0.08346108215457002,0
NumberChildren,prospect_nmbrchldrn,0.11053838411333156,1
NumberChildren,prospect_stt,0.07665860897318318,0
NumberChildren,prospect_g,0.07888369357040073,0
NumberChildren,prospect_gndr,0.08346108215457002,0
NumberChildren,prospect_ct,0.077270831559508,0
NumberChildren,prospect_ncm,0.08526101217795089,0
NumberChildren,prospect_nmbrcrs,0.08883231059817899,0
NumberChildren,prospect_mrtlstts,0.08060843211076263,0
NumberChildren,prospect_crdtrtng,0.09439497818360339,0
NumberChildren,prospect_wnrrntflg,0.08622458688450843,0
NumberChildren,prospect_mplr,0.08346108215457002,0
NumberChildren,prospect_nmbrcrdtcrds,0.09072728527013675,0
NumberChildren,prospect_ntwrth,0.08288601076548392,0
State,prospect_gncd,0.07355411538950313,0
State,prospect_nmbrchldrn,0.07033178462246259,0
State,prospect_stt,0.08590860712334542,1
State,prospect_g,0.0753060931363517,0
State,prospect_gndr,0.07355411538950313,0
State,prospect_ct,0.08737163903919515,0
State,prospect_ncm,0.07374552575944532,0
State,prospect_nmbrcrs,0.07151614379243618,0
State,prospect_mrtlstts,0.08058849106570998,0
State,prospect_crdtrtng,0.08012966502860783,0
State,prospect_wnrrntflg,0.07980203912675517,0
State,prospect_mplr,0.07355411538950313,0
State,prospect_nmbrcrdtcrds,0.07734683509076776,0
State,prospect_ntwrth,0.08193850448820386,0
Age,prospect_gncd,0.0737888155997856,0
Age,prospect_nmbrchldrn,0.07134686248875054,0
Age,prospect_stt,0.07461786701876712,0
Age,prospect_g,0.07760822984889071,1
Age,prospect_gndr,0.0737888155997856,0
Age,prospect_ct,0.075565354354746,0
Age,prospect_ncm,0.07556748789447464,0
Age,prospect_nmbrcrs,0.07277489364106321,0
Age,prospect_mrtlstts,0.07130166134284104,0
Age,prospect_crdtrtng,0.07225128221854857,0
Age,prospect_wnrrntflg,0.07082791767485158,0
Age,prospect_mplr,0.0737888155997856,0
Age,prospect_nmbrcrdtcrds,0.07059317938058553,0
Age,prospect_ntwrth,0.07335668411052393,0
Gender,prospect_gncd,0.09391678182062821,0
Gender,prospect_nmbrchldrn,0.09387684492153778,0
Gender,prospect_stt,0.07355411538950313,0
Gender,prospect_g,0.07447704171737018,0
Gender,prospect_gndr,0.10438901027092111,1
Gender,prospect_ct,0.07420435179654745,0
Gender,prospect_ncm,0.08414930827215461,0
Gender,prospect_nmbrcrs,0.08917386232658807,0
Gender,prospect_mrtlstts,0.07980203912675517,0
Gender,prospect_crdtrtng,0.08799418441815586,0
Gender,prospect_wnrrntflg,0.08737163903919515,0
Gender,prospect_mplr,0.08344455337033531,0
Gender,prospect_nmbrcrdtcrds,0.09151865421865701,0
Gender,prospect_ntwrth,0.0904658905120138,0
City,prospect_gncd,0.07420435179654745,0
City,prospect_nmbrchldrn,0.0706922417611502,0
City,prospect_stt,0.07493586775447232,0
City,prospect_g,0.07625358047233058,0
City,prospect_gndr,0.07420435179654745,0
City,prospect_ct,0.07576491917345383,1
City,prospect_ncm,0.07447704171737018,0
City,prospect_nmbrcrs,0.07198988746042562,0
City,prospect_mrtlstts,0.07197496982953833,0
City,prospect_crdtrtng,0.07151614379243618,0
City,prospect_wnrrntflg,0.07154429376772974,0
City,prospect_mplr,0.07420435179654745,0
City,prospect_nmbrcrdtcrds,0.07000016405486997,0
City,prospect_ntwrth,0.07251349888294027,0
LastName,prospect_gncd,0.08144984318932713,0
LastName,prospect_nmbrchldrn,0.08414930827215461,0
LastName,prospect_stt,0.08239733052530601,0
LastName,prospect_g,0.08414930827215461,0
LastName,prospect_gndr,0.08144984318932713,0
LastName,prospect_ct,0.08344455337033531,0
LastName,prospect_ncm,0.09188712151598213,0
LastName,prospect_nmbrcrs,0.08691281300209301,0
LastName,prospect_mrtlstts,0.08637677733641731,0
LastName,prospect_crdtrtng,0.07795905767709257,0
LastName,prospect_wnrrntflg,0.07780566112786991,0
LastName,prospect_mplr,0.09092471654911595,0
LastName,prospect_nmbrcrdtcrds,0.082624616007361,0
LastName,prospect_ntwrth,0.07934321308965303,0
FirstName,prospect_gncd,0.08963268836369019,0
FirstName,prospect_nmbrchldrn,0.0904658905120138,0
FirstName,prospect_stt,0.09092471654911595,0
FirstName,prospect_g,0.09345795578352607,0
FirstName,prospect_gndr,0.08963268836369019,0
FirstName,prospect_ct,0.09234594755308428,0
FirstName,prospect_ncm,0.0999407638718026,0
FirstName,prospect_nmbrcrs,0.09387684492153778,0
FirstName,prospect_mrtlstts,0.0931112257859903,0
FirstName,prospect_crdtrtng,0.08499961741982795,0
FirstName,prospect_wnrrntflg,0.08460813430925675,0
FirstName,prospect_mplr,0.09867688566167045,0
FirstName,prospect_nmbrcrdtcrds,0.08857091584005604,0
FirstName,prospect_ntwrth,0.08691281300209301,0
MiddleInitial,prospect_gncd,0.07780566112786991,0
MiddleInitial,prospect_nmbrchldrn,0.0806949273597316,0
MiddleInitial,prospect_stt,0.07841788371419472,0
MiddleInitial,prospect_g,0.07934321308965303,0
MiddleInitial,prospect_gndr,0.07780566112786991,0
MiddleInitial,prospect_ct,0.07908112484937993,0
MiddleInitial,prospect_ncm,0.07795905767709257,0
MiddleInitial,prospect_nmbrcrs,0.0757635008157898,0
MiddleInitial,prospect_mrtlstts,0.08239733052530601,0
MiddleInitial,prospect_crdtrtng,0.0753060931363517,0
MiddleInitial,prospect_wnrrntflg,0.08817394686401597,0
MiddleInitial,prospect_mplr,0.0854584434569301,0
MiddleInitial,prospect_nmbrcrdtcrds,0.07959765342284429,0
MiddleInitial,prospect_ntwrth,0.0833597354921722,0
AddressLine1,prospect_gncd,0.08637677733641731,0
AddressLine1,prospect_nmbrchldrn,0.08129665822834722,0
AddressLine1,prospect_stt,0.08737163903919515,0
AddressLine1,prospect_g,0.08917386232658807,0
AddressLine1,prospect_gndr,0.08637677733641731,0
AddressLine1,prospect_ct,0.08845301045525801,0
AddressLine1,prospect_ncm,0.08691281300209301,0
AddressLine1,prospect_nmbrcrs,0.0833597354921722,0
AddressLine1,prospect_mrtlstts,0.08994455723603435,0
AddressLine1,prospect_crdtrtng,0.082624616007361,0
AddressLine1,prospect_wnrrntflg,0.08239733052530601,0
AddressLine1,prospect_mplr,0.08637677733641731,0
AddressLine1,prospect_nmbrcrdtcrds,0.08012966502860783,0
AddressLine1,prospect_ntwrth,0.08414930827215461,0
AddressLine2,prospect_gncd,0.08637677733641731,0
AddressLine2,prospect_nmbrchldrn,0.08129665822834722,0
AddressLine2,prospect_stt,0.08737163903919515,0
AddressLine2,prospect_g,0.08917386232658807,0
AddressLine2,prospect_gndr,0.08637677733641731,0
AddressLine2,prospect_ct,0.08845301045525801,0
AddressLine2,prospect_ncm,0.08691281300209301,0
AddressLine2,prospect_nmbrcrs,0.0833597354921722,0
AddressLine2,prospect_mrtlstts,0.08994455723603435,0
AddressLine2,prospect_crdtrtng,0.082624616007361,0
AddressLine2,prospect_wnrrntflg,0.08239733052530601,0
AddressLine2,prospect_mplr,0.08637677733641731,0
AddressLine2,prospect_nmbrcrdtcrds,0.08012966502860783,0
AddressLine2,prospect_ntwrth,0.08414930827215461,0
PostalCode,prospect_gncd,0.09710398178376083,0
PostalCode,prospect_nmbrchldrn,0.09634684639050342,0
PostalCode,prospect_stt,0.08963268836369019,0
PostalCode,prospect_g,0.09188712151598213,0
PostalCode,prospect_gndr,0.09710398178376083,0
PostalCode,prospect_ct,0.09092471654911595,0
PostalCode,prospect_ncm,0.08917386232658807,0
