,instance,candName,targName,conf,realConf
0,"1, comaInst",assay_id,assays_ss_d,0.0,1
1,"1, comaInst",assay_id,assays_ss_sbclllr_frctn,0.0,0
2,"1, comaInst",assay_id,assays_cll_d,0.0,0
3,"1, comaInst",assay_id,assays_td,0.0,0
4,"1, comaInst",assay_id,assays_cnfdnc_scr,0.0,0
5,"1, comaInst",assay_id,assays_src_d,0.48661622,0
6,"1, comaInst",assay_id,assays_src_ss_d,0.0,0
7,"1, comaInst",assay_id,assays_ss_strn,0.0,0
8,"1, comaInst",assay_id,assays_ss_rgnsm,0.0,0
9,"1, comaInst",assay_id,assays_dc_d,0.0,0
10,"1, comaInst",assay_id,assays_chmbl_d,0.0,0
11,"1, comaInst",assay_id,assays_ss_cll_tp,0.0,0
12,"1, comaInst",assay_id,assays_rltnshp_tp,0.0,0
13,"1, comaInst",assay_id,assays_crtd_b,0.0,0
14,"1, comaInst",assay_id,assays_b_frmt,0.0,0
15,"1, comaInst",assay_id,assays_tss_d,0.0,0
16,"1, comaInst",assay_id,assays_vrnt_d,0.0,0
17,"1, comaInst",assay_subcellular_fraction,assays_ss_d,0.0,0
18,"1, comaInst",assay_subcellular_fraction,assays_ss_sbclllr_frctn,0.0,1
19,"1, comaInst",assay_subcellular_fraction,assays_cll_d,0.0,0
20,"1, comaInst",assay_subcellular_fraction,assays_td,0.0,0
21,"1, comaInst",assay_subcellular_fraction,assays_cnfdnc_scr,0.0,0
22,"1, comaInst",assay_subcellular_fraction,assays_src_d,0.0,0
23,"1, comaInst",assay_subcellular_fraction,assays_src_ss_d,0.0,0
24,"1, comaInst",assay_subcellular_fraction,assays_ss_strn,0.0,0
25,"1, comaInst",assay_subcellular_fraction,assays_ss_rgnsm,0.0,0
26,"1, comaInst",assay_subcellular_fraction,assays_dc_d,0.0,0
27,"1, comaInst",assay_subcellular_fraction,assays_chmbl_d,0.0,0
28,"1, comaInst",assay_subcellular_fraction,assays_ss_cll_tp,0.0,0
29,"1, comaInst",assay_subcellular_fraction,assays_rltnshp_tp,0.0,0
30,"1, comaInst",assay_subcellular_fraction,assays_crtd_b,0.0,0
31,"1, comaInst",assay_subcellular_fraction,assays_b_frmt,0.0,0
32,"1, comaInst",assay_subcellular_fraction,assays_tss_d,0.0,0
33,"1, comaInst",assay_subcellular_fraction,assays_vrnt_d,0.0,0
34,"1, comaInst",cell_id,assays_ss_d,0.0,0
35,"1, comaInst",cell_id,assays_ss_sbclllr_frctn,0.0,0
36,"1, comaInst",cell_id,assays_cll_d,0.0,1
37,"1, comaInst",cell_id,assays_td,0.0,0
38,"1, comaInst",cell_id,assays_cnfdnc_scr,0.0,0
39,"1, comaInst",cell_id,assays_src_d,0.0,0
40,"1, comaInst",cell_id,assays_src_ss_d,0.0,0
41,"1, comaInst",cell_id,assays_ss_strn,0.0,0
42,"1, comaInst",cell_id,assays_ss_rgnsm,0.0,0
43,"1, comaInst",cell_id,assays_dc_d,0.0,0
44,"1, comaInst",cell_id,assays_chmbl_d,0.0,0
45,"1, comaInst",cell_id,assays_ss_cll_tp,0.0,0
46,"1, comaInst",cell_id,assays_rltnshp_tp,0.0,0
47,"1, comaInst",cell_id,assays_crtd_b,0.0,0
48,"1, comaInst",cell_id,assays_b_frmt,0.0,0
49,"1, comaInst",cell_id,assays_tss_d,0.0,0
50,"1, comaInst",cell_id,assays_vrnt_d,0.0,0
51,"1, comaInst",tid,assays_ss_d,0.0,0
52,"1, comaInst",tid,assays_ss_sbclllr_frctn,0.0,0
53,"1, comaInst",tid,assays_cll_d,0.0,0
54,"1, comaInst",tid,assays_td,0.0,1
55,"1, comaInst",tid,assays_cnfdnc_scr,0.0,0
56,"1, comaInst",tid,assays_src_d,0.0,0
