,instance,candName,targName,conf,realConf
0,"1, comaInst",AgencyID,prospect_AgeID,0.20649865,1
1,"1, comaInst",AgencyID,prospect_LNa,0.0,0
2,"1, comaInst",AgencyID,prospect_FirN,0.0,0
3,"1, comaInst",AgencyID,prospect_MiIni,0.0,0
4,"1, comaInst",AgencyID,prospect_Gen,0.0,0
5,"1, comaInst",AgencyID,prospect_AddL1,0.0,0
6,"1, comaInst",AgencyID,prospect_AddLi2,0.0,0
7,"1, comaInst",AgencyID,prospect_PoCo,0.0,0
8,"1, comaInst",AgencyID,prospect_Ci,0.0,0
9,"1, comaInst",AgencyID,prospect_Sta,0.0,0
10,"1, comaInst",AgencyID,prospect_Coun,0.0,0
11,"1, comaInst",AgencyID,prospect_Pho,0.0,0
12,"1, comaInst",AgencyID,prospect_In,0.0,0
13,"1, comaInst",AgencyID,prospect_NumC,0.0,0
14,"1, comaInst",AgencyID,prospect_NuCh,0.0,0
15,"1, comaInst",AgencyID,prospect_MaSt,0.0,0
16,"1, comaInst",AgencyID,prospect_Ag,0.0,0
17,"1, comaInst",AgencyID,prospect_CrRat,0.0,0
18,"1, comaInst",AgencyID,prospect_OORFl,0.0,0
19,"1, comaInst",AgencyID,prospect_Emp,0.0,0
20,"1, comaInst",AgencyID,prospect_NuCreCar,0.0,0
21,"1, comaInst",AgencyID,prospect_NWor,0.0,0
22,"1, comaInst",LastName,prospect_AgeID,0.0,0
23,"1, comaInst",LastName,prospect_LNa,0.0,1
24,"1, comaInst",LastName,prospect_FirN,0.0,0
25,"1, comaInst",LastName,prospect_MiIni,0.0,0
26,"1, comaInst",LastName,prospect_Gen,0.0,0
27,"1, comaInst",LastName,prospect_AddL1,0.0,0
28,"1, comaInst",LastName,prospect_AddLi2,0.0,0
29,"1, comaInst",LastName,prospect_PoCo,0.0,0
30,"1, comaInst",LastName,prospect_Ci,0.0,0
31,"1, comaInst",LastName,prospect_Sta,0.0,0
32,"1, comaInst",LastName,prospect_Coun,0.0,0
33,"1, comaInst",LastName,prospect_Pho,0.0,0
34,"1, comaInst",LastName,prospect_In,0.0,0
35,"1, comaInst",LastName,prospect_NumC,0.0,0
36,"1, comaInst",LastName,prospect_NuCh,0.0,0
37,"1, comaInst",LastName,prospect_MaSt,0.0,0
38,"1, comaInst",LastName,prospect_Ag,0.0,0
39,"1, comaInst",LastName,prospect_CrRat,0.0,0
40,"1, comaInst",LastName,prospect_OORFl,0.0,0
41,"1, comaInst",LastName,prospect_Emp,0.0,0
42,"1, comaInst",LastName,prospect_NuCreCar,0.0,0
43,"1, comaInst",LastName,prospect_NWor,0.0,0
44,"1, comaInst",FirstName,prospect_AgeID,0.0,0
45,"1, comaInst",FirstName,prospect_LNa,0.0,0
46,"1, comaInst",FirstName,prospect_FirN,0.0,1
47,"1, comaInst",FirstName,prospect_MiIni,0.0,0
48,"1, comaInst",FirstName,prospect_Gen,0.0,0
49,"1, comaInst",FirstName,prospect_AddL1,0.0,0
50,"1, comaInst",FirstName,prospect_AddLi2,0.0,0
51,"1, comaInst",FirstName,prospect_PoCo,0.0,0
52,"1, comaInst",FirstName,prospect_Ci,0.0,0
53,"1, comaInst",FirstName,prospect_Sta,0.0,0
54,"1, comaInst",FirstName,prospect_Coun,0.0,0
55,"1, comaInst",FirstName,prospect_Pho,0.0,0
56,"1, comaInst",FirstName,prospect_In,0.0,0
57,"1, comaInst",FirstName,prospect_NumC,0.0,0
58,"1, comaInst",FirstName,prospect_NuCh,0.0,0
59,"1, comaInst",FirstName,prospect_MaSt,0.0,0
60,"1, comaInst",FirstName,prospect_Ag,0.0,0
61,"1, comaInst",FirstName,prospect_CrRat,0.0,0
62,"1, comaInst",FirstName,prospect_OORFl,0.0,0
63,"1, comaInst",FirstName,prospect_Emp,0.0,0
64,"1, comaInst",FirstName,prospect_NuCreCar,0.0,0
65,"1, comaInst",FirstName,prospect_NWor,0.0,0
66,"1, comaInst",MiddleInitial,prospect_AgeID,0.0,0
67,"1, comaInst",MiddleInitial,prospect_LNa,0.0,0
68,"1, comaInst",MiddleInitial,prospect_FirN,0.0,0
69,"1, comaInst",MiddleInitial,prospect_MiIni,0.3072102,1
70,"1, comaInst",MiddleInitial,prospect_Gen,0.0,0
71,"1, comaInst",MiddleInitial,prospect_AddL1,0.0,0
72,"1, comaInst",MiddleInitial,prospect_AddLi2,0.0,0
73,"1, comaInst",MiddleInitial,prospect_PoCo,0.0,0
74,"1, comaInst",MiddleInitial,prospect_Ci,0.0,0
75,"1, comaInst",MiddleInitial,prospect_Sta,0.0,0
76,"1, comaInst",MiddleInitial,prospect_Coun,0.0,0
77,"1, comaInst",MiddleInitial,prospect_Pho,0.0,0
78,"1, comaInst",MiddleInitial,prospect_In,0.0,0
79,"1, comaInst",MiddleInitial,prospect_NumC,0.0,0
80,"1, comaInst",MiddleInitial,prospect_NuCh,0.0,0
81,"1, comaInst",MiddleInitial,prospect_MaSt,0.0,0
82,"1, comaInst",MiddleInitial,prospect_Ag,0.0,0
83,"1, comaInst",MiddleInitial,prospect_CrRat,0.0,0
84,"1, comaInst",MiddleInitial,prospect_OORFl,0.0,0
85,"1, comaInst",MiddleInitial,prospect_Emp,0.0,0
86,"1, comaInst",MiddleInitial,prospect_NuCreCar,0.0,0
87,"1, comaInst",MiddleInitial,prospect_NWor,0.0,0
88,"1, comaInst",Gender,prospect_AgeID,0.0,0
89,"1, comaInst",Gender,prospect_LNa,0.0,0
90,"1, comaInst",Gender,prospect_FirN,0.0,0
91,"1, comaInst",Gender,prospect_MiIni,0.0,0
92,"1, comaInst",Gender,prospect_Gen,0.33598173,1
93,"1, comaInst",Gender,prospect_AddL1,0.0,0
94,"1, comaInst",Gender,prospect_AddLi2,0.0,0
95,"1, comaInst",Gender,prospect_PoCo,0.0,0
96,"1, comaInst",Gender,prospect_Ci,0.0,0
97,"1, comaInst",Gender,prospect_Sta,0.0,0
98,"1, comaInst",Gender,prospect_Coun,0.0,0
99,"1, comaInst",Gender,prospect_Pho,0.0,0
100,"1, comaInst",Gender,prospect_In,0.0,0
101,"1, comaInst",Gender,prospect_NumC,0.0,0
102,"1, comaInst",Gender,prospect_NuCh,0.0,0
103,"1, comaInst",Gender,prospect_MaSt,0.0,0
104,"1, comaInst",Gender,prospect_Ag,0.0,0
105,"1, comaInst",Gender,prospect_CrRat,0.0,0
106,"1, comaInst",Gender,prospect_OORFl,0.0,0
107,"1, comaInst",Gender,prospect_Emp,0.0,0
108,"1, comaInst",Gender,prospect_NuCreCar,0.0,0
109,"1, comaInst",Gender,prospect_NWor,0.0,0
110,"1, comaInst",AddressLine1,prospect_AgeID,0.0,0
111,"1, comaInst",AddressLine1,prospect_LNa,0.0,0
112,"1, comaInst",AddressLine1,prospect_FirN,0.0,0
113,"1, comaInst",AddressLine1,prospect_MiIni,0.0,0
114,"1, comaInst",AddressLine1,prospect_Gen,0.0,0
115,"1, comaInst",AddressLine1,prospect_AddL1,0.15161519,1
116,"1, comaInst",AddressLine1,prospect_AddLi2,0.0,0
117,"1, comaInst",AddressLine1,prospect_PoCo,0.0,0
118,"1, comaInst",AddressLine1,prospect_Ci,0.0,0
119,"1, comaInst",AddressLine1,prospect_Sta,0.0,0
120,"1, comaInst",AddressLine1,prospect_Coun,0.0,0
121,"1, comaInst",AddressLine1,prospect_Pho,0.0,0
122,"1, comaInst",AddressLine1,prospect_In,0.0,0
123,"1, comaInst",AddressLine1,prospect_NumC,0.0,0
124,"1, comaInst",AddressLine1,prospect_NuCh,0.0,0
125,"1, comaInst",AddressLine1,prospect_MaSt,0.0,0
126,"1, comaInst",AddressLine1,prospect_Ag,0.0,0
127,"1, comaInst",AddressLine1,prospect_CrRat,0.0,0
128,"1, comaInst",AddressLine1,prospect_OORFl,0.0,0
129,"1, comaInst",AddressLine1,prospect_Emp,0.0,0
130,"1, comaInst",AddressLine1,prospect_NuCreCar,0.0,0
131,"1, comaInst",AddressLine1,prospect_NWor,0.0,0
132,"1, comaInst",AddressLine2,prospect_AgeID,0.0,0
133,"1, comaInst",AddressLine2,prospect_LNa,0.0,0
134,"1, comaInst",AddressLine2,prospect_FirN,0.0,0
135,"1, comaInst",AddressLine2,prospect_MiIni,0.0,0
136,"1, comaInst",AddressLine2,prospect_Gen,0.0,0
137,"1, comaInst",AddressLine2,prospect_AddL1,0.0,0
138,"1, comaInst",AddressLine2,prospect_AddLi2,0.14836416,1
139,"1, comaInst",AddressLine2,prospect_PoCo,0.0,0
140,"1, comaInst",AddressLine2,prospect_Ci,0.0,0
141,"1, comaInst",AddressLine2,prospect_Sta,0.0,0
142,"1, comaInst",AddressLine2,prospect_Coun,0.0,0
143,"1, comaInst",AddressLine2,prospect_Pho,0.0,0
144,"1, comaInst",AddressLine2,prospect_In,0.0,0
145,"1, comaInst",AddressLine2,prospect_NumC,0.0,0
146,"1, comaInst",AddressLine2,prospect_NuCh,0.0,0
147,"1, comaInst",AddressLine2,prospect_MaSt,0.0,0
148,"1, comaInst",AddressLine2,prospect_Ag,0.0,0
149,"1, comaInst",AddressLine2,prospect_CrRat,0.0,0
150,"1, comaInst",AddressLine2,prospect_OORFl,0.0,0
151,"1, comaInst",AddressLine2,prospect_Emp,0.0,0
152,"1, comaInst",AddressLine2,prospect_NuCreCar,0.0,0
153,"1, comaInst",AddressLine2,prospect_NWor,0.0,0
154,"1, comaInst",PostalCode,prospect_AgeID,0.0,0
155,"1, comaInst",PostalCode,prospect_LNa,0.0,0
156,"1, comaInst",PostalCode,prospect_FirN,0.0,0
157,"1, comaInst",PostalCode,prospect_MiIni,0.0,0
158,"1, comaInst",PostalCode,prospect_Gen,0.0,0
159,"1, comaInst",PostalCode,prospect_AddL1,0.0,0
160,"1, comaInst",PostalCode,prospect_AddLi2,0.0,0
161,"1, comaInst",PostalCode,prospect_PoCo,0.0,1
162,"1, comaInst",PostalCode,prospect_Ci,0.0,0
163,"1, comaInst",PostalCode,prospect_Sta,0.0,0
164,"1, comaInst",PostalCode,prospect_Coun,0.0,0
165,"1, comaInst",PostalCode,prospect_Pho,0.0,0
166,"1, comaInst",PostalCode,prospect_In,0.0,0
167,"1, comaInst",PostalCode,prospect_NumC,0.0,0
168,"1, comaInst",PostalCode,prospect_NuCh,0.0,0
169,"1, comaInst",PostalCode,prospect_MaSt,0.0,0
170,"1, comaInst",PostalCode,prospect_Ag,0.0,0
171,"1, comaInst",PostalCode,prospect_CrRat,0.0,0
172,"1, comaInst",PostalCode,prospect_OORFl,0.0,0
173,"1, comaInst",PostalCode,prospect_Emp,0.0,0
174,"1, comaInst",PostalCode,prospect_NuCreCar,0.0,0
175,"1, comaInst",PostalCode,prospect_NWor,0.0,0
176,"1, comaInst",City,prospect_AgeID,0.0,0
177,"1, comaInst",City,prospect_LNa,0.0,0
178,"1, comaInst",City,prospect_FirN,0.0,0
179,"1, comaInst",City,prospect_MiIni,0.0,0
180,"1, comaInst",City,prospect_Gen,0.0,0
181,"1, comaInst",City,prospect_AddL1,0.0,0
182,"1, comaInst",City,prospect_AddLi2,0.0,0
183,"1, comaInst",City,prospect_PoCo,0.0,0
184,"1, comaInst",City,prospect_Ci,0.3339854,1
185,"1, comaInst",City,prospect_Sta,0.0,0
186,"1, comaInst",City,prospect_Coun,0.0,0
187,"1, comaInst",City,prospect_Pho,0.0,0
188,"1, comaInst",City,prospect_In,0.0,0
189,"1, comaInst",City,prospect_NumC,0.0,0
190,"1, comaInst",City,prospect_NuCh,0.0,0
191,"1, comaInst",City,prospect_MaSt,0.0,0
192,"1, comaInst",City,prospect_Ag,0.0,0
193,"1, comaInst",City,prospect_CrRat,0.0,0
194,"1, comaInst",City,prospect_OORFl,0.0,0
195,"1, comaInst",City,prospect_Emp,0.0,0
196,"1, comaInst",City,prospect_NuCreCar,0.0,0
197,"1, comaInst",City,prospect_NWor,0.0,0
198,"1, comaInst",State,prospect_AgeID,0.0,0
199,"1, comaInst",State,prospect_LNa,0.0,0
200,"1, comaInst",State,prospect_FirN,0.0,0
201,"1, comaInst",State,prospect_MiIni,0.0,0
202,"1, comaInst",State,prospect_Gen,0.0,0
203,"1, comaInst",State,prospect_AddL1,0.0,0
204,"1, comaInst",State,prospect_AddLi2,0.0,0
205,"1, comaInst",State,prospect_PoCo,0.0,0
206,"1, comaInst",State,prospect_Ci,0.0,0
207,"1, comaInst",State,prospect_Sta,0.33982837,1
208,"1, comaInst",State,prospect_Coun,0.0,0
209,"1, comaInst",State,prospect_Pho,0.0,0
210,"1, comaInst",State,prospect_In,0.0,0
