,instance,candName,targName,conf,realConf
0,"1, comaInst",AgencyID,gncd,0.19418201,1
1,"1, comaInst",AgencyID,lstnm,0.0,0
2,"1, comaInst",AgencyID,frstnm,0.0,0
3,"1, comaInst",AgencyID,mddlntl,0.0,0
4,"1, comaInst",AgencyID,gndr,0.0,0
5,"1, comaInst",AgencyID,ddrssln1,0.0,0
6,"1, comaInst",AgencyID,ddrssln2,0.0,0
7,"1, comaInst",AgencyID,pstlcd,0.0,0
8,"1, comaInst",AgencyID,ct,0.0,0
9,"1, comaInst",AgencyID,stt,0.0,0
10,"1, comaInst",AgencyID,cntr,0.0,0
11,"1, comaInst",AgencyID,phn,0.0,0
12,"1, comaInst",AgencyID,ncm,0.0,0
13,"1, comaInst",AgencyID,nmbrcrs,0.0,0
14,"1, comaInst",AgencyID,nmbrchldrn,0.0,0
15,"1, comaInst",AgencyID,mrtlstts,0.0,0
16,"1, comaInst",AgencyID,g,0.0,0
17,"1, comaInst",AgencyID,crdtrtng,0.0,0
18,"1, comaInst",AgencyID,wnrrntflg,0.0,0
19,"1, comaInst",AgencyID,mplr,0.0,0
20,"1, comaInst",AgencyID,nmbrcrdtcrds,0.0,0
21,"1, comaInst",AgencyID,ntwrth,0.0,0
22,"1, comaInst",LastName,gncd,0.0,0
23,"1, comaInst",LastName,lstnm,0.23561057,1
24,"1, comaInst",LastName,frstnm,0.0,0
25,"1, comaInst",LastName,mddlntl,0.0,0
26,"1, comaInst",LastName,gndr,0.0,0
27,"1, comaInst",LastName,ddrssln1,0.0,0
28,"1, comaInst",LastName,ddrssln2,0.0,0
29,"1, comaInst",LastName,pstlcd,0.0,0
30,"1, comaInst",LastName,ct,0.0,0
31,"1, comaInst",LastName,stt,0.0,0
32,"1, comaInst",LastName,cntr,0.0,0
33,"1, comaInst",LastName,phn,0.0,0
34,"1, comaInst",LastName,ncm,0.0,0
35,"1, comaInst",LastName,nmbrcrs,0.0,0
36,"1, comaInst",LastName,nmbrchldrn,0.0,0
37,"1, comaInst",LastName,mrtlstts,0.0,0
38,"1, comaInst",LastName,g,0.0,0
39,"1, comaInst",LastName,crdtrtng,0.0,0
40,"1, comaInst",LastName,wnrrntflg,0.0,0
41,"1, comaInst",LastName,mplr,0.0,0
42,"1, comaInst",LastName,nmbrcrdtcrds,0.0,0
43,"1, comaInst",LastName,ntwrth,0.0,0
44,"1, comaInst",FirstName,gncd,0.0,0
45,"1, comaInst",FirstName,lstnm,0.0,0
46,"1, comaInst",FirstName,frstnm,0.27367744,1
47,"1, comaInst",FirstName,mddlntl,0.0,0
48,"1, comaInst",FirstName,gndr,0.0,0
49,"1, comaInst",FirstName,ddrssln1,0.0,0
50,"1, comaInst",FirstName,ddrssln2,0.0,0
51,"1, comaInst",FirstName,pstlcd,0.0,0
52,"1, comaInst",FirstName,ct,0.0,0
53,"1, comaInst",FirstName,stt,0.0,0
54,"1, comaInst",FirstName,cntr,0.0,0
55,"1, comaInst",FirstName,phn,0.0,0
56,"1, comaInst",FirstName,ncm,0.0,0
57,"1, comaInst",FirstName,nmbrcrs,0.0,0
58,"1, comaInst",FirstName,nmbrchldrn,0.0,0
59,"1, comaInst",FirstName,mrtlstts,0.0,0
60,"1, comaInst",FirstName,g,0.0,0
61,"1, comaInst",FirstName,crdtrtng,0.0,0
62,"1, comaInst",FirstName,wnrrntflg,0.0,0
63,"1, comaInst",FirstName,mplr,0.0,0
