source,target,des1,des2,label
AgencyID,prospect_AgID,A unique identifier for each individual or record in the dataset.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,1
AgencyID,prospect_LaNa,A unique identifier for each individual or record in the dataset.,The family name associated with an individual typically indicating generational lineage.,0
AgencyID,prospect_AddrLi1,A unique identifier for each individual or record in the dataset.,The principal residence or mailing address of an individual serving as the primary contact location.,0
AgencyID,prospect_MiIni,A unique identifier for each individual or record in the dataset.,The single-letter abbreviation representing the middle name or initial of an individual.,0
AgencyID,prospect_OOReF,A unique identifier for each individual or record in the dataset.,A binary indicator specifying whether the individual owns or rents their primary residence.,0
AgencyID,prospect_NuCreCa,A unique identifier for each individual or record in the dataset.,The total count of credit cards associated with the individual.,0
AgencyID,prospect_Inc,A unique identifier for each individual or record in the dataset.,The total financial remuneration received by the individual typically on an annual basis.,0
AgencyID,prospect_NuCa,A unique identifier for each individual or record in the dataset.,The quantity of automobiles owned by the individual.,0
AgencyID,prospect_NumCh,A unique identifier for each individual or record in the dataset.,The total number of biological or adopted children associated with the individual.,0
AgencyID,prospect_MariSta,A unique identifier for each individual or record in the dataset.,The current legal or social relationship status of the individual,0
AgencyID,prospect_A,A unique identifier for each individual or record in the dataset.,The chronological age of the individual measured in years.,0
AgencyID,prospect_CreRa,A unique identifier for each individual or record in the dataset.,A numerical representation of the individual's creditworthiness indicating their ability to manage financial obligations.,0
AgencyID,prospect_Emp,A unique identifier for each individual or record in the dataset.,The organizational entity by which the individual is employed.,0
AgencyID,prospect_NWo,A unique identifier for each individual or record in the dataset.,The financial value representing the individual's net worth calculated by subtracting liabilities from total assets.,0
LastName,prospect_AgID,The last name of the individual indicating their family name.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,0
LastName,prospect_LaNa,The last name of the individual indicating their family name.,The family name associated with an individual typically indicating generational lineage.,1
LastName,prospect_AddrLi1,The last name of the individual indicating their family name.,The principal residence or mailing address of an individual serving as the primary contact location.,0
LastName,prospect_MiIni,The last name of the individual indicating their family name.,The single-letter abbreviation representing the middle name or initial of an individual.,0
LastName,prospect_OOReF,The last name of the individual indicating their family name.,A binary indicator specifying whether the individual owns or rents their primary residence.,0
LastName,prospect_NuCreCa,The last name of the individual indicating their family name.,The total count of credit cards associated with the individual.,0
LastName,prospect_Inc,The last name of the individual indicating their family name.,The total financial remuneration received by the individual typically on an annual basis.,0
LastName,prospect_NuCa,The last name of the individual indicating their family name.,The quantity of automobiles owned by the individual.,0
LastName,prospect_NumCh,The last name of the individual indicating their family name.,The total number of biological or adopted children associated with the individual.,0
LastName,prospect_MariSta,The last name of the individual indicating their family name.,The current legal or social relationship status of the individual,0
LastName,prospect_A,The last name of the individual indicating their family name.,The chronological age of the individual measured in years.,0
LastName,prospect_CreRa,The last name of the individual indicating their family name.,A numerical representation of the individual's creditworthiness indicating their ability to manage financial obligations.,0
LastName,prospect_Emp,The last name of the individual indicating their family name.,The organizational entity by which the individual is employed.,0
LastName,prospect_NWo,The last name of the individual indicating their family name.,The financial value representing the individual's net worth calculated by subtracting liabilities from total assets.,0
AddressLine1,prospect_AgID,The primary address of the individual.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,0
AddressLine1,prospect_LaNa,The primary address of the individual.,The family name associated with an individual typically indicating generational lineage.,0
AddressLine1,prospect_AddrLi1,The primary address of the individual.,The principal residence or mailing address of an individual serving as the primary contact location.,1
AddressLine1,prospect_MiIni,The primary address of the individual.,The single-letter abbreviation representing the middle name or initial of an individual.,0
AddressLine1,prospect_OOReF,The primary address of the individual.,A binary indicator specifying whether the individual owns or rents their primary residence.,0
AddressLine1,prospect_NuCreCa,The primary address of the individual.,The total count of credit cards associated with the individual.,0
AddressLine1,prospect_Inc,The primary address of the individual.,The total financial remuneration received by the individual typically on an annual basis.,0
