source,target,des1,des2,label
AgencyID,gncd,A unique identifier for each individual or record in the dataset.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,1
AgencyID,lstnm,A unique identifier for each individual or record in the dataset.,The family name associated with an individual typically indicating generational lineage.,0
AgencyID,frstnm,A unique identifier for each individual or record in the dataset.,The initial forename assigned to an individual at birth or registration.,0
AgencyID,mddlntl,A unique identifier for each individual or record in the dataset.,The single-letter abbreviation representing the middle name or initial of an individual.,0
AgencyID,gndr,A unique identifier for each individual or record in the dataset.,Denotes the biological or societal classification of an individual as male female or another gender category.,0
AgencyID,ddrssln1,A unique identifier for each individual or record in the dataset.,The principal residence or mailing address of an individual serving as the primary contact location.,0
AgencyID,ddrssln2,A unique identifier for each individual or record in the dataset.,Additional details regarding the residence such as apartment number or suite if applicable.,0
AgencyID,pstlcd,A unique identifier for each individual or record in the dataset.,A series of letters numbers or both appended to a postal address to assist in sorting and delivering mail.,0
AgencyID,ct,A unique identifier for each individual or record in the dataset.,The urban or town area in which the individual resides.,0
AgencyID,stt,A unique identifier for each individual or record in the dataset.,The administrative region or territory within a country where the individual's residence is situated.,0
AgencyID,cntr,A unique identifier for each individual or record in the dataset.,The sovereign nation in which the individual maintains their primary residence.,0
AgencyID,phn,A unique identifier for each individual or record in the dataset.,The designated telephone number through which the individual can be reached.,0
AgencyID,ncm,A unique identifier for each individual or record in the dataset.,The total financial remuneration received by the individual typically on an annual basis.,0
AgencyID,nmbrcrs,A unique identifier for each individual or record in the dataset.,The quantity of automobiles owned by the individual.,0
AgencyID,nmbrchldrn,A unique identifier for each individual or record in the dataset.,The total number of biological or adopted children associated with the individual.,0
AgencyID,mrtlstts,A unique identifier for each individual or record in the dataset.,The current legal or social relationship status of the individual,0
AgencyID,g,A unique identifier for each individual or record in the dataset.,The chronological age of the individual measured in years.,0
AgencyID,crdtrtng,A unique identifier for each individual or record in the dataset.,A numerical representation of the individual's creditworthiness indicating their ability to manage financial obligations.,0
AgencyID,wnrrntflg,A unique identifier for each individual or record in the dataset.,A binary indicator specifying whether the individual owns or rents their primary residence.,0
AgencyID,mplr,A unique identifier for each individual or record in the dataset.,The organizational entity by which the individual is employed.,0
AgencyID,nmbrcrdtcrds,A unique identifier for each individual or record in the dataset.,The total count of credit cards associated with the individual.,0
AgencyID,ntwrth,A unique identifier for each individual or record in the dataset.,The financial value representing the individual's net worth calculated by subtracting liabilities from total assets.,0
LastName,gncd,The last name of the individual indicating their family name.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,0
LastName,lstnm,The last name of the individual indicating their family name.,The family name associated with an individual typically indicating generational lineage.,1
LastName,frstnm,The last name of the individual indicating their family name.,The initial forename assigned to an individual at birth or registration.,0
LastName,mddlntl,The last name of the individual indicating their family name.,The single-letter abbreviation representing the middle name or initial of an individual.,0
LastName,gndr,The last name of the individual indicating their family name.,Denotes the biological or societal classification of an individual as male female or another gender category.,0
LastName,ddrssln1,The last name of the individual indicating their family name.,The principal residence or mailing address of an individual serving as the primary contact location.,0
LastName,ddrssln2,The last name of the individual indicating their family name.,Additional details regarding the residence such as apartment number or suite if applicable.,0
LastName,pstlcd,The last name of the individual indicating their family name.,A series of letters numbers or both appended to a postal address to assist in sorting and delivering mail.,0
LastName,ct,The last name of the individual indicating their family name.,The urban or town area in which the individual resides.,0
LastName,stt,The last name of the individual indicating their family name.,The administrative region or territory within a country where the individual's residence is situated.,0
LastName,cntr,The last name of the individual indicating their family name.,The sovereign nation in which the individual maintains their primary residence.,0
LastName,phn,The last name of the individual indicating their family name.,The designated telephone number through which the individual can be reached.,0
LastName,ncm,The last name of the individual indicating their family name.,The total financial remuneration received by the individual typically on an annual basis.,0
LastName,nmbrcrs,The last name of the individual indicating their family name.,The quantity of automobiles owned by the individual.,0
LastName,nmbrchldrn,The last name of the individual indicating their family name.,The total number of biological or adopted children associated with the individual.,0
LastName,mrtlstts,The last name of the individual indicating their family name.,The current legal or social relationship status of the individual,0
LastName,g,The last name of the individual indicating their family name.,The chronological age of the individual measured in years.,0
LastName,crdtrtng,The last name of the individual indicating their family name.,A numerical representation of the individual's creditworthiness indicating their ability to manage financial obligations.,0
LastName,wnrrntflg,The last name of the individual indicating their family name.,A binary indicator specifying whether the individual owns or rents their primary residence.,0
LastName,mplr,The last name of the individual indicating their family name.,The organizational entity by which the individual is employed.,0
LastName,nmbrcrdtcrds,The last name of the individual indicating their family name.,The total count of credit cards associated with the individual.,0
LastName,ntwrth,The last name of the individual indicating their family name.,The financial value representing the individual's net worth calculated by subtracting liabilities from total assets.,0
FirstName,gncd,The first name of the individual.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,0
FirstName,lstnm,The first name of the individual.,The family name associated with an individual typically indicating generational lineage.,0
FirstName,frstnm,The first name of the individual.,The initial forename assigned to an individual at birth or registration.,1
FirstName,mddlntl,The first name of the individual.,The single-letter abbreviation representing the middle name or initial of an individual.,0
FirstName,gndr,The first name of the individual.,Denotes the biological or societal classification of an individual as male female or another gender category.,0
FirstName,ddrssln1,The first name of the individual.,The principal residence or mailing address of an individual serving as the primary contact location.,0
FirstName,ddrssln2,The first name of the individual.,Additional details regarding the residence such as apartment number or suite if applicable.,0
FirstName,pstlcd,The first name of the individual.,A series of letters numbers or both appended to a postal address to assist in sorting and delivering mail.,0
FirstName,ct,The first name of the individual.,The urban or town area in which the individual resides.,0
FirstName,stt,The first name of the individual.,The administrative region or territory within a country where the individual's residence is situated.,0
FirstName,cntr,The first name of the individual.,The sovereign nation in which the individual maintains their primary residence.,0
FirstName,phn,The first name of the individual.,The designated telephone number through which the individual can be reached.,0
FirstName,ncm,The first name of the individual.,The total financial remuneration received by the individual typically on an annual basis.,0
