source,target,des1,des2,label
AgencyID,prospect_gncd,A unique identifier for each individual or record in the dataset.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,1
AgencyID,prospect_nmbrchldrn,A unique identifier for each individual or record in the dataset.,The total number of biological or adopted children associated with the individual.,0
AgencyID,prospect_stt,A unique identifier for each individual or record in the dataset.,The administrative region or territory within a country where the individual's residence is situated.,0
AgencyID,prospect_g,A unique identifier for each individual or record in the dataset.,The chronological age of the individual measured in years.,0
AgencyID,prospect_gndr,A unique identifier for each individual or record in the dataset.,Denotes the biological or societal classification of an individual as male female or another gender category.,0
AgencyID,prospect_ct,A unique identifier for each individual or record in the dataset.,The urban or town area in which the individual resides.,0
AgencyID,prospect_ncm,A unique identifier for each individual or record in the dataset.,The total financial remuneration received by the individual typically on an annual basis.,0
AgencyID,prospect_nmbrcrs,A unique identifier for each individual or record in the dataset.,The quantity of automobiles owned by the individual.,0
AgencyID,prospect_mrtlstts,A unique identifier for each individual or record in the dataset.,The current legal or social relationship status of the individual,0
AgencyID,prospect_crdtrtng,A unique identifier for each individual or record in the dataset.,A numerical representation of the individual's creditworthiness indicating their ability to manage financial obligations.,0
AgencyID,prospect_wnrrntflg,A unique identifier for each individual or record in the dataset.,A binary indicator specifying whether the individual owns or rents their primary residence.,0
AgencyID,prospect_mplr,A unique identifier for each individual or record in the dataset.,The organizational entity by which the individual is employed.,0
AgencyID,prospect_nmbrcrdtcrds,A unique identifier for each individual or record in the dataset.,The total count of credit cards associated with the individual.,0
AgencyID,prospect_ntwrth,A unique identifier for each individual or record in the dataset.,The financial value representing the individual's net worth calculated by subtracting liabilities from total assets.,0
NumberChildren,prospect_gncd,The number of children the individual has.,A distinct identification code assigned to each record within the dataset facilitating unique reference and differentiation,0
NumberChildren,prospect_nmbrchldrn,The number of children the individual has.,The total number of biological or adopted children associated with the individual.,1
NumberChildren,prospect_stt,The number of children the individual has.,The administrative region or territory within a country where the individual's residence is situated.,0
NumberChildren,prospect_g,The number of children the individual has.,The chronological age of the individual measured in years.,0
NumberChildren,prospect_gndr,The number of children the individual has.,Denotes the biological or societal classification of an individual as male female or another gender category.,0
NumberChildren,prospect_ct,The number of children the individual has.,The urban or town area in which the individual resides.,0
NumberChildren,prospect_ncm,The number of children the individual has.,The total financial remuneration received by the individual typically on an annual basis.,0
NumberChildren,prospect_nmbrcrs,The number of children the individual has.,The quantity of automobiles owned by the individual.,0
NumberChildren,prospect_mrtlstts,The number of children the individual has.,The current legal or social relationship status of the individual,0
NumberChildren,prospect_crdtrtng,The number of children the individual has.,A numerical representation of the individual's creditworthiness indicating their ability to manage financial obligations.,0
