source,target,des1,des2,label
Fiscal year,miller2_FisY,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,miller2_DivNa,The fiscal year during which the project was active.,The official name of the division handling the project.,0
Fiscal year,miller2_UrbIs,The fiscal year during which the project was active.,A marker representing the project's focus on urban issues.,0
Fiscal year,miller2_SecID,The fiscal year during which the project was active.,A specific code assigned to the section managing the project.,0
Fiscal year,miller2_ICTAATFDevelo,The fiscal year during which the project was active.,A marker signifying the project's use of Information and Communication Technology for development.,0
Fiscal year,miller2_DivID,The fiscal year during which the project was active.,The unique code for the division in charge of the project.,0
Fiscal year,miller2_OrgaT,The fiscal year during which the project was active.,The type of organization involved in the project.,0
Fiscal year,miller2_FSTCPe,The fiscal year during which the project was active.,The percentage of the project budget attributed to Field Support Technology and Communication.,0
Fiscal year,miller2_Sta,The fiscal year during which the project was active.,The current state or phase of the project.,0
Fiscal year,miller2_ClimChaAdapt,The fiscal year during which the project was active.,A marker indicating the project's involvement in climate change adaptation.,0
Fiscal year,miller2_TrDevel,The fiscal year during which the project was active.,A marker denoting the project's involvement in trade development.,0
Fiscal year,miller2_GeEq,The fiscal year during which the project was active.,A marker indicating the project's commitment to promoting gender equality.,0
Fiscal year,miller2_OrgaID,The fiscal year during which the project was active.,The unique identifier for the organization associated with the project.,0
Fiscal year,miller2_ProBroCounID,The fiscal year during which the project was active.,The unique identifier for the country associated with the project.,0
Fiscal year,miller2_ContN,The fiscal year during which the project was active.,The name of the continent linked to the project.,0
Fiscal year,miller2_ProjNu,The fiscal year during which the project was active.,A distinct identifier assigned to each project for reference.,0
Fiscal year,miller2_OrganCl,The fiscal year during which the project was active.,The class to which the organization belongs.,0
Fiscal year,miller2_OrganNa,The fiscal year during which the project was active.,The official name of the organization linked to the project.,0
Fiscal year,miller2_ConID,The fiscal year during which the project was active.,The unique code for the continent associated with the project.,0
Fiscal year,miller2_CoRePerc,The fiscal year during which the project was active.,The percentage of the project associated with the country or region.,0
Fiscal year,miller2_CounRegNa,The fiscal year during which the project was active.,The name of the country or region connected to the project.,0
Fiscal year,miller2_AmSpe,The fiscal year during which the project was active.,The total expenditure incurred on the project.,0
Fiscal year,miller2_SeID,The fiscal year during which the project was active.,A specific code assigned to the section managing the project.,0
Fiscal year,miller2_SeN,The fiscal year during which the project was active.,The name designating the section overseeing the project.,0
Fiscal year,miller2_PBAT,The fiscal year during which the project was active.,The type of Project-Based Agreement governing the project.,0
Fiscal year,miller2_DisaIss,The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
Fiscal year,miller2_YouIss,The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,miller2_CIDABusDelMod,The fiscal year during which the project was active.,The previous model utilized by CIDA for project delivery.,0
Fiscal year,miller2_IRTCPerc,The fiscal year during which the project was active.,The percentage of the project budget assigned to the Information Resource and Technology Centre.,0
Fiscal year,miller2_SecPerc,The fiscal year during which the project was active.,The percentage of the project linked to the sector.,0
Fiscal year,miller2_Desert,The fiscal year during which the project was active.,A marker representing the project's efforts in addressing desertification.,0
Fiscal year,miller2_EnvSustai,The fiscal year during which the project was active.,A marker denoting the project's focus on environmental sustainability.,0
Fiscal year,miller2_BrNa,The fiscal year during which the project was active.,The title of the branch responsible for project management.,0
Fiscal year,miller2_RegPr,The fiscal year during which the project was active.,An indication of whether the project is part of a regional program.,0
Fiscal year,miller2_UntAmoProBu,The fiscal year during which the project was active.,The non-restricted budget allocated to the project.,0
Fiscal year,miller2_ParticDeveAnGoGove,The fiscal year during which the project was active.,An indication of the project's emphasis on participatory development and good governance.,0
Fiscal year,miller2_Biod,The fiscal year during which the project was active.,A marker indicating the project's contribution to biodiversity.,0
Fiscal year,miller2_ChiIs,The fiscal year during which the project was active.,A marker indicating the project's concern for children's issues.,0
Fiscal year,miller2_IndiIs,The fiscal year during which the project was active.,A marker denoting the project's involvement in indigenous issues.,0
Fiscal year,miller2_KnowlFDevelo,The fiscal year during which the project was active.,A marker representing the project's contribution to knowledge for development.,0
Fiscal year,miller2_OrgaSu,The fiscal year during which the project was active.,A more specific classification within the organization class.,0
Fiscal year,miller2_CounRegID,The fiscal year during which the project was active.,The identification code for the country or region related to the project.,0
Fiscal year,Sector name,The fiscal year during which the project was active.,The name of the sector associated with the project,0
Division name,miller2_FisY,The name of the division responsible for the project.,The financial year in which the project was conducted.,0
Division name,miller2_DivNa,The name of the division responsible for the project.,The official name of the division handling the project.,1
Division name,miller2_UrbIs,The name of the division responsible for the project.,A marker representing the project's focus on urban issues.,0
Division name,miller2_SecID,The name of the division responsible for the project.,A specific code assigned to the section managing the project.,0
Division name,miller2_ICTAATFDevelo,The name of the division responsible for the project.,A marker signifying the project's use of Information and Communication Technology for development.,0
Division name,miller2_DivID,The name of the division responsible for the project.,The unique code for the division in charge of the project.,0
Division name,miller2_OrgaT,The name of the division responsible for the project.,The type of organization involved in the project.,0
Division name,miller2_FSTCPe,The name of the division responsible for the project.,The percentage of the project budget attributed to Field Support Technology and Communication.,0
Division name,miller2_Sta,The name of the division responsible for the project.,The current state or phase of the project.,0
Division name,miller2_ClimChaAdapt,The name of the division responsible for the project.,A marker indicating the project's involvement in climate change adaptation.,0
Division name,miller2_TrDevel,The name of the division responsible for the project.,A marker denoting the project's involvement in trade development.,0
Division name,miller2_GeEq,The name of the division responsible for the project.,A marker indicating the project's commitment to promoting gender equality.,0
Division name,miller2_OrgaID,The name of the division responsible for the project.,The unique identifier for the organization associated with the project.,0
Division name,miller2_ProBroCounID,The name of the division responsible for the project.,The unique identifier for the country associated with the project.,0
Division name,miller2_ContN,The name of the division responsible for the project.,The name of the continent linked to the project.,0
Division name,miller2_ProjNu,The name of the division responsible for the project.,A distinct identifier assigned to each project for reference.,0
Division name,miller2_OrganCl,The name of the division responsible for the project.,The class to which the organization belongs.,0
Division name,miller2_OrganNa,The name of the division responsible for the project.,The official name of the organization linked to the project.,0
Division name,miller2_ConID,The name of the division responsible for the project.,The unique code for the continent associated with the project.,0
Division name,miller2_CoRePerc,The name of the division responsible for the project.,The percentage of the project associated with the country or region.,0
Division name,miller2_CounRegNa,The name of the division responsible for the project.,The name of the country or region connected to the project.,0
Division name,miller2_AmSpe,The name of the division responsible for the project.,The total expenditure incurred on the project.,0
Division name,miller2_SeID,The name of the division responsible for the project.,A specific code assigned to the section managing the project.,0
Division name,miller2_SeN,The name of the division responsible for the project.,The name designating the section overseeing the project.,0
Division name,miller2_PBAT,The name of the division responsible for the project.,The type of Project-Based Agreement governing the project.,0
Division name,miller2_DisaIss,The name of the division responsible for the project.,A marker indicating the project's focus on disability-related concerns.,0
Division name,miller2_YouIss,The name of the division responsible for the project.,A marker signifying the project's attention to youth-related matters.,0
Division name,miller2_CIDABusDelMod,The name of the division responsible for the project.,The previous model utilized by CIDA for project delivery.,0
