source,target,des1,des2,label
Fiscal year,fsclr,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,sctrd,The fiscal year during which the project was active.,The unique code for the sector linked to the project.,0
Fiscal year,clmtchngdpttn(mrkr),The fiscal year during which the project was active.,A marker indicating the project's involvement in climate change adaptation.,0
Fiscal year,rgnstnclss,The fiscal year during which the project was active.,The class to which the organization belongs.,0
Fiscal year,prjctbrwsrcntrd,The fiscal year during which the project was active.,The unique identifier for the country associated with the project.,0
Fiscal year,cdbsnssdlvrmdl(ld),The fiscal year during which the project was active.,The previous model utilized by CIDA for project delivery.,0
Fiscal year,dvsnnm,The fiscal year during which the project was active.,The official name of the division handling the project.,0
Fiscal year,knwldgfrdvlpmnt(mrkr),The fiscal year during which the project was active.,A marker representing the project's contribution to knowledge for development.,0
Fiscal year,ntdmnt(prjct-lvlbdgt),The fiscal year during which the project was active.,The non-restricted budget allocated to the project.,0
Fiscal year,stts,The fiscal year during which the project was active.,The current state or phase of the project.,0
Fiscal year,gndrqlt(mrkr),The fiscal year during which the project was active.,A marker indicating the project's commitment to promoting gender equality.,0
Fiscal year,thsss(mrkr),The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,prjctnmbr,The fiscal year during which the project was active.,A distinct identifier assigned to each project for reference.,0
Fiscal year,prgrmmngprcss(nw),The fiscal year during which the project was active.,The current process employed for project programming.,0
Fiscal year,fndcntrd,The fiscal year during which the project was active.,The identification code for the fund center linked to the project.,0
Fiscal year,bdvrst(mrkr),The fiscal year during which the project was active.,A marker indicating the project's contribution to biodiversity.,0
Fiscal year,rbnsss(mrkr),The fiscal year during which the project was active.,A marker representing the project's focus on urban issues.,0
Fiscal year,chldrnsss(mrkr),The fiscal year during which the project was active.,A marker indicating the project's concern for children's issues.,0
Fiscal year,ndgnssss(mrkr),The fiscal year during which the project was active.,A marker denoting the project's involvement in indigenous issues.,0
Fiscal year,dsbltsss(mrkr),The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
Fiscal year,ctstlfrdvlpmnt(mrkr),The fiscal year during which the project was active.,A marker signifying the project's use of Information and Communication Technology for development.,0
Fiscal year,rgnstnd,The fiscal year during which the project was active.,The unique identifier for the organization associated with the project.,0
Fiscal year,rgnstnnm,The fiscal year during which the project was active.,The official name of the organization linked to the project.,0
Fiscal year,rgnstntp,The fiscal year during which the project was active.,The type of organization involved in the project.,0
Fiscal year,rgnstnsb-clss,The fiscal year during which the project was active.,A more specific classification within the organization class.,0
Fiscal year,cntnntd,The fiscal year during which the project was active.,The unique code for the continent associated with the project.,0
Fiscal year,cntnntnm,The fiscal year during which the project was active.,The name of the continent linked to the project.,0
Fiscal year,cntrrgnd,The fiscal year during which the project was active.,The identification code for the country or region related to the project.,0
Fiscal year,cntrrgnnm,The fiscal year during which the project was active.,The name of the country or region connected to the project.,0
Fiscal year,cntrrgnprcnt,The fiscal year during which the project was active.,The percentage of the project associated with the country or region.,0
Fiscal year,sctrnm,The fiscal year during which the project was active.,The name of the sector associated with the project,0
Fiscal year,sctrprcnt,The fiscal year during which the project was active.,The percentage of the project linked to the sector.,0
Fiscal year,mntspnt,The fiscal year during which the project was active.,The total expenditure incurred on the project.,0
Sector ID,fsclr,Identification code for the sector associated with the project.,The financial year in which the project was conducted.,0
Sector ID,sctrd,Identification code for the sector associated with the project.,The unique code for the sector linked to the project.,1
Sector ID,clmtchngdpttn(mrkr),Identification code for the sector associated with the project.,A marker indicating the project's involvement in climate change adaptation.,0
Sector ID,rgnstnclss,Identification code for the sector associated with the project.,The class to which the organization belongs.,0
Sector ID,prjctbrwsrcntrd,Identification code for the sector associated with the project.,The unique identifier for the country associated with the project.,0
Sector ID,cdbsnssdlvrmdl(ld),Identification code for the sector associated with the project.,The previous model utilized by CIDA for project delivery.,0
Sector ID,dvsnnm,Identification code for the sector associated with the project.,The official name of the division handling the project.,0
Sector ID,knwldgfrdvlpmnt(mrkr),Identification code for the sector associated with the project.,A marker representing the project's contribution to knowledge for development.,0
Sector ID,ntdmnt(prjct-lvlbdgt),Identification code for the sector associated with the project.,The non-restricted budget allocated to the project.,0
Sector ID,stts,Identification code for the sector associated with the project.,The current state or phase of the project.,0
Sector ID,gndrqlt(mrkr),Identification code for the sector associated with the project.,A marker indicating the project's commitment to promoting gender equality.,0
Sector ID,thsss(mrkr),Identification code for the sector associated with the project.,A marker signifying the project's attention to youth-related matters.,0
Sector ID,prjctnmbr,Identification code for the sector associated with the project.,A distinct identifier assigned to each project for reference.,0
Sector ID,prgrmmngprcss(nw),Identification code for the sector associated with the project.,The current process employed for project programming.,0
Sector ID,fndcntrd,Identification code for the sector associated with the project.,The identification code for the fund center linked to the project.,0
Sector ID,bdvrst(mrkr),Identification code for the sector associated with the project.,A marker indicating the project's contribution to biodiversity.,0
Sector ID,rbnsss(mrkr),Identification code for the sector associated with the project.,A marker representing the project's focus on urban issues.,0
Sector ID,chldrnsss(mrkr),Identification code for the sector associated with the project.,A marker indicating the project's concern for children's issues.,0
Sector ID,ndgnssss(mrkr),Identification code for the sector associated with the project.,A marker denoting the project's involvement in indigenous issues.,0
Sector ID,dsbltsss(mrkr),Identification code for the sector associated with the project.,A marker indicating the project's focus on disability-related concerns.,0
Sector ID,ctstlfrdvlpmnt(mrkr),Identification code for the sector associated with the project.,A marker signifying the project's use of Information and Communication Technology for development.,0
Sector ID,rgnstnd,Identification code for the sector associated with the project.,The unique identifier for the organization associated with the project.,0
Sector ID,rgnstnnm,Identification code for the sector associated with the project.,The official name of the organization linked to the project.,0
Sector ID,rgnstntp,Identification code for the sector associated with the project.,The type of organization involved in the project.,0
Sector ID,rgnstnsb-clss,Identification code for the sector associated with the project.,A more specific classification within the organization class.,0
Sector ID,cntnntd,Identification code for the sector associated with the project.,The unique code for the continent associated with the project.,0
Sector ID,cntnntnm,Identification code for the sector associated with the project.,The name of the continent linked to the project.,0
Sector ID,cntrrgnd,Identification code for the sector associated with the project.,The identification code for the country or region related to the project.,0
Sector ID,cntrrgnnm,Identification code for the sector associated with the project.,The name of the country or region connected to the project.,0
Sector ID,cntrrgnprcnt,Identification code for the sector associated with the project.,The percentage of the project associated with the country or region.,0
Sector ID,sctrnm,Identification code for the sector associated with the project.,The name of the sector associated with the project,0
Sector ID,sctrprcnt,Identification code for the sector associated with the project.,The percentage of the project linked to the sector.,0
Sector ID,mntspnt,Identification code for the sector associated with the project.,The total expenditure incurred on the project.,0
Climate change adaptation (marker),fsclr,Indicates if the project addresses climate change adaptation.,The financial year in which the project was conducted.,0
Climate change adaptation (marker),sctrd,Indicates if the project addresses climate change adaptation.,The unique code for the sector linked to the project.,0
Climate change adaptation (marker),clmtchngdpttn(mrkr),Indicates if the project addresses climate change adaptation.,A marker indicating the project's involvement in climate change adaptation.,1
Climate change adaptation (marker),rgnstnclss,Indicates if the project addresses climate change adaptation.,The class to which the organization belongs.,0
Climate change adaptation (marker),prjctbrwsrcntrd,Indicates if the project addresses climate change adaptation.,The unique identifier for the country associated with the project.,0
Climate change adaptation (marker),cdbsnssdlvrmdl(ld),Indicates if the project addresses climate change adaptation.,The previous model utilized by CIDA for project delivery.,0
Climate change adaptation (marker),dvsnnm,Indicates if the project addresses climate change adaptation.,The official name of the division handling the project.,0
Climate change adaptation (marker),knwldgfrdvlpmnt(mrkr),Indicates if the project addresses climate change adaptation.,A marker representing the project's contribution to knowledge for development.,0
Climate change adaptation (marker),ntdmnt(prjct-lvlbdgt),Indicates if the project addresses climate change adaptation.,The non-restricted budget allocated to the project.,0
Climate change adaptation (marker),stts,Indicates if the project addresses climate change adaptation.,The current state or phase of the project.,0
Climate change adaptation (marker),gndrqlt(mrkr),Indicates if the project addresses climate change adaptation.,A marker indicating the project's commitment to promoting gender equality.,0
Climate change adaptation (marker),thsss(mrkr),Indicates if the project addresses climate change adaptation.,A marker signifying the project's attention to youth-related matters.,0
Climate change adaptation (marker),prjctnmbr,Indicates if the project addresses climate change adaptation.,A distinct identifier assigned to each project for reference.,0
Climate change adaptation (marker),prgrmmngprcss(nw),Indicates if the project addresses climate change adaptation.,The current process employed for project programming.,0
Climate change adaptation (marker),fndcntrd,Indicates if the project addresses climate change adaptation.,The identification code for the fund center linked to the project.,0
Climate change adaptation (marker),bdvrst(mrkr),Indicates if the project addresses climate change adaptation.,A marker indicating the project's contribution to biodiversity.,0
Climate change adaptation (marker),rbnsss(mrkr),Indicates if the project addresses climate change adaptation.,A marker representing the project's focus on urban issues.,0
Climate change adaptation (marker),chldrnsss(mrkr),Indicates if the project addresses climate change adaptation.,A marker indicating the project's concern for children's issues.,0
Climate change adaptation (marker),ndgnssss(mrkr),Indicates if the project addresses climate change adaptation.,A marker denoting the project's involvement in indigenous issues.,0
Climate change adaptation (marker),dsbltsss(mrkr),Indicates if the project addresses climate change adaptation.,A marker indicating the project's focus on disability-related concerns.,0
Climate change adaptation (marker),ctstlfrdvlpmnt(mrkr),Indicates if the project addresses climate change adaptation.,A marker signifying the project's use of Information and Communication Technology for development.,0
Climate change adaptation (marker),rgnstnd,Indicates if the project addresses climate change adaptation.,The unique identifier for the organization associated with the project.,0
Climate change adaptation (marker),rgnstnnm,Indicates if the project addresses climate change adaptation.,The official name of the organization linked to the project.,0
Climate change adaptation (marker),rgnstntp,Indicates if the project addresses climate change adaptation.,The type of organization involved in the project.,0
Climate change adaptation (marker),rgnstnsb-clss,Indicates if the project addresses climate change adaptation.,A more specific classification within the organization class.,0
Climate change adaptation (marker),cntnntd,Indicates if the project addresses climate change adaptation.,The unique code for the continent associated with the project.,0
Climate change adaptation (marker),cntnntnm,Indicates if the project addresses climate change adaptation.,The name of the continent linked to the project.,0
Climate change adaptation (marker),cntrrgnd,Indicates if the project addresses climate change adaptation.,The identification code for the country or region related to the project.,0
Climate change adaptation (marker),cntrrgnnm,Indicates if the project addresses climate change adaptation.,The name of the country or region connected to the project.,0
Climate change adaptation (marker),cntrrgnprcnt,Indicates if the project addresses climate change adaptation.,The percentage of the project associated with the country or region.,0
Climate change adaptation (marker),sctrnm,Indicates if the project addresses climate change adaptation.,The name of the sector associated with the project,0
Climate change adaptation (marker),sctrprcnt,Indicates if the project addresses climate change adaptation.,The percentage of the project linked to the sector.,0
Climate change adaptation (marker),mntspnt,Indicates if the project addresses climate change adaptation.,The total expenditure incurred on the project.,0
Organisation class,fsclr,Class of the organization.,The financial year in which the project was conducted.,0
Organisation class,sctrd,Class of the organization.,The unique code for the sector linked to the project.,0
Organisation class,clmtchngdpttn(mrkr),Class of the organization.,A marker indicating the project's involvement in climate change adaptation.,0
Organisation class,rgnstnclss,Class of the organization.,The class to which the organization belongs.,1
Organisation class,prjctbrwsrcntrd,Class of the organization.,The unique identifier for the country associated with the project.,0
Organisation class,cdbsnssdlvrmdl(ld),Class of the organization.,The previous model utilized by CIDA for project delivery.,0
Organisation class,dvsnnm,Class of the organization.,The official name of the division handling the project.,0
Organisation class,knwldgfrdvlpmnt(mrkr),Class of the organization.,A marker representing the project's contribution to knowledge for development.,0
Organisation class,ntdmnt(prjct-lvlbdgt),Class of the organization.,The non-restricted budget allocated to the project.,0
Organisation class,stts,Class of the organization.,The current state or phase of the project.,0
Organisation class,gndrqlt(mrkr),Class of the organization.,A marker indicating the project's commitment to promoting gender equality.,0
Organisation class,thsss(mrkr),Class of the organization.,A marker signifying the project's attention to youth-related matters.,0
Organisation class,prjctnmbr,Class of the organization.,A distinct identifier assigned to each project for reference.,0
Organisation class,prgrmmngprcss(nw),Class of the organization.,The current process employed for project programming.,0
Organisation class,fndcntrd,Class of the organization.,The identification code for the fund center linked to the project.,0
Organisation class,bdvrst(mrkr),Class of the organization.,A marker indicating the project's contribution to biodiversity.,0
Organisation class,rbnsss(mrkr),Class of the organization.,A marker representing the project's focus on urban issues.,0
Organisation class,chldrnsss(mrkr),Class of the organization.,A marker indicating the project's concern for children's issues.,0
Organisation class,ndgnssss(mrkr),Class of the organization.,A marker denoting the project's involvement in indigenous issues.,0
Organisation class,dsbltsss(mrkr),Class of the organization.,A marker indicating the project's focus on disability-related concerns.,0
Organisation class,ctstlfrdvlpmnt(mrkr),Class of the organization.,A marker signifying the project's use of Information and Communication Technology for development.,0
Organisation class,rgnstnd,Class of the organization.,The unique identifier for the organization associated with the project.,0
Organisation class,rgnstnnm,Class of the organization.,The official name of the organization linked to the project.,0
Organisation class,rgnstntp,Class of the organization.,The type of organization involved in the project.,0
Organisation class,rgnstnsb-clss,Class of the organization.,A more specific classification within the organization class.,0
Organisation class,cntnntd,Class of the organization.,The unique code for the continent associated with the project.,0
Organisation class,cntnntnm,Class of the organization.,The name of the continent linked to the project.,0
Organisation class,cntrrgnd,Class of the organization.,The identification code for the country or region related to the project.,0
Organisation class,cntrrgnnm,Class of the organization.,The name of the country or region connected to the project.,0
Organisation class,cntrrgnprcnt,Class of the organization.,The percentage of the project associated with the country or region.,0
Organisation class,sctrnm,Class of the organization.,The name of the sector associated with the project,0
Organisation class,sctrprcnt,Class of the organization.,The percentage of the project linked to the sector.,0
Organisation class,mntspnt,Class of the organization.,The total expenditure incurred on the project.,0
Project Browser country ID,fsclr,Identification code for the country associated with the project.,The financial year in which the project was conducted.,0
Project Browser country ID,sctrd,Identification code for the country associated with the project.,The unique code for the sector linked to the project.,0
Project Browser country ID,clmtchngdpttn(mrkr),Identification code for the country associated with the project.,A marker indicating the project's involvement in climate change adaptation.,0
Project Browser country ID,rgnstnclss,Identification code for the country associated with the project.,The class to which the organization belongs.,0
Project Browser country ID,prjctbrwsrcntrd,Identification code for the country associated with the project.,The unique identifier for the country associated with the project.,1
Project Browser country ID,cdbsnssdlvrmdl(ld),Identification code for the country associated with the project.,The previous model utilized by CIDA for project delivery.,0
Project Browser country ID,dvsnnm,Identification code for the country associated with the project.,The official name of the division handling the project.,0
Project Browser country ID,knwldgfrdvlpmnt(mrkr),Identification code for the country associated with the project.,A marker representing the project's contribution to knowledge for development.,0
Project Browser country ID,ntdmnt(prjct-lvlbdgt),Identification code for the country associated with the project.,The non-restricted budget allocated to the project.,0
Project Browser country ID,stts,Identification code for the country associated with the project.,The current state or phase of the project.,0
Project Browser country ID,gndrqlt(mrkr),Identification code for the country associated with the project.,A marker indicating the project's commitment to promoting gender equality.,0
Project Browser country ID,thsss(mrkr),Identification code for the country associated with the project.,A marker signifying the project's attention to youth-related matters.,0
Project Browser country ID,prjctnmbr,Identification code for the country associated with the project.,A distinct identifier assigned to each project for reference.,0
Project Browser country ID,prgrmmngprcss(nw),Identification code for the country associated with the project.,The current process employed for project programming.,0
Project Browser country ID,fndcntrd,Identification code for the country associated with the project.,The identification code for the fund center linked to the project.,0
Project Browser country ID,bdvrst(mrkr),Identification code for the country associated with the project.,A marker indicating the project's contribution to biodiversity.,0
Project Browser country ID,rbnsss(mrkr),Identification code for the country associated with the project.,A marker representing the project's focus on urban issues.,0
Project Browser country ID,chldrnsss(mrkr),Identification code for the country associated with the project.,A marker indicating the project's concern for children's issues.,0
Project Browser country ID,ndgnssss(mrkr),Identification code for the country associated with the project.,A marker denoting the project's involvement in indigenous issues.,0
Project Browser country ID,dsbltsss(mrkr),Identification code for the country associated with the project.,A marker indicating the project's focus on disability-related concerns.,0
Project Browser country ID,ctstlfrdvlpmnt(mrkr),Identification code for the country associated with the project.,A marker signifying the project's use of Information and Communication Technology for development.,0
Project Browser country ID,rgnstnd,Identification code for the country associated with the project.,The unique identifier for the organization associated with the project.,0
Project Browser country ID,rgnstnnm,Identification code for the country associated with the project.,The official name of the organization linked to the project.,0
Project Browser country ID,rgnstntp,Identification code for the country associated with the project.,The type of organization involved in the project.,0
Project Browser country ID,rgnstnsb-clss,Identification code for the country associated with the project.,A more specific classification within the organization class.,0
Project Browser country ID,cntnntd,Identification code for the country associated with the project.,The unique code for the continent associated with the project.,0
Project Browser country ID,cntnntnm,Identification code for the country associated with the project.,The name of the continent linked to the project.,0
Project Browser country ID,cntrrgnd,Identification code for the country associated with the project.,The identification code for the country or region related to the project.,0
Project Browser country ID,cntrrgnnm,Identification code for the country associated with the project.,The name of the country or region connected to the project.,0
Project Browser country ID,cntrrgnprcnt,Identification code for the country associated with the project.,The percentage of the project associated with the country or region.,0
Project Browser country ID,sctrnm,Identification code for the country associated with the project.,The name of the sector associated with the project,0
Project Browser country ID,sctrprcnt,Identification code for the country associated with the project.,The percentage of the project linked to the sector.,0
Project Browser country ID,mntspnt,Identification code for the country associated with the project.,The total expenditure incurred on the project.,0
CIDA business delivery model (old),fsclr,The previous business delivery model used by CIDA.,The financial year in which the project was conducted.,0
CIDA business delivery model (old),sctrd,The previous business delivery model used by CIDA.,The unique code for the sector linked to the project.,0
CIDA business delivery model (old),clmtchngdpttn(mrkr),The previous business delivery model used by CIDA.,A marker indicating the project's involvement in climate change adaptation.,0
CIDA business delivery model (old),rgnstnclss,The previous business delivery model used by CIDA.,The class to which the organization belongs.,0
CIDA business delivery model (old),prjctbrwsrcntrd,The previous business delivery model used by CIDA.,The unique identifier for the country associated with the project.,0
CIDA business delivery model (old),cdbsnssdlvrmdl(ld),The previous business delivery model used by CIDA.,The previous model utilized by CIDA for project delivery.,1
CIDA business delivery model (old),dvsnnm,The previous business delivery model used by CIDA.,The official name of the division handling the project.,0
CIDA business delivery model (old),knwldgfrdvlpmnt(mrkr),The previous business delivery model used by CIDA.,A marker representing the project's contribution to knowledge for development.,0
CIDA business delivery model (old),ntdmnt(prjct-lvlbdgt),The previous business delivery model used by CIDA.,The non-restricted budget allocated to the project.,0
CIDA business delivery model (old),stts,The previous business delivery model used by CIDA.,The current state or phase of the project.,0
CIDA business delivery model (old),gndrqlt(mrkr),The previous business delivery model used by CIDA.,A marker indicating the project's commitment to promoting gender equality.,0
CIDA business delivery model (old),thsss(mrkr),The previous business delivery model used by CIDA.,A marker signifying the project's attention to youth-related matters.,0
CIDA business delivery model (old),prjctnmbr,The previous business delivery model used by CIDA.,A distinct identifier assigned to each project for reference.,0
CIDA business delivery model (old),prgrmmngprcss(nw),The previous business delivery model used by CIDA.,The current process employed for project programming.,0
CIDA business delivery model (old),fndcntrd,The previous business delivery model used by CIDA.,The identification code for the fund center linked to the project.,0
CIDA business delivery model (old),bdvrst(mrkr),The previous business delivery model used by CIDA.,A marker indicating the project's contribution to biodiversity.,0
CIDA business delivery model (old),rbnsss(mrkr),The previous business delivery model used by CIDA.,A marker representing the project's focus on urban issues.,0
CIDA business delivery model (old),chldrnsss(mrkr),The previous business delivery model used by CIDA.,A marker indicating the project's concern for children's issues.,0
CIDA business delivery model (old),ndgnssss(mrkr),The previous business delivery model used by CIDA.,A marker denoting the project's involvement in indigenous issues.,0
CIDA business delivery model (old),dsbltsss(mrkr),The previous business delivery model used by CIDA.,A marker indicating the project's focus on disability-related concerns.,0
CIDA business delivery model (old),ctstlfrdvlpmnt(mrkr),The previous business delivery model used by CIDA.,A marker signifying the project's use of Information and Communication Technology for development.,0
CIDA business delivery model (old),rgnstnd,The previous business delivery model used by CIDA.,The unique identifier for the organization associated with the project.,0
CIDA business delivery model (old),rgnstnnm,The previous business delivery model used by CIDA.,The official name of the organization linked to the project.,0
CIDA business delivery model (old),rgnstntp,The previous business delivery model used by CIDA.,The type of organization involved in the project.,0
CIDA business delivery model (old),rgnstnsb-clss,The previous business delivery model used by CIDA.,A more specific classification within the organization class.,0
CIDA business delivery model (old),cntnntd,The previous business delivery model used by CIDA.,The unique code for the continent associated with the project.,0
CIDA business delivery model (old),cntnntnm,The previous business delivery model used by CIDA.,The name of the continent linked to the project.,0
CIDA business delivery model (old),cntrrgnd,The previous business delivery model used by CIDA.,The identification code for the country or region related to the project.,0
CIDA business delivery model (old),cntrrgnnm,The previous business delivery model used by CIDA.,The name of the country or region connected to the project.,0
CIDA business delivery model (old),cntrrgnprcnt,The previous business delivery model used by CIDA.,The percentage of the project associated with the country or region.,0
CIDA business delivery model (old),sctrnm,The previous business delivery model used by CIDA.,The name of the sector associated with the project,0
CIDA business delivery model (old),sctrprcnt,The previous business delivery model used by CIDA.,The percentage of the project linked to the sector.,0
CIDA business delivery model (old),mntspnt,The previous business delivery model used by CIDA.,The total expenditure incurred on the project.,0
Division name,fsclr,The name of the division responsible for the project.,The financial year in which the project was conducted.,0
Division name,sctrd,The name of the division responsible for the project.,The unique code for the sector linked to the project.,0
Division name,clmtchngdpttn(mrkr),The name of the division responsible for the project.,A marker indicating the project's involvement in climate change adaptation.,0
Division name,rgnstnclss,The name of the division responsible for the project.,The class to which the organization belongs.,0
Division name,prjctbrwsrcntrd,The name of the division responsible for the project.,The unique identifier for the country associated with the project.,0
Division name,cdbsnssdlvrmdl(ld),The name of the division responsible for the project.,The previous model utilized by CIDA for project delivery.,0
Division name,dvsnnm,The name of the division responsible for the project.,The official name of the division handling the project.,1
Division name,knwldgfrdvlpmnt(mrkr),The name of the division responsible for the project.,A marker representing the project's contribution to knowledge for development.,0
Division name,ntdmnt(prjct-lvlbdgt),The name of the division responsible for the project.,The non-restricted budget allocated to the project.,0
Division name,stts,The name of the division responsible for the project.,The current state or phase of the project.,0
