source,target,des1,des2,label
Fiscal year,miller2_FiscalYear,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,miller2_ClimateChangeMitigation(marker),The fiscal year during which the project was active.,A marker signifying the project's contribution to climate change mitigation.,0
Fiscal year,miller2_DisabilityIssues(marker),The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
Fiscal year,miller2_DivisionName,The fiscal year during which the project was active.,The official name of the division handling the project.,0
Fiscal year,miller2_Status,The fiscal year during which the project was active.,The current state or phase of the project.,0
Fiscal year,miller2_Biodiversity(marker),The fiscal year during which the project was active.,A marker indicating the project's contribution to biodiversity.,0
Fiscal year,miller2_ProgrammingProcess(new),The fiscal year during which the project was active.,The current process employed for project programming.,0
Fiscal year,miller2_FSTCPercent,The fiscal year during which the project was active.,The percentage of the project budget attributed to Field Support Technology and Communication.,0
Fiscal year,miller2_CountryRegionID,The fiscal year during which the project was active.,The identification code for the country or region related to the project.,0
Fiscal year,miller2_ParticipatoryDevelopmentAndGoodGovernance,The fiscal year during which the project was active.,An indication of the project's emphasis on participatory development and good governance.,0
Fiscal year,miller2_IRTCPercent,The fiscal year during which the project was active.,The percentage of the project budget assigned to the Information Resource and Technology Centre.,0
Fiscal year,miller2_SectionName,The fiscal year during which the project was active.,The name designating the section overseeing the project.,0
Fiscal year,miller2_DivisionID,The fiscal year during which the project was active.,The unique code for the division in charge of the project.,0
Fiscal year,miller2_ProjectBrowserCountryID,The fiscal year during which the project was active.,The unique identifier for the country associated with the project.,0
Fiscal year,miller2_OrganisationName,The fiscal year during which the project was active.,The official name of the organization linked to the project.,0
Fiscal year,miller2_ChildrenIssues(marker),The fiscal year during which the project was active.,A marker indicating the project's concern for children's issues.,0
Fiscal year,miller2_YouthIssues(marker),The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,miller2_IndigenousIssues(marker),The fiscal year during which the project was active.,A marker denoting the project's involvement in indigenous issues.,0
Fiscal year,miller2_ICTAsAToolForDevelopment(marker),The fiscal year during which the project was active.,A marker signifying the project's use of Information and Communication Technology for development.,0
Fiscal year,miller2_KnowledgeForDevelopment(marker),The fiscal year during which the project was active.,A marker representing the project's contribution to knowledge for development.,0
Fiscal year,miller2_GenderEquality(marker),The fiscal year during which the project was active.,A marker indicating the project's commitment to promoting gender equality.,0
Fiscal year,miller2_OrganisationID,The fiscal year during which the project was active.,The unique identifier for the organization associated with the project.,0
Fiscal year,miller2_OrganisationType,The fiscal year during which the project was active.,The type of organization involved in the project.,0
Fiscal year,miller2_OrganisationClass,The fiscal year during which the project was active.,The class to which the organization belongs.,0
Fiscal year,miller2_OrganisationSub-class,The fiscal year during which the project was active.,A more specific classification within the organization class.,0
Fiscal year,miller2_ContinentID,The fiscal year during which the project was active.,The unique code for the continent associated with the project.,0
Fiscal year,miller2_ContinentName,The fiscal year during which the project was active.,The name of the continent linked to the project.,0
Fiscal year,miller2_CountryRegionName,The fiscal year during which the project was active.,The name of the country or region connected to the project.,0
Fiscal year,miller2_CountryRegionPercent,The fiscal year during which the project was active.,The percentage of the project associated with the country or region.,0
