source,target,des1,des2,label
Fiscal year,FiYe,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,PrNu,The fiscal year during which the project was active.,A distinct identifier assigned to each project for reference.,0
Fiscal year,St,The fiscal year during which the project was active.,The current state or phase of the project.,0
Fiscal year,MaxiCIDACont,The fiscal year during which the project was active.,The highest financial support provided by CIDA for the specific project.,0
Fiscal year,BraID,The fiscal year during which the project was active.,The code identifying the branch overseeing the project.,0
Fiscal year,BraN,The fiscal year during which the project was active.,The title of the branch responsible for project management.,0
Fiscal year,DiviID,The fiscal year during which the project was active.,The unique code for the division in charge of the project.,0
Fiscal year,DiNa,The fiscal year during which the project was active.,The official name of the division handling the project.,0
Fiscal year,SeID,The fiscal year during which the project was active.,A specific code assigned to the section managing the project.,0
Fiscal year,SecN,The fiscal year during which the project was active.,The name designating the section overseeing the project.,0
Fiscal year,RePro,The fiscal year during which the project was active.,An indication of whether the project is part of a regional program.,0
Fiscal year,FCeID,The fiscal year during which the project was active.,The identification code for the fund center linked to the project.,0
Fiscal year,FuCeN,The fiscal year during which the project was active.,The name corresponding to the fund center associated with the project.,0
Fiscal year,UntAmPrBud,The fiscal year during which the project was active.,The non-restricted budget allocated to the project.,0
Fiscal year,FSTCPer,The fiscal year during which the project was active.,The percentage of the project budget attributed to Field Support Technology and Communication.,0
Fiscal year,IRTCPe,The fiscal year during which the project was active.,The percentage of the project budget assigned to the Information Resource and Technology Centre.,0
Fiscal year,CFLI,The fiscal year during which the project was active.,A marker denoting the project's connection to the Canada Fund for Local Initiatives.,0
Fiscal year,CIDABuDeliMo,The fiscal year during which the project was active.,The previous model utilized by CIDA for project delivery.,0
Fiscal year,PrograPro,The fiscal year during which the project was active.,The current process employed for project programming.,0
Fiscal year,BilAMar,The fiscal year during which the project was active.,An indication of whether the project involves bilateral aid.,0
Fiscal year,PBAT,The fiscal year during which the project was active.,The type of Project-Based Agreement governing the project.,0
Fiscal year,EnvirSustai,The fiscal year during which the project was active.,A marker denoting the project's focus on environmental sustainability.,0
Fiscal year,CliChAdap,The fiscal year during which the project was active.,A marker indicating the project's involvement in climate change adaptation.,0
Fiscal year,ClChMiti,The fiscal year during which the project was active.,A marker signifying the project's contribution to climate change mitigation.,0
Fiscal year,Desert,The fiscal year during which the project was active.,A marker representing the project's efforts in addressing desertification.,0
Fiscal year,ParticDeveloAGoGov,The fiscal year during which the project was active.,An indication of the project's emphasis on participatory development and good governance.,0
Fiscal year,TraDev,The fiscal year during which the project was active.,A marker denoting the project's involvement in trade development.,0
Fiscal year,Bio,The fiscal year during which the project was active.,A marker indicating the project's contribution to biodiversity.,0
Fiscal year,UrbIs,The fiscal year during which the project was active.,A marker representing the project's focus on urban issues.,0
Fiscal year,ChiIs,The fiscal year during which the project was active.,A marker indicating the project's concern for children's issues.,0
Fiscal year,YoIss,The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,IndigIs,The fiscal year during which the project was active.,A marker denoting the project's involvement in indigenous issues.,0
Fiscal year,DisIss,The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
