source,target,des1,des2,label
Fiscal year,FiYe,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,CIDABusDeliMod,The fiscal year during which the project was active.,The previous model utilized by CIDA for project delivery.,0
Fiscal year,CoReID,The fiscal year during which the project was active.,The identification code for the country or region related to the project.,0
Fiscal year,Bio,The fiscal year during which the project was active.,A marker indicating the project's contribution to biodiversity.,0
Fiscal year,OrganN,The fiscal year during which the project was active.,The official name of the organization linked to the project.,0
Fiscal year,DivID,The fiscal year during which the project was active.,The unique code for the division in charge of the project.,0
Fiscal year,ProPr,The fiscal year during which the project was active.,The current process employed for project programming.,0
Fiscal year,DiviN,The fiscal year during which the project was active.,The official name of the division handling the project.,0
Fiscal year,ContiID,The fiscal year during which the project was active.,The unique code for the continent associated with the project.,0
Fiscal year,SecID,The fiscal year during which the project was active.,A specific code assigned to the section managing the project.,0
Fiscal year,PrNum,The fiscal year during which the project was active.,A distinct identifier assigned to each project for reference.,0
Fiscal year,TrDev,The fiscal year during which the project was active.,A marker denoting the project's involvement in trade development.,0
Fiscal year,BraN,The fiscal year during which the project was active.,The title of the branch responsible for project management.,0
Fiscal year,ContiN,The fiscal year during which the project was active.,The name of the continent linked to the project.,0
Fiscal year,CounRegPer,The fiscal year during which the project was active.,The percentage of the project associated with the country or region.,0
Fiscal year,UrIs,The fiscal year during which the project was active.,A marker representing the project's focus on urban issues.,0
Fiscal year,ChIss,The fiscal year during which the project was active.,A marker indicating the project's concern for children's issues.,0
Fiscal year,YoIss,The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,IndiIss,The fiscal year during which the project was active.,A marker denoting the project's involvement in indigenous issues.,0
Fiscal year,DisIs,The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
Fiscal year,ICTAAToFoDev,The fiscal year during which the project was active.,A marker signifying the project's use of Information and Communication Technology for development.,0
Fiscal year,KnoFoDevelo,The fiscal year during which the project was active.,A marker representing the project's contribution to knowledge for development.,0
Fiscal year,GeEq,The fiscal year during which the project was active.,A marker indicating the project's commitment to promoting gender equality.,0
Fiscal year,OrgaID,The fiscal year during which the project was active.,The unique identifier for the organization associated with the project.,0
Fiscal year,OrgTy,The fiscal year during which the project was active.,The type of organization involved in the project.,0
Fiscal year,OrgCl,The fiscal year during which the project was active.,The class to which the organization belongs.,0
Fiscal year,OrgS,The fiscal year during which the project was active.,A more specific classification within the organization class.,0
Fiscal year,ProjBrCoID,The fiscal year during which the project was active.,The unique identifier for the country associated with the project.,0
Fiscal year,CoReNa,The fiscal year during which the project was active.,The name of the country or region connected to the project.,0
Fiscal year,SeID,The fiscal year during which the project was active.,A specific code assigned to the section managing the project.,0
Fiscal year,SecN,The fiscal year during which the project was active.,The name designating the section overseeing the project.,0
Fiscal year,SePerc,The fiscal year during which the project was active.,The percentage of the project linked to the sector.,0
Fiscal year,AmoSpe,The fiscal year during which the project was active.,The total expenditure incurred on the project.,0
CIDA business delivery model (old),FiYe,The previous business delivery model used by CIDA.,The financial year in which the project was conducted.,0
CIDA business delivery model (old),CIDABusDeliMod,The previous business delivery model used by CIDA.,The previous model utilized by CIDA for project delivery.,1
CIDA business delivery model (old),CoReID,The previous business delivery model used by CIDA.,The identification code for the country or region related to the project.,0
CIDA business delivery model (old),Bio,The previous business delivery model used by CIDA.,A marker indicating the project's contribution to biodiversity.,0
CIDA business delivery model (old),OrganN,The previous business delivery model used by CIDA.,The official name of the organization linked to the project.,0
CIDA business delivery model (old),DivID,The previous business delivery model used by CIDA.,The unique code for the division in charge of the project.,0
CIDA business delivery model (old),ProPr,The previous business delivery model used by CIDA.,The current process employed for project programming.,0
CIDA business delivery model (old),DiviN,The previous business delivery model used by CIDA.,The official name of the division handling the project.,0
CIDA business delivery model (old),ContiID,The previous business delivery model used by CIDA.,The unique code for the continent associated with the project.,0
CIDA business delivery model (old),SecID,The previous business delivery model used by CIDA.,A specific code assigned to the section managing the project.,0
CIDA business delivery model (old),PrNum,The previous business delivery model used by CIDA.,A distinct identifier assigned to each project for reference.,0
CIDA business delivery model (old),TrDev,The previous business delivery model used by CIDA.,A marker denoting the project's involvement in trade development.,0
CIDA business delivery model (old),BraN,The previous business delivery model used by CIDA.,The title of the branch responsible for project management.,0
CIDA business delivery model (old),ContiN,The previous business delivery model used by CIDA.,The name of the continent linked to the project.,0
CIDA business delivery model (old),CounRegPer,The previous business delivery model used by CIDA.,The percentage of the project associated with the country or region.,0
CIDA business delivery model (old),UrIs,The previous business delivery model used by CIDA.,A marker representing the project's focus on urban issues.,0
CIDA business delivery model (old),ChIss,The previous business delivery model used by CIDA.,A marker indicating the project's concern for children's issues.,0
