source,target,des1,des2,label
Fiscal year,miller2_FiscalYear,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,miller2_IRTCPercent,The fiscal year during which the project was active.,The percentage of the project budget assigned to the Information Resource and Technology Centre.,0
Fiscal year,miller2_UntiedAmount(Project-levelBudget),The fiscal year during which the project was active.,The non-restricted budget allocated to the project.,0
Fiscal year,miller2_DisabilityIssues(marker),The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
Fiscal year,miller2_GenderEquality(marker),The fiscal year during which the project was active.,A marker indicating the project's commitment to promoting gender equality.,0
Fiscal year,miller2_FundCentreName,The fiscal year during which the project was active.,The name corresponding to the fund center associated with the project.,0
Fiscal year,miller2_OrganisationType,The fiscal year during which the project was active.,The type of organization involved in the project.,0
Fiscal year,miller2_ProjectBrowserCountryID,The fiscal year during which the project was active.,The unique identifier for the country associated with the project.,0
Fiscal year,miller2_CountryRegionName,The fiscal year during which the project was active.,The name of the country or region connected to the project.,0
Fiscal year,miller2_UrbanIssues(marker),The fiscal year during which the project was active.,A marker representing the project's focus on urban issues.,0
Fiscal year,miller2_FundCentreID,The fiscal year during which the project was active.,The identification code for the fund center linked to the project.,0
Fiscal year,miller2_FSTCPercent,The fiscal year during which the project was active.,The percentage of the project budget attributed to Field Support Technology and Communication.,0
Fiscal year,miller2_EnviromentalSustainability(marker),The fiscal year during which the project was active.,A marker denoting the project's focus on environmental sustainability.,0
Fiscal year,miller2_SectionID,The fiscal year during which the project was active.,A specific code assigned to the section managing the project.,0
Fiscal year,miller2_DivisionName,The fiscal year during which the project was active.,The official name of the division handling the project.,0
Fiscal year,miller2_AmountSpent,The fiscal year during which the project was active.,The total expenditure incurred on the project.,0
Fiscal year,miller2_SectorID,The fiscal year during which the project was active.,The unique code for the sector linked to the project.,0
Fiscal year,miller2_ClimateChangeMitigation(marker),The fiscal year during which the project was active.,A marker signifying the project's contribution to climate change mitigation.,0
Fiscal year,miller2_OrganisationClass,The fiscal year during which the project was active.,The class to which the organization belongs.,0
Fiscal year,miller2_BilateralAid(internationalMarker),The fiscal year during which the project was active.,An indication of whether the project involves bilateral aid.,0
Fiscal year,miller2_ContinentID,The fiscal year during which the project was active.,The unique code for the continent associated with the project.,0
Fiscal year,miller2_OrganisationID,The fiscal year during which the project was active.,The unique identifier for the organization associated with the project.,0
Fiscal year,miller2_CountryRegionPercent,The fiscal year during which the project was active.,The percentage of the project associated with the country or region.,0
Fiscal year,miller2_YouthIssues(marker),The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,miller2_SectorName,The fiscal year during which the project was active.,The name of the sector associated with the project,0
Fiscal year,miller2_Desertification(marker),The fiscal year during which the project was active.,A marker representing the project's efforts in addressing desertification.,0
Fiscal year,miller2_ParticipatoryDevelopmentAndGoodGovernance,The fiscal year during which the project was active.,An indication of the project's emphasis on participatory development and good governance.,0
Fiscal year,miller2_TradeDevelopment(marker),The fiscal year during which the project was active.,A marker denoting the project's involvement in trade development.,0
