source,target,des1,des2,label
Fiscal year,miller2_FiscalYear,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,miller2_OrganisationClass,The fiscal year during which the project was active.,The class to which the organization belongs.,0
Fiscal year,miller2_GenderEquality(marker),The fiscal year during which the project was active.,A marker indicating the project's commitment to promoting gender equality.,0
Fiscal year,miller2_CIDABusinessDeliveryModel(old),The fiscal year during which the project was active.,The previous model utilized by CIDA for project delivery.,0
Fiscal year,miller2_SectorPercent,The fiscal year during which the project was active.,The percentage of the project linked to the sector.,0
Fiscal year,miller2_ContinentName,The fiscal year during which the project was active.,The name of the continent linked to the project.,0
Fiscal year,miller2_TradeDevelopment(marker),The fiscal year during which the project was active.,A marker denoting the project's involvement in trade development.,0
Fiscal year,miller2_ProjectBrowserCountryID,The fiscal year during which the project was active.,The unique identifier for the country associated with the project.,0
Fiscal year,miller2_SectorName,The fiscal year during which the project was active.,The name of the sector associated with the project,0
Fiscal year,miller2_FundCentreID,The fiscal year during which the project was active.,The identification code for the fund center linked to the project.,0
Fiscal year,miller2_KnowledgeForDevelopment(marker),The fiscal year during which the project was active.,A marker representing the project's contribution to knowledge for development.,0
Fiscal year,miller2_OrganisationSub-class,The fiscal year during which the project was active.,A more specific classification within the organization class.,0
Fiscal year,miller2_ClimateChangeMitigation(marker),The fiscal year during which the project was active.,A marker signifying the project's contribution to climate change mitigation.,0
Fiscal year,miller2_EnviromentalSustainability(marker),The fiscal year during which the project was active.,A marker denoting the project's focus on environmental sustainability.,0
Fiscal year,miller2_Desertification(marker),The fiscal year during which the project was active.,A marker representing the project's efforts in addressing desertification.,0
Fiscal year,miller2_Biodiversity(marker),The fiscal year during which the project was active.,A marker indicating the project's contribution to biodiversity.,0
Fiscal year,miller2_ParticipatoryDevelopmentAndGoodGovernance,The fiscal year during which the project was active.,An indication of the project's emphasis on participatory development and good governance.,0
Fiscal year,miller2_OrganisationName,The fiscal year during which the project was active.,The official name of the organization linked to the project.,0
Fiscal year,miller2_ICTAsAToolForDevelopment(marker),The fiscal year during which the project was active.,A marker signifying the project's use of Information and Communication Technology for development.,0
Fiscal year,miller2_IndigenousIssues(marker),The fiscal year during which the project was active.,A marker denoting the project's involvement in indigenous issues.,0
Fiscal year,miller2_BranchName,The fiscal year during which the project was active.,The title of the branch responsible for project management.,0
Fiscal year,miller2_BranchID,The fiscal year during which the project was active.,The code identifying the branch overseeing the project.,0
Fiscal year,miller2_DivisionName,The fiscal year during which the project was active.,The official name of the division handling the project.,0
Fiscal year,miller2_Status,The fiscal year during which the project was active.,The current state or phase of the project.,0
Fiscal year,miller2_DivisionID,The fiscal year during which the project was active.,The unique code for the division in charge of the project.,0
Fiscal year,miller2_CountryRegionID,The fiscal year during which the project was active.,The identification code for the country or region related to the project.,0
Fiscal year,miller2_PBAType,The fiscal year during which the project was active.,The type of Project-Based Agreement governing the project.,0
Fiscal year,miller2_CountryRegionName,The fiscal year during which the project was active.,The name of the country or region connected to the project.,0
Fiscal year,miller2_UntiedAmount(Project-levelBudget),The fiscal year during which the project was active.,The non-restricted budget allocated to the project.,0
Fiscal year,miller2_FundCentreName,The fiscal year during which the project was active.,The name corresponding to the fund center associated with the project.,0
Fiscal year,miller2_ProgrammingProcess(new),The fiscal year during which the project was active.,The current process employed for project programming.,0
Fiscal year,miller2_MaximumCIDAContribution(project-level),The fiscal year during which the project was active.,The highest financial support provided by CIDA for the specific project.,0
Fiscal year,miller2_SectorID,The fiscal year during which the project was active.,The unique code for the sector linked to the project.,0
Fiscal year,miller2_CountryRegionPercent,The fiscal year during which the project was active.,The percentage of the project associated with the country or region.,0
Fiscal year,miller2_ChildrenIssues(marker),The fiscal year during which the project was active.,A marker indicating the project's concern for children's issues.,0
Fiscal year,miller2_ClimateChangeAdaptation(marker),The fiscal year during which the project was active.,A marker indicating the project's involvement in climate change adaptation.,0
Fiscal year,miller2_UrbanIssues(marker),The fiscal year during which the project was active.,A marker representing the project's focus on urban issues.,0
Fiscal year,miller2_YouthIssues(marker),The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,miller2_DisabilityIssues(marker),The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
Fiscal year,miller2_OrganisationID,The fiscal year during which the project was active.,The unique identifier for the organization associated with the project.,0
Fiscal year,miller2_OrganisationType,The fiscal year during which the project was active.,The type of organization involved in the project.,0
Fiscal year,miller2_ContinentID,The fiscal year during which the project was active.,The unique code for the continent associated with the project.,0
Fiscal year,miller2_AmountSpent,The fiscal year during which the project was active.,The total expenditure incurred on the project.,0
Organisation class,miller2_FiscalYear,Class of the organization.,The financial year in which the project was conducted.,0
Organisation class,miller2_OrganisationClass,Class of the organization.,The class to which the organization belongs.,1
Organisation class,miller2_GenderEquality(marker),Class of the organization.,A marker indicating the project's commitment to promoting gender equality.,0
Organisation class,miller2_CIDABusinessDeliveryModel(old),Class of the organization.,The previous model utilized by CIDA for project delivery.,0
Organisation class,miller2_SectorPercent,Class of the organization.,The percentage of the project linked to the sector.,0
Organisation class,miller2_ContinentName,Class of the organization.,The name of the continent linked to the project.,0
Organisation class,miller2_TradeDevelopment(marker),Class of the organization.,A marker denoting the project's involvement in trade development.,0
Organisation class,miller2_ProjectBrowserCountryID,Class of the organization.,The unique identifier for the country associated with the project.,0
Organisation class,miller2_SectorName,Class of the organization.,The name of the sector associated with the project,0
Organisation class,miller2_FundCentreID,Class of the organization.,The identification code for the fund center linked to the project.,0
Organisation class,miller2_KnowledgeForDevelopment(marker),Class of the organization.,A marker representing the project's contribution to knowledge for development.,0
Organisation class,miller2_OrganisationSub-class,Class of the organization.,A more specific classification within the organization class.,0
Organisation class,miller2_ClimateChangeMitigation(marker),Class of the organization.,A marker signifying the project's contribution to climate change mitigation.,0
Organisation class,miller2_EnviromentalSustainability(marker),Class of the organization.,A marker denoting the project's focus on environmental sustainability.,0
Organisation class,miller2_Desertification(marker),Class of the organization.,A marker representing the project's efforts in addressing desertification.,0
Organisation class,miller2_Biodiversity(marker),Class of the organization.,A marker indicating the project's contribution to biodiversity.,0
Organisation class,miller2_ParticipatoryDevelopmentAndGoodGovernance,Class of the organization.,An indication of the project's emphasis on participatory development and good governance.,0
Organisation class,miller2_OrganisationName,Class of the organization.,The official name of the organization linked to the project.,0
Organisation class,miller2_ICTAsAToolForDevelopment(marker),Class of the organization.,A marker signifying the project's use of Information and Communication Technology for development.,0
Organisation class,miller2_IndigenousIssues(marker),Class of the organization.,A marker denoting the project's involvement in indigenous issues.,0
Organisation class,miller2_BranchName,Class of the organization.,The title of the branch responsible for project management.,0
Organisation class,miller2_BranchID,Class of the organization.,The code identifying the branch overseeing the project.,0
Organisation class,miller2_DivisionName,Class of the organization.,The official name of the division handling the project.,0
Organisation class,miller2_Status,Class of the organization.,The current state or phase of the project.,0
Organisation class,miller2_DivisionID,Class of the organization.,The unique code for the division in charge of the project.,0
Organisation class,miller2_CountryRegionID,Class of the organization.,The identification code for the country or region related to the project.,0
Organisation class,miller2_PBAType,Class of the organization.,The type of Project-Based Agreement governing the project.,0
Organisation class,miller2_CountryRegionName,Class of the organization.,The name of the country or region connected to the project.,0
Organisation class,miller2_UntiedAmount(Project-levelBudget),Class of the organization.,The non-restricted budget allocated to the project.,0
Organisation class,miller2_FundCentreName,Class of the organization.,The name corresponding to the fund center associated with the project.,0
Organisation class,miller2_ProgrammingProcess(new),Class of the organization.,The current process employed for project programming.,0
Organisation class,miller2_MaximumCIDAContribution(project-level),Class of the organization.,The highest financial support provided by CIDA for the specific project.,0
