source,target,des1,des2,label
Fiscal year,fsclr,The fiscal year during which the project was active.,The financial year in which the project was conducted.,1
Fiscal year,rgnlprgrm(mrkr),The fiscal year during which the project was active.,An indication of whether the project is part of a regional program.,0
Fiscal year,prjctbrwsrcntrd,The fiscal year during which the project was active.,The unique identifier for the country associated with the project.,0
Fiscal year,cntrrgnd,The fiscal year during which the project was active.,The identification code for the country or region related to the project.,0
Fiscal year,cdbsnssdlvrmdl(ld),The fiscal year during which the project was active.,The previous model utilized by CIDA for project delivery.,0
Fiscal year,fndcntrd,The fiscal year during which the project was active.,The identification code for the fund center linked to the project.,0
Fiscal year,mntspnt,The fiscal year during which the project was active.,The total expenditure incurred on the project.,0
Fiscal year,sctnd,The fiscal year during which the project was active.,A specific code assigned to the section managing the project.,0
Fiscal year,dsrtfctn(mrkr),The fiscal year during which the project was active.,A marker representing the project's efforts in addressing desertification.,0
Fiscal year,prjctnmbr,The fiscal year during which the project was active.,A distinct identifier assigned to each project for reference.,0
Fiscal year,nvrmntlsstnblt(mrkr),The fiscal year during which the project was active.,A marker denoting the project's focus on environmental sustainability.,0
Fiscal year,prtcptrdvlpmntndgdgvrnnc,The fiscal year during which the project was active.,An indication of the project's emphasis on participatory development and good governance.,0
Fiscal year,dsbltsss(mrkr),The fiscal year during which the project was active.,A marker indicating the project's focus on disability-related concerns.,0
Fiscal year,rgnstnnm,The fiscal year during which the project was active.,The official name of the organization linked to the project.,0
Fiscal year,cntnntd,The fiscal year during which the project was active.,The unique code for the continent associated with the project.,0
Fiscal year,bdvrst(mrkr),The fiscal year during which the project was active.,A marker indicating the project's contribution to biodiversity.,0
Fiscal year,rbnsss(mrkr),The fiscal year during which the project was active.,A marker representing the project's focus on urban issues.,0
Fiscal year,chldrnsss(mrkr),The fiscal year during which the project was active.,A marker indicating the project's concern for children's issues.,0
Fiscal year,thsss(mrkr),The fiscal year during which the project was active.,A marker signifying the project's attention to youth-related matters.,0
Fiscal year,ndgnssss(mrkr),The fiscal year during which the project was active.,A marker denoting the project's involvement in indigenous issues.,0
Fiscal year,ctstlfrdvlpmnt(mrkr),The fiscal year during which the project was active.,A marker signifying the project's use of Information and Communication Technology for development.,0
Fiscal year,knwldgfrdvlpmnt(mrkr),The fiscal year during which the project was active.,A marker representing the project's contribution to knowledge for development.,0
