source,target,des1,des2,label
assay_id,assays_ASSI,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,A distinct identification number assigned to each assay aiding in its individualization and traceability.,1
assay_id,assays_CURB,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Specifies the entity or individual responsible for curating the assay data ensuring accountability.,0
assay_id,assays_ASORGA,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Specifies the living entity involved in the assay offering valuable insights into the biological context.,0
assay_id,assays_VARI,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,An identification number for any genetic variants considered in the assay offering insights into the genetic diversity accounted for.,0
assay_id,assays_ASSSTR,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Specifies the specific strain of the assay organism providing additional biological nuances.,0
assay_id,assays_DI,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,A numerical tag linking the assay to a specific document or source facilitating seamless cross-referencing.,0
assay_id,assays_ASSCAT,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Categorization denoting whether the assay pertains to binding (B) or functional (F) aspects.,0
assay_id,assays_ASSTTY,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Specifies the particular test applied within the assay enhancing understanding of the experimental methodology.,0
assay_id,assays_ASSUBCELFRA,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Specifies the fraction of the cell under investigation offering insights into the studied cellular components.,0
assay_id,assays_T,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,An identification number assigned to the biological target of the assay facilitating targeted referencing.,0
assay_id,assays_AST,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Indicates the overarching nature of the assay distinguishing between binding (B) or functional (F) assays.,0
assay_id,assays_SRI,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,A numerical identifier for the source of the data aiding in source-specific referencing.,0
assay_id,assays_SRASI,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,A unique identifier within the source offering a specific reference to the assay.,0
assay_id,assays_CHEI,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,A unique identifier within the ChEMBL database providing a distinct reference for the assay data within this repository.,0
assay_id,assays_CI,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,A unique identifier for the cell line used in the assay facilitating specific referencing to the cellular context.,0
assay_id,assays_BAFO,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,Specifies the format of the BioAssay Ontology (BAO) used in the assay aiding in standardization and interoperability.,0
assay_id,assays_TII,This column serves as a unique identifier for each assay. It is of integer datatype facilitating easy referencing and identification,A unique identifier for the tissue involved in the assay contributing to precise referencing within the context of the experiment.,0
curated_by,assays_ASSI,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,A distinct identification number assigned to each assay aiding in its individualization and traceability.,0
curated_by,assays_CURB,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,Specifies the entity or individual responsible for curating the assay data ensuring accountability.,1
curated_by,assays_ASORGA,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,Specifies the living entity involved in the assay offering valuable insights into the biological context.,0
curated_by,assays_VARI,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,An identification number for any genetic variants considered in the assay offering insights into the genetic diversity accounted for.,0
curated_by,assays_ASSSTR,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,Specifies the specific strain of the assay organism providing additional biological nuances.,0
curated_by,assays_DI,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,A numerical tag linking the assay to a specific document or source facilitating seamless cross-referencing.,0
curated_by,assays_ASSCAT,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,Categorization denoting whether the assay pertains to binding (B) or functional (F) aspects.,0
curated_by,assays_ASSTTY,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,Specifies the particular test applied within the assay enhancing understanding of the experimental methodology.,0
curated_by,assays_ASSUBCELFRA,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,Specifies the fraction of the cell under investigation offering insights into the studied cellular components.,0
curated_by,assays_T,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,An identification number assigned to the biological target of the assay facilitating targeted referencing.,0
curated_by,assays_AST,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,Indicates the overarching nature of the assay distinguishing between binding (B) or functional (F) assays.,0
curated_by,assays_SRI,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,A numerical identifier for the source of the data aiding in source-specific referencing.,0
curated_by,assays_SRASI,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,A unique identifier within the source offering a specific reference to the assay.,0
curated_by,assays_CHEI,Indicates the entity or individual responsible for curating the assay data. It is of string datatype providing information about the data curator.,A unique identifier within the ChEMBL database providing a distinct reference for the assay data within this repository.,0
