sourceName,targName,ComaInstResult,ComaInstAdjusted,ComaOptResult,ComaOptAdjusted,CupidResult,CupidAdjusted,DistributionBasedResult,DistributionBasedAdjusted,JaccardLevenMatcherResult,JaccardLevenMatcherAdjusted,SimilarityFloodingResult,SimilarityFloodingAdjusted,SmatResult,groundtruth
AgencyID,prospect_AgeID,0.20513037,0.0,0.24991944,0.0,0.8129230769230771,1.0,0.0,0.0,1.0,0.0,0.0814403994456372,0.0,1,1
AgencyID,prospect_Em,0.0,0.0,0.0,0.0,0.6194871794871795,1.0,0.0,0.0,0.1333600320384461,0.0,0.0625662825828837,0.0,0,0
AgencyID,prospect_AddLi2,0.0,0.0,0.0,0.0,0.6215505279034691,1.0,0.0,0.0,0.9499399279134962,0.0,0.0597343605301602,0.0,0,0
AgencyID,prospect_Ag,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.013482846081965,0.0,0.0620902478648549,0.0,0,0
AgencyID,prospect_In,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.9411293552262716,0.0,0.0702320237664348,0.0,0,0
AgencyID,prospect_LaN,0.0,0.0,0.0,0.0,0.748923076923077,1.0,0.0,0.0,1.0,0.0,0.0617521049927257,0.0,0,0
AgencyID,prospect_OwOReFl,0.0,0.0,0.0,0.0,0.684923076923077,1.0,0.0,0.0,0.000400480576692,0.0,0.0591738759572253,0.0,0,0
AgencyID,prospect_Ph,0.0,0.0,0.0,0.0,0.6528205128205129,1.0,0.0,0.0,0.9495394473368042,0.0,0.0625662825828837,0.0,0,0
AgencyID,prospect_MidIn,0.0,0.0,0.0,0.0,0.6028205128205129,1.0,0.0,0.0,0.0069416633293285,0.0,0.0673773319792718,0.0,0,0
AgencyID,prospect_MariSt,0.0,0.0,0.0,0.0,0.532782726045884,1.0,0.0,0.0,0.00066746762782,0.0,0.0597343605301602,0.0,0,0
AgencyID,prospect_Co,0.0,0.0,0.0,0.0,0.8061538461538462,1.0,0.0,0.0,0.000266987051128,0.0,0.0625662825828837,0.0,0,0
AgencyID,prospect_NuCa,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.000800961153384,0.0,0.0605394334074111,0.0,0,0
AgencyID,prospect_AdLi1,0.0,0.0,0.0,0.0,0.6148278388278389,1.0,0.0,0.0,0.94540114804432,0.0,0.0603457982460891,0.0,0,0
AgencyID,prospect_NuCh,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.000800961153384,0.0,0.0605394334074111,0.0,0,0
AgencyID,prospect_CreRat,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0735549325857695,0.0,0.0592583258121314,0.0,0,0
AgencyID,prospect_Ci,0.0,0.0,0.0,0.0,0.6143589743589744,1.0,0.0,0.0,0.0363102389534107,0.0,0.0625662825828837,0.0,0,0
AgencyID,prospect_St,0.0,0.0,0.0,0.0,0.5528205128205128,1.0,0.0,0.0,0.0081431050594046,0.0,0.0625662825828837,0.0,0,0
AgencyID,prospect_NuCreCa,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0014684287812041,0.0,0.0586978412391966,0.0,0,0
AgencyID,prospect_NWor,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.9425977840074756,0.0,0.0605394334074111,0.0,0,0
Employer,prospect_AgeID,0.0,0.0,0.0,0.0,0.5853832442067737,1.0,0.0,0.0,0.1333600320384461,0.0,0.0673773319792718,0.0,0,0
Employer,prospect_Em,0.26101598,0.0,0.0,0.0,0.6174962292609352,1.0,0.997404128943342,0.0,1.0,0.0,0.0707080584844636,0.0,0,1
Employer,prospect_AddLi2,0.0,0.0,0.0,0.0,0.5550802139037434,1.0,0.0,0.0,0.1403878583473861,0.0,0.0664601754053784,0.0,0,0
Employer,prospect_Ag,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.1011011011011011,0.0,0.0702320237664348,0.0,0,0
Employer,prospect_In,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.1417021276595744,0.0,0.0702320237664348,0.0,0,0
Employer,prospect_LaN,0.0,0.0,0.0,0.0,0.615686274509804,1.0,0.0,0.0,0.1333600320384461,0.0,0.0694867920992266,0.0,0,0
Employer,prospect_OwOReFl,0.0,0.0,0.0,0.0,0.5890196078431373,1.0,0.0,0.0,0.003003003003003,0.0,0.0656194485459761,0.0,0,0
Employer,prospect_Ph,0.0,0.0,0.0,0.0,0.6174962292609352,1.0,0.0,0.0,0.1404470687473639,0.0,0.0707080584844636,0.0,0,0
Employer,prospect_MidIn,0.0,0.0,0.0,0.0,0.6298039215686275,1.0,0.0,0.0,0.052052052052052,0.0,0.0673773319792718,0.0,0,0
Employer,prospect_MariSt,0.0,0.0,0.0,0.0,0.6086687306501548,1.0,0.0,0.0,0.005005005005005,0.0,0.0731859902805966,0.0,0,0
Employer,prospect_Co,0.0,0.0,0.0,0.0,0.7542483660130721,1.0,0.0,0.0,0.002002002002002,0.0,0.0707080584844636,0.0,0,0
Employer,prospect_NuCa,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.006006006006006,0.0,0.0679058020802692,0.0,0,0
Employer,prospect_AdLi1,0.0,0.0,0.0,0.0,0.5587165775401071,1.0,0.0,0.0,0.1410618469358938,0.0,0.0673773319792718,0.0,0,0
Employer,prospect_NuCh,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.006006006006006,0.0,0.0679058020802692,0.0,0,0
Employer,prospect_CreRat,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.5515515515515516,0.0,0.0727099555625679,0.0,0,0
Employer,prospect_Ci,0.0,0.0,0.0,0.0,0.6298039215686275,1.0,0.9510541151483324,1.0,0.2722722722722723,0.0,0.0707080584844636,0.0,0,0
Employer,prospect_St,0.0,0.0,0.0,0.0,0.5764705882352942,1.0,0.0,0.0,0.061061061061061,0.0,0.0707080584844636,0.0,0,0
Employer,prospect_NuCreCa,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.011011011011011,0.0,0.0715889864166982,0.0,0,0
Employer,prospect_NWor,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.1414813765755558,0.0,0.0752721707531272,0.0,0,0
AddressLine2,prospect_AgeID,0.0,0.0,0.0,0.0,0.6068203691733103,1.0,0.0,0.0,0.4048858630356428,0.0,0.0641320087178029,0.0,0,0
AddressLine2,prospect_Em,0.0,0.0,0.0,0.0,0.540903540903541,1.0,0.0,0.0,0.3293768545994065,0.0,0.0664601754053784,0.0,0,0
