sourceName,targName,ComaInstResult,ComaInstAdjusted,ComaOptResult,ComaOptAdjusted,CupidResult,CupidAdjusted,DistributionBasedResult,DistributionBasedAdjusted,JaccardLevenMatcherResult,JaccardLevenMatcherAdjusted,SimilarityFloodingResult,SimilarityFloodingAdjusted,SmatResult,groundtruth
Fiscal year,fsclr,0.19268611,0.0,0.24085763,0.0,0.6471380471380472,1.0,0.0,0.0,0.0333333333333333,0.0,0.048669488911151,0.0,1,1
Fiscal year,rgnlprgrm(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0666666666666666,0.0,0.0325985488612816,0.0,0,0
Fiscal year,prjctbrwsrcntrd,0.0,0.0,0.0,0.0,0.3296574770258981,1.0,0.0,0.0,0.196078431372549,0.0,0.0362261536873049,0.0,0,0
Fiscal year,cntrrgnd,0.0,0.0,0.0,0.0,0.326984126984127,1.0,0.0,0.0,0.2112676056338028,0.0,0.03529056457273,0.0,0,0
Fiscal year,cdbsnssdlvrmdl(ld),0.0,0.0,0.0,0.0,0.3622222222222222,1.0,0.0,0.0,0.1,0.0,0.0351228037659786,0.0,0,0
Fiscal year,fndcntrd,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.5769230769230769,0.0,0.0352181983820913,0.0,0,0
Fiscal year,mntspnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0059760956175298,0.0,0.0304777611397926,0.0,0,0
Fiscal year,sctnd,0.0,0.0,0.0,0.0,0.393939393939394,1.0,0.0,0.0,0.8333333333333334,0.0,0.037114963346151,0.0,0,0
Fiscal year,dsrtfctn(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0365804161329124,0.0,0,0
Fiscal year,prjctnmbr,0.0,0.0,0.0,0.0,0.3176068376068376,1.0,0.0,0.0,0.046656298600311,0.0,0.0348040582331511,0.0,0,0
Fiscal year,nvrmntlsstnblt(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1,0.0,0.0344335107376092,0.0,0,0
