,instance,candName,targName,conf,realConf
0,"1, comaInst",musician,musicianID,0.5254396,1
1,"1, comaInst",musician,musicianName,0.0,0
2,"1, comaInst",musician,genderType,0.0,0
3,"1, comaInst",musician,birthDate,0.0,0
4,"1, comaInst",musician,city,0.0,0
5,"1, comaInst",musician,familyName,0.0,0
6,"1, comaInst",musician,forename,0.0,0
7,"1, comaInst",musician,fatherName,0.0,0
8,"1, comaInst",musician,motherName,0.0,0
9,"1, comaInst",musician,spouse,0.0,0
10,"1, comaInst",musician,NChildren,0.0,0
11,"1, comaInst",musician,kind,0.0,0
12,"1, comaInst",musician,webpage,0.0,0
13,"1, comaInst",birthDate,musicianID,0.0,0
14,"1, comaInst",birthDate,musicianName,0.0,0
15,"1, comaInst",birthDate,genderType,0.0,0
16,"1, comaInst",birthDate,birthDate,0.6751533,1
17,"1, comaInst",birthDate,city,0.0,0
18,"1, comaInst",birthDate,familyName,0.0,0
19,"1, comaInst",birthDate,forename,0.0,0
20,"1, comaInst",birthDate,fatherName,0.0,0
21,"1, comaInst",birthDate,motherName,0.0,0
22,"1, comaInst",birthDate,spouse,0.0,0
23,"1, comaInst",birthDate,NChildren,0.0,0
24,"1, comaInst",birthDate,kind,0.0,0
25,"1, comaInst",birthDate,webpage,0.0,0
26,"1, comaInst",familyNameLabel,musicianID,0.0,0
27,"1, comaInst",familyNameLabel,musicianName,0.0,0
28,"1, comaInst",familyNameLabel,genderType,0.0,0
29,"1, comaInst",familyNameLabel,birthDate,0.0,0
30,"1, comaInst",familyNameLabel,city,0.0,0
31,"1, comaInst",familyNameLabel,familyName,0.5461744,1
32,"1, comaInst",familyNameLabel,forename,0.0,0
33,"1, comaInst",familyNameLabel,fatherName,0.0,0
34,"1, comaInst",familyNameLabel,motherName,0.0,0
35,"1, comaInst",familyNameLabel,spouse,0.0,0
36,"1, comaInst",familyNameLabel,NChildren,0.0,0
37,"1, comaInst",familyNameLabel,kind,0.0,0
38,"1, comaInst",familyNameLabel,webpage,0.0,0
39,"1, comaInst",givenNameLabel,musicianID,0.0,0
40,"1, comaInst",givenNameLabel,musicianName,0.0,0
41,"1, comaInst",givenNameLabel,genderType,0.0,0
42,"1, comaInst",givenNameLabel,birthDate,0.0,0
43,"1, comaInst",givenNameLabel,city,0.0,0
44,"1, comaInst",givenNameLabel,familyName,0.0,0
45,"1, comaInst",givenNameLabel,forename,0.32064232,0
46,"1, comaInst",givenNameLabel,fatherName,0.0,0
47,"1, comaInst",givenNameLabel,motherName,0.0,0
48,"1, comaInst",givenNameLabel,spouse,0.0,0
49,"1, comaInst",givenNameLabel,NChildren,0.0,0
50,"1, comaInst",givenNameLabel,kind,0.0,0
51,"1, comaInst",givenNameLabel,webpage,0.0,0
52,"1, comaInst",numberOfChildren,musicianID,0.0,0
53,"1, comaInst",numberOfChildren,musicianName,0.0,0
54,"1, comaInst",numberOfChildren,genderType,0.0,0
55,"1, comaInst",numberOfChildren,birthDate,0.0,0
56,"1, comaInst",numberOfChildren,city,0.0,0
57,"1, comaInst",numberOfChildren,familyName,0.0,0
58,"1, comaInst",numberOfChildren,forename,0.0,0
59,"1, comaInst",numberOfChildren,fatherName,0.0,0
60,"1, comaInst",numberOfChildren,motherName,0.0,0
61,"1, comaInst",numberOfChildren,spouse,0.0,0
62,"1, comaInst",numberOfChildren,NChildren,0.62753356,1
63,"1, comaInst",numberOfChildren,kind,0.0,0
64,"1, comaInst",numberOfChildren,webpage,0.0,0
65,"1, comaInst",websiteLabel,musicianID,0.0,0
66,"1, comaInst",websiteLabel,musicianName,0.0,0
67,"1, comaInst",websiteLabel,genderType,0.0,0
68,"1, comaInst",websiteLabel,birthDate,0.0,0
69,"1, comaInst",websiteLabel,city,0.0,0
70,"1, comaInst",websiteLabel,familyName,0.0,0
71,"1, comaInst",websiteLabel,forename,0.0,0
72,"1, comaInst",websiteLabel,fatherName,0.0,0
73,"1, comaInst",websiteLabel,motherName,0.0,0
74,"1, comaInst",websiteLabel,spouse,0.0,0
75,"1, comaInst",websiteLabel,NChildren,0.0,0
76,"1, comaInst",websiteLabel,kind,0.0,0
77,"1, comaInst",websiteLabel,webpage,0.27960175,1
78,"1, comaInst",residenceLabel,musicianID,0.0,0
79,"1, comaInst",residenceLabel,musicianName,0.0,0
80,"1, comaInst",residenceLabel,genderType,0.0,0
81,"1, comaInst",residenceLabel,birthDate,0.0,0
82,"1, comaInst",residenceLabel,city,0.0,0
83,"1, comaInst",residenceLabel,familyName,0.0,0
84,"1, comaInst",residenceLabel,forename,0.0,0
85,"1, comaInst",residenceLabel,fatherName,0.0,0
86,"1, comaInst",residenceLabel,motherName,0.0,0
87,"1, comaInst",residenceLabel,spouse,0.0,0
88,"1, comaInst",residenceLabel,NChildren,0.0,0
89,"1, comaInst",residenceLabel,kind,0.0,0
90,"1, comaInst",residenceLabel,webpage,0.0,0
91,"1, comaInst",ethnicityLabel,musicianID,0.0,0
92,"1, comaInst",ethnicityLabel,musicianName,0.0,0
93,"1, comaInst",ethnicityLabel,genderType,0.0,0
94,"1, comaInst",ethnicityLabel,birthDate,0.0,0
95,"1, comaInst",ethnicityLabel,city,0.23516417,0
96,"1, comaInst",ethnicityLabel,familyName,0.0,0
97,"1, comaInst",ethnicityLabel,forename,0.0,0
98,"1, comaInst",ethnicityLabel,fatherName,0.0,0
99,"1, comaInst",ethnicityLabel,motherName,0.0,0
100,"1, comaInst",ethnicityLabel,spouse,0.0,0
101,"1, comaInst",ethnicityLabel,NChildren,0.0,0
102,"1, comaInst",ethnicityLabel,kind,0.0,0
103,"1, comaInst",ethnicityLabel,webpage,0.0,0
104,"1, comaInst",religionLabel,musicianID,0.0,0
105,"1, comaInst",religionLabel,musicianName,0.0,0
106,"1, comaInst",religionLabel,genderType,0.0,0
107,"1, comaInst",religionLabel,birthDate,0.0,0
108,"1, comaInst",religionLabel,city,0.0,0
109,"1, comaInst",religionLabel,familyName,0.0,0
110,"1, comaInst",religionLabel,forename,0.0,0
111,"1, comaInst",religionLabel,fatherName,0.0,0
112,"1, comaInst",religionLabel,motherName,0.0,0
113,"1, comaInst",religionLabel,spouse,0.0,0
114,"1, comaInst",religionLabel,NChildren,0.0,0
115,"1, comaInst",religionLabel,kind,0.0,0
116,"1, comaInst",religionLabel,webpage,0.0,0
117,"1, comaInst",activityStart,musicianID,0.0,0
118,"1, comaInst",activityStart,musicianName,0.0,0
119,"1, comaInst",activityStart,genderType,0.0,0
120,"1, comaInst",activityStart,birthDate,0.0,0
121,"1, comaInst",activityStart,city,0.0,0
122,"1, comaInst",activityStart,familyName,0.0,0
123,"1, comaInst",activityStart,forename,0.0,0
124,"1, comaInst",activityStart,fatherName,0.0,0
125,"1, comaInst",activityStart,motherName,0.0,0
126,"1, comaInst",activityStart,spouse,0.0,0
127,"1, comaInst",activityStart,NChildren,0.0,0
128,"1, comaInst",activityStart,kind,0.0,0
129,"1, comaInst",activityStart,webpage,0.0,0
130,"1, comaInst",twitterNameLabel,musicianID,0.0,0
131,"1, comaInst",twitterNameLabel,musicianName,0.0,0
132,"1, comaInst",twitterNameLabel,genderType,0.0,0
133,"1, comaInst",twitterNameLabel,birthDate,0.0,0
134,"1, comaInst",twitterNameLabel,city,0.0,0
135,"1, comaInst",twitterNameLabel,familyName,0.0,0
136,"1, comaInst",twitterNameLabel,forename,0.0,0
137,"1, comaInst",twitterNameLabel,fatherName,0.27221575,0
138,"1, comaInst",twitterNameLabel,motherName,0.27077022,0
139,"1, comaInst",twitterNameLabel,spouse,0.0,0
140,"1, comaInst",twitterNameLabel,NChildren,0.0,0
141,"1, comaInst",twitterNameLabel,kind,0.0,0
142,"1, comaInst",twitterNameLabel,webpage,0.0,0
143,"1, comaInst",geniusNameLabel,musicianID,0.0,0
144,"1, comaInst",geniusNameLabel,musicianName,0.0,0
145,"1, comaInst",geniusNameLabel,genderType,0.0,0
146,"1, comaInst",geniusNameLabel,birthDate,0.0,0
147,"1, comaInst",geniusNameLabel,city,0.0,0
148,"1, comaInst",geniusNameLabel,familyName,0.0,0
149,"1, comaInst",geniusNameLabel,forename,0.0,0
150,"1, comaInst",geniusNameLabel,fatherName,0.0,0
151,"1, comaInst",geniusNameLabel,motherName,0.0,0
152,"1, comaInst",geniusNameLabel,spouse,0.0,0
153,"1, comaInst",geniusNameLabel,NChildren,0.0,0
154,"1, comaInst",geniusNameLabel,kind,0.0,0
155,"1, comaInst",geniusNameLabel,webpage,0.0,0
156,"1, comaInst",recordLabelLabel,musicianID,0.0,0
157,"1, comaInst",recordLabelLabel,musicianName,0.0,0
158,"1, comaInst",recordLabelLabel,genderType,0.0,0
159,"1, comaInst",recordLabelLabel,birthDate,0.0,0
160,"1, comaInst",recordLabelLabel,city,0.0,0
161,"1, comaInst",recordLabelLabel,familyName,0.0,0
162,"1, comaInst",recordLabelLabel,forename,0.0,0
163,"1, comaInst",recordLabelLabel,fatherName,0.0,0
164,"1, comaInst",recordLabelLabel,motherName,0.0,0
165,"1, comaInst",recordLabelLabel,spouse,0.0,0
166,"1, comaInst",recordLabelLabel,NChildren,0.0,0
167,"1, comaInst",recordLabelLabel,kind,0.18412223,0
