,instance,candName,targName,conf,realConf
0,"1, comaInst",assay_id,ASSI,0.3125302,1
1,"1, comaInst",assay_id,DI,0.0,0
2,"1, comaInst",assay_id,Des,0.0,0
3,"1, comaInst",assay_id,AST,0.0,0
4,"1, comaInst",assay_id,ASSTT,0.0,0
5,"1, comaInst",assay_id,ASSCAT,0.0,0
6,"1, comaInst",assay_id,ASSORG,0.0,0
7,"1, comaInst",assay_id,ASSTAI,0.0,0
8,"1, comaInst",assay_id,ASSST,0.0,0
9,"1, comaInst",assay_id,ASTI,0.0,0
10,"1, comaInst",assay_id,ASCTY,0.0,0
11,"1, comaInst",assay_id,ASSSUBCEFRAC,0.0,0
12,"1, comaInst",assay_id,Ti,0.0,0
13,"1, comaInst",assay_id,RELATY,0.0,0
14,"1, comaInst",assay_id,CONSCO,0.0,0
15,"1, comaInst",assay_id,CURB,0.0,0
16,"1, comaInst",assay_id,SRI,0.0,0
17,"1, comaInst",assay_id,SRASSI,0.0,0
18,"1, comaInst",assay_id,CHEI,0.0,0
19,"1, comaInst",assay_id,CI,0.0,0
20,"1, comaInst",assay_id,BAFO,0.0,0
21,"1, comaInst",assay_id,TII,0.0,0
22,"1, comaInst",assay_id,VAI,0.0,0
23,"1, comaInst",doc_id,ASSI,0.0,0
24,"1, comaInst",doc_id,DI,0.0,1
25,"1, comaInst",doc_id,Des,0.0,0
26,"1, comaInst",doc_id,AST,0.0,0
27,"1, comaInst",doc_id,ASSTT,0.0,0
28,"1, comaInst",doc_id,ASSCAT,0.0,0
29,"1, comaInst",doc_id,ASSORG,0.0,0
30,"1, comaInst",doc_id,ASSTAI,0.0,0
31,"1, comaInst",doc_id,ASSST,0.0,0
32,"1, comaInst",doc_id,ASTI,0.0,0
33,"1, comaInst",doc_id,ASCTY,0.0,0
34,"1, comaInst",doc_id,ASSSUBCEFRAC,0.0,0
35,"1, comaInst",doc_id,Ti,0.0,0
36,"1, comaInst",doc_id,RELATY,0.0,0
37,"1, comaInst",doc_id,CONSCO,0.0,0
38,"1, comaInst",doc_id,CURB,0.0,0
39,"1, comaInst",doc_id,SRI,0.0,0
40,"1, comaInst",doc_id,SRASSI,0.0,0
41,"1, comaInst",doc_id,CHEI,0.0,0
42,"1, comaInst",doc_id,CI,0.0,0
43,"1, comaInst",doc_id,BAFO,0.0,0
44,"1, comaInst",doc_id,TII,0.0,0
45,"1, comaInst",doc_id,VAI,0.0,0
46,"1, comaInst",description,ASSI,0.0,0
47,"1, comaInst",description,DI,0.0,0
48,"1, comaInst",description,Des,0.3269127,1
49,"1, comaInst",description,AST,0.0,0
50,"1, comaInst",description,ASSTT,0.0,0
51,"1, comaInst",description,ASSCAT,0.0,0
52,"1, comaInst",description,ASSORG,0.0,0
53,"1, comaInst",description,ASSTAI,0.0,0
54,"1, comaInst",description,ASSST,0.0,0
55,"1, comaInst",description,ASTI,0.0,0
56,"1, comaInst",description,ASCTY,0.0,0
57,"1, comaInst",description,ASSSUBCEFRAC,0.0,0
58,"1, comaInst",description,Ti,0.0,0
59,"1, comaInst",description,RELATY,0.0,0
60,"1, comaInst",description,CONSCO,0.0,0
61,"1, comaInst",description,CURB,0.0,0
62,"1, comaInst",description,SRI,0.0,0
63,"1, comaInst",description,SRASSI,0.0,0
64,"1, comaInst",description,CHEI,0.0,0
65,"1, comaInst",description,CI,0.0,0
66,"1, comaInst",description,BAFO,0.0,0
67,"1, comaInst",description,TII,0.0,0
68,"1, comaInst",description,VAI,0.0,0
69,"1, comaInst",assay_type,ASSI,0.0,0
70,"1, comaInst",assay_type,DI,0.0,0
71,"1, comaInst",assay_type,Des,0.0,0
72,"1, comaInst",assay_type,AST,0.2899478,1
73,"1, comaInst",assay_type,ASSTT,0.0,0
74,"1, comaInst",assay_type,ASSCAT,0.0,0
75,"1, comaInst",assay_type,ASSORG,0.0,0
76,"1, comaInst",assay_type,ASSTAI,0.0,0
77,"1, comaInst",assay_type,ASSST,0.0,0
78,"1, comaInst",assay_type,ASTI,0.0,0
79,"1, comaInst",assay_type,ASCTY,0.0,0
80,"1, comaInst",assay_type,ASSSUBCEFRAC,0.0,0
81,"1, comaInst",assay_type,Ti,0.0,0
82,"1, comaInst",assay_type,RELATY,0.0,0
83,"1, comaInst",assay_type,CONSCO,0.0,0
84,"1, comaInst",assay_type,CURB,0.0,0
85,"1, comaInst",assay_type,SRI,0.0,0
86,"1, comaInst",assay_type,SRASSI,0.0,0
87,"1, comaInst",assay_type,CHEI,0.0,0
88,"1, comaInst",assay_type,CI,0.0,0
89,"1, comaInst",assay_type,BAFO,0.0,0
90,"1, comaInst",assay_type,TII,0.0,0
91,"1, comaInst",assay_type,VAI,0.0,0
92,"1, comaInst",assay_test_type,ASSI,0.0,0
93,"1, comaInst",assay_test_type,DI,0.0,0
94,"1, comaInst",assay_test_type,Des,0.0,0
95,"1, comaInst",assay_test_type,AST,0.0,0
96,"1, comaInst",assay_test_type,ASSTT,0.4427505,1
97,"1, comaInst",assay_test_type,ASSCAT,0.0,0
98,"1, comaInst",assay_test_type,ASSORG,0.0,0
99,"1, comaInst",assay_test_type,ASSTAI,0.0,0
100,"1, comaInst",assay_test_type,ASSST,0.0,0
101,"1, comaInst",assay_test_type,ASTI,0.0,0
102,"1, comaInst",assay_test_type,ASCTY,0.0,0
103,"1, comaInst",assay_test_type,ASSSUBCEFRAC,0.0,0
104,"1, comaInst",assay_test_type,Ti,0.0,0
105,"1, comaInst",assay_test_type,RELATY,0.0,0
106,"1, comaInst",assay_test_type,CONSCO,0.0,0
107,"1, comaInst",assay_test_type,CURB,0.0,0
108,"1, comaInst",assay_test_type,SRI,0.0,0
109,"1, comaInst",assay_test_type,SRASSI,0.0,0
110,"1, comaInst",assay_test_type,CHEI,0.0,0
111,"1, comaInst",assay_test_type,CI,0.0,0
112,"1, comaInst",assay_test_type,BAFO,0.0,0
113,"1, comaInst",assay_test_type,TII,0.0,0
114,"1, comaInst",assay_test_type,VAI,0.0,0
115,"1, comaInst",assay_category,ASSI,0.0,0
116,"1, comaInst",assay_category,DI,0.0,0
117,"1, comaInst",assay_category,Des,0.0,0
118,"1, comaInst",assay_category,AST,0.0,0
