,instance,candName,targName,conf,realConf
0,"1, comaInst",Fiscal year,FiYe,0.42709678,1
1,"1, comaInst",Fiscal year,SeN,0.0,0
2,"1, comaInst",Fiscal year,IndiIs,0.0,0
3,"1, comaInst",Fiscal year,ChiIs,0.0,0
4,"1, comaInst",Fiscal year,CounRegPe,0.0,0
5,"1, comaInst",Fiscal year,FuCenN,0.0,0
6,"1, comaInst",Fiscal year,ProgProc,0.0,0
7,"1, comaInst",Fiscal year,TrDev,0.0,0
8,"1, comaInst",Fiscal year,Biodi,0.0,0
9,"1, comaInst",Fiscal year,SecN,0.0,0
10,"1, comaInst",Fiscal year,Sta,0.0,0
11,"1, comaInst",Fiscal year,OrganiID,0.0,0
12,"1, comaInst",Fiscal year,FCeID,0.0,0
13,"1, comaInst",Fiscal year,UntAmoPrBud,0.0,0
14,"1, comaInst",Fiscal year,BraID,0.0,0
15,"1, comaInst",Fiscal year,CouRegID,0.0,0
16,"1, comaInst",Fiscal year,YouIss,0.0,0
17,"1, comaInst",Fiscal year,GenEqu,0.0,0
18,"1, comaInst",Fiscal year,OrgS,0.0,0
19,"1, comaInst",Fiscal year,CouRegN,0.0,0
20,"1, comaInst",Fiscal year,FSTCPe,0.0,0
21,"1, comaInst",Fiscal year,OrganiNa,0.0,0
22,"1, comaInst",Fiscal year,OrganTy,0.0,0
23,"1, comaInst",Fiscal year,BrNa,0.0,0
24,"1, comaInst",Fiscal year,ClimChaMiti,0.0,0
25,"1, comaInst",Fiscal year,Deserti,0.0,0
26,"1, comaInst",Fiscal year,PartiDeveAGoGove,0.0,0
27,"1, comaInst",Fiscal year,UrbIss,0.0,0
28,"1, comaInst",Fiscal year,DisIss,0.0,0
29,"1, comaInst",Fiscal year,ICTAAToFoDevelo,0.0,0
30,"1, comaInst",Fiscal year,KnowlFoDev,0.0,0
31,"1, comaInst",Fiscal year,OrganCl,0.0,0
32,"1, comaInst",Fiscal year,ContiID,0.0,0
33,"1, comaInst",Fiscal year,ContN,0.0,0
34,"1, comaInst",Fiscal year,ProBrCounID,0.0,0
35,"1, comaInst",Fiscal year,SecID,0.0,0
36,"1, comaInst",Fiscal year,SePerc,0.0,0
37,"1, comaInst",Fiscal year,AmoSp,0.0,0
38,"1, comaInst",Sector name,FiYe,0.0,0
39,"1, comaInst",Sector name,SeN,0.38299733,1
40,"1, comaInst",Sector name,IndiIs,0.0,0
41,"1, comaInst",Sector name,ChiIs,0.0,0
42,"1, comaInst",Sector name,CounRegPe,0.0,0
43,"1, comaInst",Sector name,FuCenN,0.0,0
44,"1, comaInst",Sector name,ProgProc,0.0,0
45,"1, comaInst",Sector name,TrDev,0.0,0
46,"1, comaInst",Sector name,Biodi,0.0,0
47,"1, comaInst",Sector name,SecN,0.0,0
48,"1, comaInst",Sector name,Sta,0.0,0
49,"1, comaInst",Sector name,OrganiID,0.0,0
50,"1, comaInst",Sector name,FCeID,0.0,0
