sourceName,targName,ComaInstResult,ComaInstAdjusted,ComaOpt,ComaOptAdjusted,CupidResult,CupidAdjusted,DistributionBasedResult,DistributionBasedAdjusted,JaccardLevenMatcherResult,JaccardLevenMatcherAdjusted,SimilarityFloodingResult,SimilarityFloodingAdjusted,groundtruth
Fiscal year,miller2_fsclr,0.11737679,0.0,0.14672099,0.0,0.6363636363636364,1.0,0.0,0.0,0.0333333333333333,0.0,0.0343059482735139,0.0,1
Fiscal year,miller2_rgnstntp,0.0,0.0,0.0,0.0,0.4403263403263403,1.0,0.0,0.0,0.1333333333333333,0.0,0.0299923577749811,0.0,0
Fiscal year,miller2_prgrmmngprcss(nw),0.0,0.0,0.0,0.0,0.4336487042369396,1.0,0.0,0.0,0.0333333333333333,0.0,0.0273378405451147,0.0,0
Fiscal year,miller2_rgnstnnm,0.0,0.0,0.0,0.0,0.4403263403263403,1.0,0.0,0.0,0.0884955752212389,0.0,0.0299923577749811,0.0,0
Fiscal year,miller2_pbtp,0.0,0.0,0.0,0.0,0.406993006993007,1.0,0.0,0.0,0.0333333333333333,0.0,0.0318389784566272,0.0,0
Fiscal year,miller2_cdbsnssdlvrmdl(ld),0.0,0.0,0.0,0.0,0.4375944055944056,1.0,0.0,0.0,0.1,0.0,0.0271226094183688,0.0,0
Fiscal year,miller2_clmtchngdpttn(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1,0.0,0.0268588377166947,0.0,0
Fiscal year,miller2_cntnntd,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1666666666666666,0.0,0.030340876512147,0.0,0
Fiscal year,miller2_bdvrst(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0285624158370504,0.0,0
Fiscal year,miller2_dsrtfctn(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0280019312606563,0.0,0
Fiscal year,miller2_mxmmcdcntrbtn(prjct-lvl),0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0583657587548638,0.0,0.0259290546286344,0.0,0
Fiscal year,miller2_rtcprcnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.1,0.0,0.0298799639940169,0.0,0
Fiscal year,miller2_thsss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0288706823540672,0.0,0
Fiscal year,miller2_chldrnsss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0277464162331826,0.0,0
Fiscal year,miller2_sctnd,0.0,0.0,0.0,0.0,0.4909090909090909,1.0,0.0,0.0,0.8333333333333334,0.0,0.0313196163899143,0.0,0
Fiscal year,miller2_rgnstnsb-clss,0.0,0.0,0.0,0.0,0.4717703349282297,1.0,0.0,0.0,0.8,0.0,0.0283332845063146,0.0,0
Fiscal year,miller2_fndcntrd,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.5769230769230769,0.0,0.0299324892460137,0.0,0
Fiscal year,miller2_sctnnm,0.0,0.0,0.0,0.0,0.4787878787878788,1.0,0.0,0.0,0.8333333333333334,0.0,0.0308418032885383,0.0,0
Fiscal year,miller2_rbnsss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0285624158370504,0.0,0
Fiscal year,miller2_brnchd,0.0,0.0,0.0,0.0,0.446993006993007,1.0,0.0,0.0,0.1666666666666666,0.0,0.0308418032885383,0.0,0
Fiscal year,miller2_prjctbrwsrcntrd,0.0,0.0,0.0,0.0,0.4450882450882451,1.0,0.0,0.0,0.196078431372549,0.0,0.0278062847621499,0.0,0
Fiscal year,miller2_prjctnmbr,0.0,0.0,0.0,0.0,0.4377622377622377,1.0,0.0,0.0,0.046656298600311,0.0,0.0296131410278573,0.0,0
Fiscal year,miller2_rgnstnclss,0.0,0.0,0.0,0.0,0.4954545454545455,1.0,0.0,0.0,0.2,0.0,0.0292600771598455,0.0,0
Fiscal year,miller2_fstcprcnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.6122448979591837,0.0,0.0295007472468931,0.0,0
Fiscal year,miller2_dvsnnm,0.0,0.0,0.0,0.0,0.4403263403263403,1.0,0.0,0.0,0.4333333333333333,0.0,0.0308418032885383,0.0,0
Fiscal year,miller2_rgnstnd,0.0,0.0,0.0,0.0,0.4433566433566434,1.0,0.0,0.0,0.0884955752212389,0.0,0.0304007450411143,0.0,0
Fiscal year,miller2_dvsnd,0.0,0.0,0.0,0.0,0.4433566433566434,1.0,0.0,0.0,0.4333333333333333,0.0,0.0313196163899143,0.0,0
Fiscal year,miller2_sctrprcnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.1621621621621621,0.0,0.0295007472468931,0.0,0
Fiscal year,miller2_cntrrgnnm,0.0,0.0,0.0,0.0,0.4377622377622377,1.0,0.0,0.0,0.2068965517241379,0.0,0.0296131410278573,0.0,0
Fiscal year,miller2_gndrqlt(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0282734159773472,0.0,0
Fiscal year,miller2_ctstlfrdvlpmnt(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1,0.0,0.0266653911169474,0.0,0
Fiscal year,miller2_brnchnm,0.0,0.0,0.0,0.0,0.4433566433566434,1.0,0.0,0.0,0.1666666666666666,0.0,0.0304007450411143,0.0,0
Fiscal year,miller2_cntrrgnprcnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0746268656716417,0.0,0.0285098905850536,0.0,0
Fiscal year,miller2_cfl(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0666666666666666,0.0,0.0295532724988899,0.0,0
Fiscal year,miller2_ndgnssss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0280019312606563,0.0,0
Fiscal year,miller2_trddvlpmnt(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0275055020644216,0.0,0
Fiscal year,miller2_dsbltsss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0280019312606563,0.0,0
Fiscal year,miller2_knwldgfrdvlpmnt(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.1333333333333333,0.0,0.0264816168471874,0.0,0
Fiscal year,miller2_cntnntnm,0.0,0.0,0.0,0.0,0.4355644355644356,1.0,0.0,0.0,0.1666666666666666,0.0,0.0299923577749811,0.0,0
Fiscal year,miller2_cntrrgnd,0.0,0.0,0.0,0.0,0.4403263403263403,1.0,0.0,0.0,0.2112676056338028,0.0,0.0299923577749811,0.0,0
Fiscal year,miller2_sctrd,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.2439024390243902,0.0,0.0312597478609469,0.0,0
Fiscal year,miller2_sctrnm,0.0,0.0,0.0,0.0,0.4787878787878788,1.0,0.0,0.0,0.2439024390243902,0.0,0.0308418032885383,0.0,0
Fiscal year,miller2_mntspnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0059760956175298,0.0,0.0302883512601502,0.0,0
Organisation type,miller2_fsclr,0.0,0.0,0.0,0.0,0.3197860962566845,1.0,0.0,0.0,8.753501400560224e-05,0.0,0.024152419869275,0.0,0
Organisation type,miller2_rgnstntp,0.0,0.0,0.0,0.0,0.543030303030303,1.0,0.0,0.0,0.0003501400560224,0.0,0.0367493107237318,0.0,1
Organisation type,miller2_prgrmmngprcss(nw),0.0,0.0,0.0,0.0,0.4361883449883449,1.0,0.0,0.0,8.753501400560224e-05,0.0,0.0279066656658003,0.0,0
Organisation type,miller2_rgnstnnm,0.0,0.0,0.0,0.0,0.5127272727272727,1.0,0.0,0.0,0.0296743697478991,0.0,0.0324055552566778,0.0,0
Organisation type,miller2_pbtp,0.0,0.0,0.0,0.0,0.4613636363636363,1.0,0.0,0.0,8.753501400560224e-05,0.0,0.026788630083763,0.0,0
Organisation type,miller2_cdbsnssdlvrmdl(ld),0.0,0.0,0.0,0.0,0.3074125874125874,1.0,0.0,0.0,0.0002626050420168,0.0,0.0243746585210778,0.0,0
Organisation type,miller2_clmtchngdpttn(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0002626050420168,0.0,0.0258300535271293,0.0,0
Organisation type,miller2_cntnntd,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.000437675070028,0.0,0.030513164890047,0.0,0
Organisation type,miller2_bdvrst(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0003501400560224,0.0,0.0251256607486881,0.0,0
Organisation type,miller2_dsrtfctn(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0003501400560224,0.0,0.0266653911169474,0.0,0
Organisation type,miller2_mxmmcdcntrbtn(prjct-lvl),0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0449929971988795,0.0,0.0265753609119384,0.0,0
Organisation type,miller2_rtcprcnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0002626050420168,0.0,0.0279494060086595,0.0,0
Organisation type,miller2_thsss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0003501400560224,0.0,0.0232961961713478,0.0,0
Organisation type,miller2_chldrnsss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0003501400560224,0.0,0.0246898177170276,0.0,0
Organisation type,miller2_sctnd,0.0,0.0,0.0,0.0,0.4219845513963161,1.0,0.0,0.0,0.00218837535014,0.0,0.0289305508830345,0.0,0
Organisation type,miller2_rgnstnsb-clss,0.0,0.0,0.0,0.0,0.4647272727272727,1.0,0.0,0.0,0.0021008403361344,0.0,0.0306909149407354,0.0,0
Organisation type,miller2_fndcntrd,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0045518207282913,0.0,0.0280019312606563,0.0,0
Organisation type,miller2_sctnnm,0.0,0.0,0.0,0.0,0.4096969696969696,1.0,0.0,0.0,0.00218837535014,0.0,0.0286222843660178,0.0,0
Organisation type,miller2_rbnsss(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0003501400560224,0.0,0.0251256607486881,0.0,0
Organisation type,miller2_brnchd,0.0,0.0,0.0,0.0,0.3616161616161616,1.0,0.0,0.0,0.000437675070028,0.0,0.0239982866107667,0.0,0
Organisation type,miller2_prjctbrwsrcntrd,0.0,0.0,0.0,0.0,0.3616161616161616,1.0,0.0,0.0,0.0133928571428571,0.0,0.0265414853761548,0.0,0
Organisation type,miller2_prjctnmbr,0.0,0.0,0.0,0.0,0.387012987012987,1.0,0.0,0.0,0.0562850140056022,0.0,0.0256982857854913,0.0,0
