sourceName,targName,ComaInstResult,ComaInstAdjusted,ComaOpt,ComaOptAdjusted,CupidResult,CupidAdjusted,DistributionBasedResult,DistributionBasedAdjusted,JaccardLevenMatcherResult,JaccardLevenMatcherAdjusted,SimilarityFloodingResult,SimilarityFloodingAdjusted,groundtruth
Fiscal year,miller2_fsclr,0.31747752,0.0,0.13943584,0.0,0.6363636363636364,1.0,1.0,0.0,1.0,0.0,0.0289519937531731,0.0,1
Fiscal year,miller2_prjctnmbr,0.0,0.0,0.0,0.0,0.4377622377622377,1.0,0.0,0.0,0.0015552099533437,0.0,0.0249641384253485,0.0,0
Fiscal year,miller2_stts,0.0,0.0,0.0,0.0,0.446993006993007,1.0,0.0,0.0,0.3333333333333333,0.0,0.0268556113081111,0.0,0
Fiscal year,miller2_mxmmcdcntrbtn(prjct-lvl),0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0019455252918287,0.0,0.0218534036128843,0.0,0
Fiscal year,miller2_brnchd,0.0,0.0,0.0,0.0,0.446993006993007,1.0,0.0,0.0,0.2,0.0,0.0260082314566335,0.0,0
Fiscal year,miller2_brnchnm,0.0,0.0,0.0,0.0,0.4433566433566434,1.0,0.0,0.0,0.2,0.0,0.0256334288300184,0.0,0
Fiscal year,miller2_dvsnd,0.0,0.0,0.0,0.0,0.4433566433566434,1.0,0.0,0.0,0.0769230769230769,0.0,0.0264142676354665,0.0,0
Fiscal year,miller2_dvsnnm,0.0,0.0,0.0,0.0,0.4403263403263403,1.0,0.0,0.0,0.0769230769230769,0.0,0.0260082314566335,0.0,0
Fiscal year,miller2_sctnd,0.0,0.0,0.0,0.0,0.4909090909090909,1.0,0.0,0.0,0.04,0.0,0.0264142676354665,0.0,0
Fiscal year,miller2_sctnnm,0.0,0.0,0.0,0.0,0.4787878787878788,1.0,0.0,0.0,0.04,0.0,0.0260082314566335,0.0,0
Fiscal year,miller2_rgnlprgrm(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.5,0.0,0.0233979431521349,0.0,0
Fiscal year,miller2_fndcntrd,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0192307692307692,0.0,0.0252556250160769,0.0,0
Fiscal year,miller2_fndcntrnm,0.0,0.0,0.0,0.0,0.4603263403263403,1.0,0.0,0.0,0.0192307692307692,0.0,0.0249641384253485,0.0,0
Fiscal year,miller2_ntdmnt(prjct-lvlbdgt),0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0023041474654377,0.0,0.022278325195384,0.0,0
Fiscal year,miller2_fstcprcnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0204081632653061,0.0,0.0248885577735964,0.0,0
Fiscal year,miller2_rtcprcnt,0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0252108087091782,0.0,0
Fiscal year,miller2_cfl(mrkr),0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.5,0.0,0.0249333740804951,0.0,0
Fiscal year,miller2_cdbsnssdlvrmdl(ld),0.0,0.0,0.0,0.0,0.4375944055944056,1.0,0.0,0.0,0.3333333333333333,0.0,0.0228477336322033,0.0,0
Fiscal year,miller2_prgrmmngprcss(nw),0.0,0.0,0.0,0.0,0.4336487042369396,1.0,0.0,0.0,1.0,0.0,0.0230306328118578,0.0,0
